time (s)	magX	magY	magZ
2849.957915	60.783165	10.695500	-1218.468750
2849.961252	60.724724	-1.811806	-1220.338989
2849.964575	61.776741	-13.909994	-1222.150757
2849.967923	61.601402	-25.306839	-1225.482178
2849.971237	62.010521	-36.995907	-1228.112183
2849.974150	62.594975	-48.918758	-1228.404419
2849.977490	63.354759	-60.783165	-1227.820068
2849.980822	63.880772	-73.115143	-1229.631836
2849.984147	63.939220	-84.862656	-1232.846313
2849.987489	64.932785	-96.493279	-1232.086426
2849.990817	64.991234	-107.656334	-1232.144897
2849.994204	65.400352	-119.111633	-1231.852783
2849.997518	65.108124	-131.151382	-1230.450073
2850.000816	65.575691	-142.139099	-1230.216187
2850.004146	65.809471	-153.886612	-1227.995361
2850.007480	65.575691	-164.932785	-1226.066650
2850.010824	65.751022	-175.452942	-1224.722412
2850.014145	65.341911	-187.083572	-1222.267700
2850.017485	65.751022	-197.019287	-1220.572754
2850.020818	65.984802	-207.656342	-1217.825806
2850.024146	65.341911	-218.410278	-1215.488037
2850.027484	65.809471	-228.287552	-1211.455200
2850.030814	65.692581	-237.989471	-1207.656372
2850.034149	65.458801	-247.574524	-1202.454712
2850.037478	65.166565	-257.101105	-1198.188232
2850.040821	64.815895	-266.043243	-1195.032104
2850.044150	64.815895	-275.628296	-1189.246094
2850.047477	64.289894	-284.278198	-1185.213257
2850.051725	63.939220	-302.104034	-1173.465820
