time (s)	det(V)
5969.297333	-0.021205	
5969.299011	-0.003658	
5969.300570	-0.007460	
5969.302260	-0.004274	
5969.303804	0.005362	
5969.305487	-0.002437	
5969.307014	-0.019626	
5969.308720	-0.013571	
5969.310229	-0.015585	
5969.311977	-0.031618	
5969.313471	-0.025318	
5969.315229	-0.007795	
5969.316715	-0.003758	
5969.318470	-0.006892	
5969.319948	0.001724	
5969.321685	0.002494	
5969.323183	-0.011690	
5969.324903	-0.020810	
5969.326431	-0.010780	
5969.328167	-0.026913	
5969.329698	-0.026144	
5969.331408	-0.021346	
5969.332938	-0.008234	
5969.334635	-0.011352	
5969.336192	0.004363	
5969.337874	0.008975	
5969.339442	-0.006034	
5969.341075	-0.019654	
5969.342674	-0.009076	
5969.344320	-0.023904	
5969.345917	-0.024601	
5969.347545	-0.020677	
5969.349152	-0.003396	
5969.350768	-0.009599	
5969.352434	0.002260	
5969.354014	0.003005	
5969.355674	-0.005793	
5969.357243	-0.016665	
5969.358934	-0.010449	
5969.360504	-0.024947	
5969.362204	-0.028363	
5969.363754	-0.020045	
5969.365471	-0.006594	
5969.367013	-0.009773	
5969.368744	-0.003396	
5969.370240	0.000806	
5969.371985	-0.003029	
5969.373467	-0.015348	
5969.375000	-0.020363	
5969.376528	-0.014010	
5969.378087	-0.029310	
5969.379653	-0.026756	
5969.381166	-0.017757	
5969.382800	-0.003372	
5969.384296	-0.014159	
5969.385923	0.000157	
5969.387442	0.001418	
5969.389072	-0.013740	
5969.390548	-0.023086	
5969.392273	-0.011066	
5969.393753	-0.021982	
5969.395471	-0.025124	
5969.396954	-0.022655	
5969.398680	-0.009172	
5969.400166	-0.005329	
5969.401855	-0.007303	
5969.403337	0.003436	
5969.405012	0.001007	
5969.406516	-0.012290	
5969.408259	-0.019259	
5969.409768	-0.002997	
5969.411498	-0.026768	
5969.413028	-0.026833	
5969.414734	-0.011400	
5969.416282	0.003569	
5969.417984	-0.006006	
5969.419535	0.008387	
5969.421209	0.009733	
5969.422782	0.002941	
5969.424443	-0.012729	
5969.426026	0.002985	
5969.427657	-0.016448	
5969.429269	-0.016556	
5969.430892	-0.003017	
5969.432513	0.009434	
5969.434122	0.002747	
5969.435778	0.014748	
5969.437393	0.015614	
5969.439051	0.009044	
5969.440631	-0.003637	
5969.442317	0.009261	
5969.443882	0.003247	
5969.445563	-0.012484	
5969.447133	-0.003142	
5969.448818	0.008738	
5969.450365	0.006474	
5969.452074	0.012512	
5969.453587	0.020081	
5969.455352	0.015086	
5969.456839	-0.000173	
5969.458623	-0.001708	
5969.460107	-0.010457	
5969.461860	-0.019050	
5969.463341	-0.018482	
5969.465101	-0.003505	
5969.466587	-0.000173	
5969.468340	-0.010159	
5969.469834	0.004459	
5969.471559	-0.000374	
5969.473077	-0.018993	
5969.474783	-0.025914	
5969.476319	-0.017293	
5969.478005	-0.037753	
5969.479555	-0.043494	
5969.481246	-0.037032	
5969.482844	-0.015231	
5969.484341	-0.035256	
5969.485970	-0.026393	
5969.487493	-0.026337	
5969.489118	-0.032722	
5969.490608	-0.053512	
5969.492253	-0.049875	
5969.493735	-0.058068	
5969.495361	-0.069420	
5969.496850	-0.064526	
5969.498494	-0.054837	
5969.499979	-0.052432	
5969.501669	-0.059470	
5969.503159	-0.051502	
5969.504835	-0.055401	
5969.506357	-0.071196	
5969.508018	-0.080200	
5969.509593	-0.071358	
5969.511206	-0.086895	
5969.512782	-0.090085	
5969.514428	-0.085481	
5969.516017	-0.071607	
5969.517656	-0.080482	
5969.519251	-0.068856	
5969.520867	-0.068610	
5969.522480	-0.081058	
5969.524102	-0.091987	
5969.525777	-0.084756	
5969.527368	-0.093453	
5969.529026	-0.099632	
5969.530589	-0.092712	
5969.532283	-0.076675	
5969.533847	-0.081964	
