time (s)	magX	magY	magZ
4033.160451	-52.191700	272.004669	-58.153130
4033.163382	-51.957916	273.991821	-60.549385
4033.166715	-52.717709	275.569855	-62.653416
4033.170070	-53.126823	277.264771	-64.231445
4033.173425	-52.893044	279.602570	-67.153709
4033.176240	-53.126823	281.648163	-69.491524
4033.179583	-53.185272	283.693756	-72.998253
4033.182919	-53.419052	287.025146	-74.868500
4033.186250	-53.594387	289.421387	-77.966103
4033.189147	-54.003506	291.700775	-80.829926
4033.192503	-54.237289	293.571014	-82.933960
4033.195817	-54.763298	297.311523	-85.447105
4033.199153	-54.471069	300.058441	-88.135597
4033.202485	-53.828167	302.279388	-91.291641
4033.205821	-54.763298	305.552307	-95.382812
4033.209151	-55.113972	307.890137	-97.895966
4033.212481	-54.997082	310.637054	-100.935127
4033.215815	-54.646408	313.208649	-105.026306
4033.219150	-54.529510	316.072449	-107.656334
4033.222481	-54.061951	318.527161	-111.221504
4033.225820	-54.412621	321.274109	-113.851547
4033.229211	-54.295731	323.787262	-117.533600
4033.232484	-54.529510	326.767975	-121.741676
4033.235827	-54.354179	330.157806	-126.066628
4033.239152	-54.938633	332.437195	-128.871994
4033.242483	-54.178841	335.476318	-133.489197
4033.245819	-54.587959	338.690826	-137.405029
4033.249147	-54.178841	341.437744	-141.379303
4033.252479	-54.178841	344.652252	-145.528931
4033.255808	-54.997082	347.165405	-150.379898
4033.259147	-54.821743	350.730560	-154.587967
4033.262481	-54.529510	354.237305	-159.146698
4033.265813	-54.061951	357.276428	-163.822327
4033.270016	-55.289303	364.582123	-175.102280
4033.273454	-54.821743	367.504395	-181.063705
4033.276730	-55.289303	371.069550	-186.732895
4033.280021	-56.224430	374.108734	-191.992981
4033.283331	-56.282879	377.673859	-198.831100
4033.286231	-56.049095	381.180603	-205.318527
4033.289565	-57.334892	384.862671	-212.799530
4033.292905	-58.036240	388.369385	-218.410278
4033.296227	-58.328461	392.051422	-226.066635
4033.299145	-58.796024	395.382812	-233.196945
4033.302484	-59.731148	398.831085	-241.145538
4033.305803	-59.964931	402.162445	-248.918777
4033.309135	-60.724724	406.195221	-256.341309
4033.312480	-61.601402	409.643494	-265.634125
4033.315816	-62.302746	411.864410	-274.926941
4033.319188	-62.887199	415.721802	-283.693756
4033.322480	-63.354759	419.520752	-292.226776
4033.325808	-63.120979	422.092346	-301.753357
4033.329143	-64.406784	424.488586	-311.163055
4033.332471	-64.056107	428.346008	-321.683228
4033.335808	-64.699005	430.040924	-331.969604
4033.339136	-65.166565	433.430725	-341.963776
4033.342466	-65.225014	434.950317	-351.724152
4033.345840	-66.043251	437.171265	-364.056122
4033.349141	-65.575691	440.035065	-373.524261
4033.352466	-66.043251	442.022217	-385.096436
4033.355803	-66.218582	443.249573	-395.850372
4033.359152	-66.744598	444.769135	-407.071869
4033.362472	-66.803040	445.938049	-418.118042
4033.365801	-66.686150	447.282318	-430.157806
4033.369136	-67.387489	448.626526	-442.840424
4033.372465	-67.329048	448.392761	-454.646393
4033.375797	-67.387489	449.736969	-466.686157
4033.380087	-68.205727	449.152557	-492.518982
4033.383393	-68.322617	448.860321	-504.909424
4033.386647	-69.374634	447.808319	-518.351868
4033.390023	-69.842194	446.054932	-532.028076
4033.393304	-70.251312	444.827606	-545.295166
4033.396220	-71.186440	442.606628	-559.146667
4033.399557	-71.361771	440.970184	-573.758057
4033.402891	-71.887787	437.463470	-588.603149
4033.406246	-72.939804	433.547638	-603.331360
4033.409588	-74.108711	429.398010	-618.644043
4033.412465	-75.511398	425.715973	-633.313843
4033.415828	-77.089424	420.806549	-649.327881
4033.419169	-77.907654	414.669800	-664.757446
4033.422469	-79.836349	408.474579	-680.713013
4033.425799	-81.472816	402.571594	-696.259521
4033.429130	-82.700172	394.856812	-712.215088
4033.432492	-84.278198	386.557587	-729.164246
4033.435796	-85.388657	378.316772	-744.827576
4033.439129	-86.674461	369.140869	-760.549377
4033.442459	-88.661598	358.094696	-775.745178
4033.445799	-89.888954	348.100525	-790.940979
4033.449129	-91.408531	336.586792	-808.825195
4033.452464	-92.811218	324.839294	-823.904114
4033.455799	-93.921684	312.331970	-839.509094
4033.459129	-94.915253	299.473999	-853.828125
4033.462458	-96.084160	285.622467	-868.205750
4033.465794	-96.785507	271.011108	-884.395142
4033.469126	-97.545296	256.925781	-897.077759
4033.472460	-98.188194	241.729980	-912.273499
4033.475806	-99.240204	226.826401	-923.728821
4033.479122	-100.000000	211.104614	-937.112793
4033.482458	-100.584457	195.090591	-950.087646
4033.485788	-100.876678	178.842789	-960.490906
4033.490009	-101.285805	144.710693	-981.648132
4033.493300	-102.162483	127.703094	-992.460510
4033.496635	-102.279366	110.227943	-1000.642883
4033.500004	-102.688492	92.109879	-1009.585022
4033.503334	-103.214493	74.634720	-1016.189392
4033.506259	-103.331390	56.399769	-1023.904114
4033.509576	-104.032730	38.690823	-1029.105713
4033.512907	-103.798950	20.514320	-1034.775024
4033.516231	-104.441849	2.396260	-1039.099976
4033.519148	-104.967857	-16.423145	-1042.957275
4033.522453	-105.727646	-34.950321	-1045.470581
4033.525790	-106.428993	-53.185272	-1046.580933
4033.529122	-107.247223	-71.829338	-1048.158936
4033.532459	-107.364120	-89.129166	-1050.263062
4033.535787	-108.182350	-107.890114	-1049.211060
4033.539120	-109.351257	-126.417305	-1046.464111
4033.542456	-110.227943	-144.126236	-1044.827515
4033.545788	-110.929283	-162.127411	-1040.970215
4033.549121	-112.215080	-179.251892	-1037.054321
4033.552454	-113.091751	-196.785507	-1030.859131
4033.555783	-114.085327	-213.617783	-1024.663940
4033.559117	-115.546463	-230.800705	-1016.130920
4033.562451	-116.247810	-246.171829	-1007.422546
4033.565778	-116.832260	-261.893616	-998.129761
4033.569117	-117.358269	-276.797211	-987.726501
4033.572446	-117.708946	-291.993011	-977.030945
4033.575803	-118.819405	-306.370544	-965.108093
4033.579118	-119.637642	-319.053192	-953.243713
4033.582445	-119.111633	-332.670959	-939.450623
4033.585781	-119.053185	-345.295135	-925.774414
4033.589120	-118.994736	-356.516663	-910.637085
4033.592490	-117.942726	-367.036804	-895.908813
4033.595780	-118.176506	-378.258331	-879.135010
4033.600403	-117.942726	-395.558136	-846.230347
4033.603331	-116.949150	-404.149628	-828.404419
4033.606682	-115.780243	-411.689087	-812.565735
4033.609976	-114.786674	-418.118042	-795.207520
4033.613365	-113.033318	-424.605499	-777.323181
4033.616227	-112.390411	-430.333130	-762.244324
4033.619544	-111.572182	-434.950317	-743.600220
4033.622866	-110.461723	-438.983063	-726.826416
4033.626214	-109.117470	-442.080627	-709.760376
4033.629111	-107.539452	-445.704285	-693.337280
4033.632444	-107.071892	-449.444763	-676.154297
4033.635772	-105.961433	-452.191681	-659.731140
4033.639108	-105.260086	-453.594391	-641.613098
4033.642442	-104.675629	-456.341309	-625.715942
4033.645770	-103.214493	-456.575104	-608.591431
4033.649105	-102.454712	-457.101105	-592.928101
4033.652432	-101.694916	-457.334900	-576.271179
4033.655776	-100.584457	-457.159576	-559.731140
4033.659111	-100.058449	-456.984222	-543.658691
4033.662437	-99.473991	-456.165985	-527.527771
4033.665766	-98.831093	-454.821716	-511.747498
4033.669110	-98.363533	-454.178864	-496.084167
4033.672441	-97.895966	-453.185272	-480.654572
4033.675819	-96.902397	-450.789032	-464.640564
4033.679144	-97.136177	-449.561646	-450.613678
4033.682438	-96.843948	-447.574524	-435.359436
4033.685771	-96.201050	-444.535339	-419.520752
4033.689102	-95.733490	-441.788422	-405.376953
4033.692466	-95.090591	-439.099945	-391.174744
4033.695769	-94.681473	-435.300964	-377.849213
4033.699100	-93.687904	-433.313843	-364.231445
4033.702443	-93.687904	-429.339539	-350.321472
4033.705783	-92.752777	-425.482178	-337.229675
4033.709967	-91.291641	-417.942719	-313.150208
4033.713302	-90.765633	-414.494476	-300.467560
4033.716695	-89.947395	-410.111053	-288.310944
4033.720028	-89.129166	-406.370544	-276.680298
4033.722921	-88.194038	-402.220917	-265.458801
4033.726196	-87.668030	-397.720612	-254.704865
4033.729529	-86.265343	-393.746338	-245.353607
4033.732853	-86.031563	-389.187592	-235.651657
4033.736226	-85.096436	-385.096436	-226.592636
4033.739102	-84.219757	-381.005249	-216.773819
4033.742433	-83.693748	-376.563416	-208.065460
4033.745765	-82.583282	-372.881378	-200.000000
4033.749100	-81.765053	-368.264160	-192.168320
4033.752432	-80.946815	-363.997681	-184.745758
4033.755769	-80.128578	-359.263580	-176.972534
4033.759099	-79.368790	-355.113953	-169.900650
4033.762433	-78.375221	-350.905884	-163.354767
4033.765787	-77.440094	-346.931610	-157.042664
4033.769089	-76.563416	-343.366455	-150.496780
4033.772423	-75.978958	-339.742859	-144.944473
4033.775756	-75.920517	-336.177673	-138.690826
4033.779097	-75.569847	-332.554047	-133.313843
4033.782445	-74.517830	-327.936890	-127.878441
4033.785763	-73.874924	-324.196381	-122.969017
4033.789096	-72.764465	-321.040314	-116.949150
4033.792427	-73.348923	-317.533600	-112.390411
4033.795759	-72.238457	-313.325562	-108.416130
4033.799094	-72.296898	-309.994141	-103.331390
4033.802428	-72.121567	-306.019867	-99.298653
4033.805755	-71.420219	-302.863800	-94.155464
4033.809084	-71.595558	-298.889526	-89.888954
4033.812425	-70.894211	-295.733490	-85.914673
4033.817106	-70.426651	-289.187592	-78.199883
4033.819967	-70.251312	-285.797791	-74.342491
4033.823381	-70.251312	-282.349518	-70.718880
4033.826706	-69.900642	-279.135010	-66.452370
4033.830027	-70.017532	-275.803619	-63.530098
4033.833270	-69.082413	-272.705994	-59.380478
4033.836197	-69.433083	-269.374634	-55.873756
4033.839511	-68.790176	-266.335480	-52.542370
4033.842847	-68.556396	-263.120972	-49.620102
4033.846180	-68.439507	-260.081818	-46.639393
4033.849087	-68.322617	-257.042664	-43.424900
4033.852416	-67.913506	-254.587967	-41.028641
4033.855752	-67.738167	-252.250153	-37.931034
4033.859085	-67.270599	-249.561661	-35.710110
4033.862419	-67.036819	-246.580963	-32.495617
4033.865752	-66.510811	-244.067795	-30.274693
4033.869084	-65.751022	-241.087082	-27.352425
4033.872416	-66.101692	-239.392166	-25.949738
4033.875778	-65.517242	-237.580368	-23.845703
4033.879086	-64.991234	-235.067200	-21.507891
4033.882417	-64.231445	-233.313843	-19.520748
4033.885756	-63.939220	-230.800705	-18.936295
4033.889084	-63.530098	-228.638214	-16.890707
4033.892414	-63.763882	-227.060196	-14.377557
4033.895775	-63.296318	-225.014618	-13.267096
4033.899087	-62.653416	-223.261261	-12.039742
4033.902416	-61.659847	-221.391006	-11.046172
4033.905746	-62.302746	-220.163651	-9.994155
4033.909088	-61.952072	-218.234940	-8.942139
4033.912415	-61.367619	-217.007584	-8.007013
4033.915745	-61.192287	-215.663361	-6.954997
4033.919077	-60.607834	-215.195801	-5.435418
4033.922411	-61.016949	-212.916428	-4.850964
4033.926679	-60.315601	-210.286377	-2.396260
4033.930034	-60.607834	-209.468155	-2.104033
4033.933341	-60.666275	-207.656342	-0.876680
4033.936594	-60.666275	-206.545883	0.935126
4033.939530	-60.198711	-205.260086	2.396260
4033.942840	-60.724724	-204.383392	2.162478
4033.946168	-60.607834	-203.389832	3.506721
4033.949501	-60.140270	-201.987152	4.558738
4033.952838	-60.374050	-200.701355	4.441847
4033.955744	-60.081821	-199.707764	5.844535
4033.959070	-60.490944	-198.772644	6.545880
4033.962406	-59.906490	-197.311508	7.481005
4033.965743	-59.731148	-196.259491	7.714787
4033.969072	-60.607834	-195.733490	9.468147
4033.972414	-60.198711	-194.272354	9.468147
4033.975806	-59.380478	-194.038574	10.227938
4033.979080	-60.724724	-192.168320	11.104617
4033.982433	-60.023380	-191.817657	11.046172
4033.985744	-59.848042	-191.350098	11.689071
4033.989075	-59.555817	-190.531845	12.390414
4033.992407	-59.088253	-190.181183	13.033314
4033.995748	-58.854473	-189.187607	13.208650
4033.999073	-58.737583	-188.953827	13.442431
4034.002404	-58.503799	-187.901810	14.377557
4034.005736	-59.146698	-187.258911	14.552893
4034.009075	-58.328461	-187.083572	15.371127
4034.012401	-58.386909	-186.616013	15.488018
4034.015737	-58.211571	-186.323792	14.786674
4034.019072	-58.094681	-186.499115	15.137346
4034.022410	-57.568676	-186.323792	15.546463
4034.025747	-57.510227	-185.914673	15.955583
4034.029066	-57.042664	-185.973114	14.728229
4034.033324	-57.393337	-186.382233	15.312682
4034.036662	-56.750443	-186.323792	15.604909
4034.039932	-56.399769	-186.265335	15.078900
4034.043238	-56.867332	-186.206894	15.078900
4034.046607	-56.633549	-186.090012	14.845119
4034.049500	-57.101112	-186.791351	14.786674
4034.052824	-56.984222	-187.551147	14.026885
4034.056180	-56.633549	-187.551147	14.669784
4034.059519	-56.516659	-188.310928	13.851549
4034.062433	-56.516659	-188.310928	13.500876
4034.065770	-56.516659	-188.486267	12.857978
4034.069090	-56.399769	-188.836929	12.448860
4034.072394	-56.516659	-189.947403	13.033314
4034.075734	-57.159554	-189.888947	12.507306
4034.079063	-56.984222	-190.356522	12.273524
4034.082401	-56.984222	-191.291641	10.812390
4034.085734	-57.218002	-191.876099	11.163063
4034.089068	-57.451786	-192.518997	10.403274
4034.092402	-57.101112	-193.395676	10.286383
4034.095732	-57.276447	-193.571014	9.643483
4034.099062	-57.159554	-194.506134	9.877264
4034.102400	-57.042664	-194.973694	8.708358
4034.105726	-56.341320	-195.558151	8.123904
4034.109062	-56.633549	-196.376389	8.474577
4034.112401	-57.159554	-197.194626	8.123904
4034.115723	-57.276447	-197.837524	7.481005
4034.119065	-57.159554	-198.363525	6.662770
4034.122396	-57.159554	-199.590881	5.786090
4034.125729	-57.276447	-200.467560	6.253653
4034.129105	-57.451786	-201.285797	5.552309
4034.132392	-57.685566	-202.746933	5.201637
4034.135725	-57.685566	-202.922272	3.506721
4034.139062	-57.334892	-205.143188	2.805377
4034.143686	-56.925774	-206.779663	1.753361
4034.146574	-56.691994	-208.883698	0.000000
4034.149973	-56.399769	-210.344833	-0.642899
4034.153263	-57.042664	-211.338394	-1.811806
4034.156657	-56.691994	-212.624191	-2.630041
4034.159513	-56.399769	-215.604904	-3.857393
4034.162819	-56.458210	-215.897125	-5.376973
4034.166147	-56.458210	-218.001175	-6.545880
4034.169480	-55.932205	-219.929855	-8.474577
4034.172383	-56.049095	-222.209244	-9.935710
4034.175713	-56.107540	-224.254822	-12.507306
4034.179055	-55.756866	-226.534195	-13.383986
4034.182392	-56.107540	-228.696686	-15.604909
4034.185715	-55.464642	-230.976028	-17.475161
4034.189052	-56.165989	-232.261826	-19.053185
4034.192424	-55.932205	-234.365875	-21.040327
4034.195720	-55.873756	-236.762115	-22.735243
4034.199056	-55.756866	-238.924591	-24.605494
4034.202388	-55.873756	-241.496201	-26.943308
4034.205715	-56.341320	-243.658691	-29.339567
4034.209052	-56.458210	-246.405609	-31.560490
4034.212380	-56.282879	-247.925186	-34.073643
4034.215714	-56.516659	-250.964355	-36.879017
4034.219050	-56.282879	-253.769730	-38.690823
4034.222424	-57.451786	-256.107544	-41.496201
4034.225727	-56.925774	-259.146698	-43.541790
4034.229053	-57.334892	-260.783173	-45.879601
