time (s)	det(V)
3926.005200	1.625298	
3926.006846	1.625202	
3926.008439	1.625278	
3926.010115	1.625121	
3926.011691	1.625214	
3926.013367	1.625182	
3926.014949	1.625291	
3926.016635	1.625202	
3926.018207	1.625174	
3926.019891	1.625133	
3926.021434	1.625234	
3926.023150	1.625250	
3926.024698	1.625242	
3926.026427	1.625258	
3926.027930	1.625214	
3926.029678	1.625254	
3926.031164	1.625254	
3926.032932	1.625166	
3926.034429	1.625182	
3926.036042	1.625270	
3926.037564	1.625149	
3926.039126	1.625214	
3926.040672	1.625109	
3926.042204	1.625182	
3926.043849	1.625157	
3926.045340	1.625226	
3926.046971	1.625194	
3926.048493	1.625146	
3926.050148	1.625113	
3926.051634	1.625266	
3926.053338	1.625194	
3926.054813	1.625250	
3926.056542	1.625166	
3926.058027	1.625186	
3926.059734	1.625214	
3926.061225	1.625170	
3926.062929	1.625145	
3926.064426	1.625198	
3926.066221	1.625198	
3926.067715	1.625117	
3926.069519	1.625222	
3926.071005	1.625182	
3926.072780	1.625226	
3926.074263	1.625157	
3926.076023	1.625222	
3926.077524	1.625214	
3926.079265	1.625170	
3926.080788	1.625174	
3926.082516	1.625162	
3926.084051	1.625210	
3926.085752	1.625174	
3926.087290	1.625113	
3926.088985	1.625210	
3926.090546	1.625170	
3926.092236	1.625198	
3926.093804	1.625061	
3926.095471	1.625133	
3926.097068	1.625218	
3926.098729	1.625149	
3926.100328	1.625145	
3926.101965	1.625137	
3926.103565	1.625153	
3926.105194	1.625230	
3926.106832	1.625210	
3926.108430	1.625186	
3926.110108	1.625149	
3926.111709	1.625246	
3926.113376	1.625113	
3926.114973	1.625198	
3926.116652	1.625057	
3926.118223	1.625182	
3926.119933	1.625077	
3926.121486	1.625299	
3926.123208	1.625174	
3926.124754	1.625154	
3926.126460	1.625137	
3926.127998	1.625218	
3926.129730	1.625161	
3926.131239	1.625137	
3926.133034	1.625125	
3926.134514	1.625125	
3926.136284	1.625166	
3926.137772	1.625117	
3926.139550	1.625198	
3926.141032	1.625097	
3926.142512	1.625089	
3926.144106	1.625069	
3926.145650	1.624433	
3926.147241	1.608190	
3926.148735	1.536047	
3926.150407	1.492593	
3926.151900	1.436805	
3926.153545	1.385138	
3926.155068	1.357041	
3926.156703	1.303267	
3926.158181	1.277852	
3926.159901	1.254899	
3926.161384	1.232525	
3926.163088	1.191247	
3926.164584	1.177164	
3926.166309	1.145167	
3926.167799	1.112062	
3926.169510	1.065277	
3926.170990	1.040262	
3926.172734	1.019596	
3926.174234	0.979889	
3926.175982	0.965637	
3926.177492	0.954349	
3926.179250	0.931307	
3926.180765	0.910501	
3926.182504	0.897071	
3926.184032	0.875886	
3926.185744	0.825701	
3926.187289	0.804182	
3926.188988	0.789712	
3926.190543	0.767484	
3926.192227	0.750351	
3926.193803	0.751161	
3926.195471	0.736675	
3926.197042	0.706173	
3926.198694	0.712070	
3926.200297	0.693197	
3926.201930	0.654224	
3926.203552	0.626295	
3926.205170	0.621203	
3926.206828	0.598210	
3926.208441	0.571703	
3926.210094	0.576558	
3926.211688	0.570149	
3926.213367	0.542567	
3926.214959	0.541930	
3926.216664	0.530514	
3926.218231	0.496797	
3926.219928	0.475148	
3926.221473	0.463889	
3926.223165	0.442350	
3926.224722	0.419880	
3926.226421	0.418297	
3926.227965	0.410462	
3926.229700	0.398119	
3926.231189	0.396625	
3926.232962	0.384012	
3926.234451	0.360575	
3926.236233	0.331523	
3926.237712	0.323015	
3926.239479	0.309129	
3926.240965	0.285213	
3926.242724	0.283352	
3926.244221	0.280516	
3926.245988	0.266324	
3926.247492	0.273821	
3926.249051	0.267779	
3926.250609	0.251887	
3926.252110	0.224796	
3926.253760	0.209771	
3926.255260	0.199088	
3926.256888	0.185150	
3926.258413	0.182741	
3926.260058	0.187349	
3926.261534	0.183216	
3926.263188	0.172533	
3926.264666	0.172731	
3926.266371	0.164541	
3926.267854	0.155908	
3926.269562	0.131799	
3926.271044	0.132234	
3926.272742	0.124826	
3926.274252	0.108616	
3926.275916	0.104849	
3926.277442	0.112616	
3926.279176	0.112394	
3926.280699	0.105651	
3926.282424	0.109856	
3926.283967	0.097715	
3926.285685	0.077791	
3926.287231	0.076437	
3926.288920	0.065255	
3926.290497	0.068461	
3926.292191	0.058648	
3926.293753	0.073722	
3926.295436	0.072147	
3926.297015	0.064755	
3926.298657	0.081050	
3926.300253	0.072308	
3926.301879	0.061005	
3926.303504	0.047248	
3926.305104	0.059390	
3926.306784	0.057645	
3926.308392	0.041709	
3926.310029	0.054302	
3926.311626	0.070907	
3926.313308	0.055265	
3926.314861	0.073154	
3926.316570	0.073940	
3926.318121	0.068933	
3926.319815	0.044602	
3926.321376	0.059023	
3926.323088	0.047095	
3926.324622	0.050435	
3926.326364	0.057803	
3926.327855	0.073896	
3926.329640	0.066451	
3926.331124	0.074222	
3926.332893	0.082548	
3926.334382	0.073573	
3926.336161	0.057557	
3926.337642	0.061968	
3926.339399	0.056485	
3926.340896	0.050274	
3926.342669	0.056010	
3926.344169	0.067575	
3926.345921	0.065633	
3926.347432	0.072615	
3926.349165	0.079761	
3926.350693	0.071225	
3926.352407	0.046894	
3926.353945	0.048735	
3926.355469	0.057512	
3926.357060	0.040203	
3926.358558	0.044376	
3926.360193	0.057730	
3926.361726	0.062467	
3926.363368	0.049391	
3926.364856	0.055373	
3926.366503	0.058806	
3926.367995	0.053931	
3926.369616	0.032190	
3926.371116	0.035735	
3926.372833	0.023312	
3926.374315	0.019086	
3926.376005	0.010429	
3926.377497	0.027566	
3926.379164	0.027219	
3926.380701	0.034704	
3926.382333	0.041355	
3926.383893	0.032142	
3926.385574	0.008842	
3926.387148	-0.002360	
3926.388824	-0.001269	
3926.390403	-0.015396	
3926.392063	-0.013821	
3926.393660	-0.001502	
3926.395309	0.001873	
3926.396909	-0.004290	
3926.398517	0.004878	
3926.400152	0.005124	
3926.401747	-0.015094	
3926.403439	-0.031860	
3926.405026	-0.023002	
3926.406673	-0.035779	
3926.408267	-0.037802	
3926.409962	-0.026857	
3926.411531	-0.018772	
3926.413233	-0.026119	
3926.414779	-0.018647	
3926.416488	-0.017273	
3926.418056	-0.030490	
3926.419751	-0.045927	
3926.421281	-0.038394	
3926.422997	-0.053528	
3926.424483	-0.061508	
3926.426276	-0.049359	
3926.427759	-0.035518	
3926.429547	-0.042519	
3926.431026	-0.037423	
3926.432799	-0.032782	
3926.434286	-0.039296	
3926.436076	-0.055728	
3926.437574	-0.049907	
3926.439342	-0.056267	
3926.440839	-0.059716	
