time (s)	magX	magY	magZ
6799.192540	-37.463470	-135.827011	24.313267
6799.195859	-37.405025	-136.411453	24.547049
6799.199192	-37.580360	-135.534775	24.430157
6799.202527	-38.106369	-136.119217	23.787258
6799.205857	-38.924606	-136.528351	23.845703
6799.209192	-38.281708	-136.879013	23.553476
6799.212522	-37.872589	-137.171249	24.021040
6799.215853	-37.931034	-137.346573	23.611923
6799.220057	-38.223259	-137.112793	22.852133
6799.223483	-38.690823	-137.463470	23.611923
6799.226791	-38.573933	-137.755707	22.501461
6799.230036	-38.632378	-137.755707	22.150789
6799.233370	-38.281708	-138.515488	22.033899
6799.236291	-38.457043	-138.340149	22.676798
6799.239613	-38.632378	-138.164825	23.085915
6799.242939	-38.281708	-138.515488	22.033899
6799.246280	-38.281708	-139.216827	22.267679
6799.249192	-38.457043	-139.275284	22.150789
6799.252511	-38.690823	-139.567505	22.033899
6799.255849	-39.509056	-139.567505	22.618351
6799.259185	-39.099941	-139.684387	21.858562
6799.262520	-38.866158	-140.035065	21.507891
6799.265880	-39.099941	-139.918167	21.274109
6799.269181	-38.866158	-140.444183	21.332554
6799.272519	-39.333721	-140.385742	20.923437
6799.275846	-39.567505	-140.561081	21.040327
6799.279197	-39.041496	-140.561081	20.923437
6799.282512	-39.567505	-140.619522	20.631210
6799.285844	-39.041496	-140.853302	20.923437
6799.289179	-38.983051	-141.262421	20.981882
6799.292517	-39.625950	-141.671539	20.455875
6799.295851	-39.275276	-141.905319	20.864992
6799.299180	-39.333721	-141.788422	20.338982
6799.302513	-39.275276	-142.431335	19.988310
6799.305849	-39.392166	-142.372879	20.397429
6799.309191	-40.035065	-142.781998	20.222092
6799.312517	-39.742840	-142.548218	20.105202
6799.315850	-39.392166	-143.308014	20.222092
6799.319179	-39.918175	-144.360016	20.105202
6799.322514	-39.275276	-143.950897	19.286966
6799.326783	-40.327293	-144.535370	19.111629
6799.330027	-40.035065	-144.535370	18.760958
6799.333365	-40.035065	-145.295135	18.527178
6799.336682	-40.035065	-145.996506	17.942724
6799.340061	-40.268848	-146.931625	18.644068
6799.342939	-40.268848	-146.873169	18.468731
6799.346335	-40.327293	-147.282288	17.358271
6799.349619	-40.210403	-147.516068	17.416716
6799.352954	-40.619518	-148.158966	16.949154
6799.355843	-40.911751	-148.392746	17.884277
6799.359177	-41.262421	-149.035660	17.066044
6799.362505	-41.203976	-149.853882	16.364700
6799.365842	-41.203976	-150.379898	15.897136
6799.369173	-41.262421	-150.964340	15.663354
6799.372510	-41.496201	-151.490356	15.254237
6799.375841	-41.963764	-152.016373	15.312682
6799.379172	-41.729984	-153.009933	13.968439
6799.382507	-42.139099	-153.652832	14.143775
