time (s)	det(V)
6800.273124	0.016689	
6800.274815	0.028726	
6800.276370	0.010969	
6800.278035	0.003549	
6800.279618	-0.000012	
6800.281260	0.015747	
6800.282861	0.002030	
6800.284493	0.010297	
6800.286100	0.008806	
6800.287713	0.006212	
6800.289344	-0.013410	
6800.290835	-0.014349	
6800.292394	-0.027058	
6800.293897	-0.035377	
6800.295527	-0.033934	
6800.297028	-0.024234	
6800.298648	-0.019586	
6800.300142	-0.030043	
6800.301715	-0.019271	
6800.303242	-0.016693	
6800.304772	-0.029753	
6800.306375	-0.051409	
6800.307963	-0.044179	
6800.309572	-0.057943	
6800.311137	-0.060328	
6800.312760	-0.060058	
6800.314259	-0.044984	
6800.315966	-0.052392	
6800.317441	-0.046889	
6800.319169	-0.043900	
6800.320718	-0.045762	
6800.322426	-0.063031	
6800.323961	-0.063398	
6800.325670	-0.066753	
6800.327203	-0.073392	
6800.328944	-0.074399	
6800.330442	-0.061311	
6800.332217	-0.054189	
6800.333692	-0.057037	
6800.335472	-0.046894	
6800.336958	-0.044025	
6800.338744	-0.072453	
6800.340230	-0.073964	
6800.342015	-0.062423	
6800.343494	-0.080872	
6800.345265	-0.077033	
6800.346763	-0.064892	
6800.348522	-0.051925	
6800.350029	-0.062475	
6800.351747	-0.049371	
6800.353266	-0.049371	
6800.354988	-0.065017	
6800.356535	-0.078343	
6800.358239	-0.065150	
6800.359790	-0.083181	
6800.361473	-0.088023	
6800.363028	-0.079265	
6800.364709	-0.062818	
6800.366290	-0.074633	
6800.367929	-0.060167	
6800.369532	-0.060352	
6800.371163	-0.068965	
6800.372768	-0.084675	
6800.374394	-0.081690	
6800.376053	-0.095020	
6800.377649	-0.102593	
6800.379310	-0.096724	
6800.380897	-0.090041	
6800.382580	-0.094114	
6800.384143	-0.091205	
6800.385830	-0.084957	
6800.387396	-0.096474	
6800.389091	-0.112603	
6800.390646	-0.117280	
6800.392353	-0.128463	
6800.393885	-0.133362	
6800.395601	-0.137583	
6800.397085	-0.132624	
6800.398642	-0.129716	
6800.400148	-0.140161	
6800.401747	-0.138288	
6800.403283	-0.141857	
6800.404839	-0.153725	
6800.406457	-0.178640	
6800.407935	-0.169121	
6800.409583	-0.191345	
6800.411079	-0.199664	
6800.412718	-0.199929	
6800.414200	-0.195881	
6800.415897	-0.206608	
6800.417372	-0.209730	
6800.419098	-0.207438	
6800.420570	-0.219092	
6800.422261	-0.243923	
6800.423747	-0.252624	
6800.425456	-0.262936	
6800.426944	-0.277052	
6800.428732	-0.288279	
6800.430205	-0.280504	
6800.431967	-0.281604	
6800.433449	-0.293205	
6800.435212	-0.291562	
6800.436714	-0.302708	
6800.438436	-0.323941	
6800.439950	-0.341759	
6800.441668	-0.339193	
6800.443205	-0.360567	
6800.444920	-0.373389	
6800.446470	-0.370150	
6800.448170	-0.364857	
6800.449729	-0.379568	
6800.451400	-0.380559	
6800.452971	-0.381099	
6800.454609	-0.399053	
6800.456220	-0.422937	
6800.457861	-0.421543	
6800.459451	-0.436875	
6800.461083	-0.453174	
6800.462705	-0.455595	
6800.464321	-0.444924	
6800.465985	-0.456819	
6800.467564	-0.460227	
6800.469250	-0.464046	
6800.470819	-0.483620	
6800.472518	-0.505252	
6800.474087	-0.508241	
6800.475783	-0.526719	
6800.477338	-0.534256	
6800.479035	-0.542699	
6800.480585	-0.538453	
6800.482305	-0.548532	
