time (s)	magX	magY	magZ
4438.605278	-81.063705	-390.239624	-361.659851
4438.608604	-82.583282	-393.980133	-375.686737
4438.611943	-83.167740	-396.434845	-389.070740
4438.615271	-84.804207	-397.895966	-402.805389
4438.618609	-85.564003	-401.110474	-418.118042
4438.621936	-86.265343	-402.045593	-433.781433
4438.625276	-87.668030	-404.324951	-449.152557
4438.628620	-88.486267	-406.370544	-464.932770
4438.631935	-89.596725	-405.786072	-481.531281
4438.635272	-91.174751	-407.130341	-498.831085
4438.638604	-92.635887	-407.539459	-516.013977
4438.641941	-93.454124	-407.013458	-532.904724
4438.646214	-96.551720	-405.669220	-567.855103
4438.649517	-97.253067	-403.798950	-585.622437
4438.652859	-98.129745	-401.928711	-603.506714
4438.656110	-98.947983	-399.298645	-621.332520
4438.659041	-101.052025	-396.960815	-638.281738
4438.662366	-101.519585	-393.512573	-655.114014
4438.665733	-102.630043	-390.005859	-672.939819
4438.669021	-103.272942	-385.330231	-689.479858
4438.672365	-104.500290	-381.063690	-705.727600
4438.675271	-105.376968	-376.154297	-722.326111
4438.678596	-105.961433	-369.842194	-737.521912
4438.681930	-107.539452	-363.939209	-752.717712
4438.685265	-107.305672	-356.867340	-769.257751
4438.688650	-108.357681	-349.737000	-783.401550
4438.691936	-108.883690	-342.431335	-797.311523
4438.695267	-109.585037	-333.956757	-811.513733
4438.698600	-110.344826	-324.780823	-824.488647
4438.701936	-110.695503	-315.546478	-838.807678
4438.705263	-110.637054	-306.779663	-851.081299
4438.708631	-111.513733	-296.376404	-862.770264
4438.711929	-111.747513	-284.804199	-873.816467
4438.715266	-113.033318	-274.108734	-885.797791
4438.718592	-113.033318	-262.244293	-896.610168
4438.721927	-114.026878	-250.029236	-906.136780
4438.725261	-114.260658	-236.879013	-914.202209
4438.728598	-115.020454	-223.085907	-922.969055
4438.731924	-115.721802	-208.182358	-930.040955
4438.735259	-116.247810	-193.454117	-937.288086
4438.738597	-116.598473	-177.790756	-944.184692
4438.741924	-117.533600	-161.309174	-949.035645
4438.745256	-117.825829	-144.476913	-952.133301
4438.748590	-118.118057	-126.826416	-954.704834
4438.751951	-119.345413	-108.766808	-958.094666
4438.756110	-120.572769	-70.543541	-959.029785
4438.759457	-120.748100	-51.373463	-955.873779
4438.762769	-121.449448	-31.618935	-954.295715
4438.766129	-121.449448	-11.747516	-951.431946
4438.769467	-121.449448	8.942139	-948.042114
4438.772377	-121.975456	28.404442	-942.197510
4438.775720	-122.267677	48.684978	-936.236084
4438.779034	-122.501457	68.848625	-929.339600
4438.782388	-122.150787	88.135597	-920.105164
4438.785255	-122.384575	107.188774	-911.455261
4438.788585	-122.326126	125.832840	-902.513123
4438.791928	-121.683228	144.067795	-891.350098
4438.795281	-121.332550	162.010513	-881.355957
4438.798588	-120.748100	179.719467	-869.783813
4438.801932	-119.637642	196.668610	-857.744019
4438.805256	-118.819405	211.922867	-845.002930
4438.808585	-117.884277	227.936890	-832.495605
4438.811917	-117.592049	241.554642	-818.585571
4438.815248	-116.773819	255.698425	-805.318542
4438.818591	-116.072479	269.374634	-792.343689
4438.821922	-114.611343	281.472839	-778.901245
4438.825255	-114.085327	293.921692	-765.049683
4438.828590	-113.383987	305.786072	-751.607239
4438.831914	-112.098190	316.890717	-737.521912
4438.835248	-110.695503	327.235535	-723.787231
4438.838608	-109.701935	336.586792	-709.935730
4438.841918	-108.942139	345.236694	-695.499695
4438.845280	-108.065460	353.652832	-682.174133
4438.848591	-107.071892	362.887207	-666.978333
4438.851912	-105.961433	369.959106	-651.899475
4438.855249	-105.318520	376.212738	-637.580322
4438.858587	-104.383400	382.758606	-622.559937
4438.861914	-102.805374	389.070740	-607.890137
4438.866098	-100.701347	399.649323	-578.199890
4438.869453	-99.649330	404.324951	-562.536499
4438.872782	-98.947983	408.240784	-547.048523
4438.876174	-98.305084	411.747498	-532.086487
4438.879522	-97.837517	414.786682	-517.416687
4438.882407	-97.428406	417.358246	-502.513184
4438.885669	-96.493279	420.105225	-487.025116
4438.889022	-96.084160	421.507874	-470.368195
4438.892342	-95.149033	423.728790	-456.808899
4438.895246	-94.739922	425.131500	-441.028656
4438.898576	-93.395676	425.306854	-427.410889
4438.901913	-92.928108	424.722382	-412.565765
4438.905245	-91.992989	425.131500	-399.240204
4438.908572	-91.350090	423.962585	-385.037994
4438.911910	-90.882523	422.735260	-371.244873
4438.915245	-89.888954	421.157227	-358.094696
4438.918579	-89.187607	419.286957	-345.938049
4438.921908	-88.720047	417.475189	-332.963196
4438.925269	-87.843361	414.202209	-321.917023
4438.928570	-87.142021	412.156616	-309.877289
4438.931905	-86.206894	409.351257	-299.240204
4438.935237	-85.388657	406.662750	-288.603149
4438.938582	-84.921097	403.565155	-278.258331
4438.941906	-83.752190	401.052002	-268.381073
4438.945245	-83.635300	398.188171	-258.270020
4438.948571	-82.583282	394.506134	-249.210983
4438.951909	-81.414375	390.940979	-240.385742
4438.955236	-80.713036	387.609589	-233.021622
4438.958568	-80.713036	384.336639	-225.599075
4438.961903	-79.836349	380.654602	-217.007584
4438.965236	-78.725891	377.966095	-209.877274
4438.968603	-78.667442	374.167145	-203.214508
4438.971904	-77.498535	370.426666	-196.668610
4438.976112	-75.978958	363.354767	-183.050842
4438.979437	-75.394508	359.497375	-176.212738
4438.982835	-74.868500	356.165985	-170.777313
4438.986156	-74.108711	352.308594	-164.815903
4438.989424	-73.874924	347.866760	-158.386917
4438.992326	-73.290474	344.769135	-152.659256
4438.995658	-72.238457	340.210419	-147.399185
4438.998997	-72.063118	337.054352	-141.262421
4439.002326	-72.063118	333.722961	-136.119217
4439.005229	-71.011101	329.631805	-131.092926
4439.008568	-70.952660	325.949738	-125.774399
4439.011900	-70.426651	321.975433	-120.105209
4439.015236	-70.134422	318.118042	-115.312683
4439.018584	-69.842194	314.436005	-109.526596
4439.021896	-69.842194	310.111053	-106.253647
4439.025234	-69.082413	307.305664	-101.636467
4439.028585	-68.965515	303.214508	-96.142609
4439.031907	-68.965515	299.123322	-91.291641
4439.035236	-68.381065	295.558136	-87.142021
4439.038567	-67.913506	291.174744	-83.167740
4439.041902	-67.971947	287.901794	-78.550552
4439.045233	-68.147285	283.635315	-74.517830
4439.048560	-66.919930	280.713043	-70.017532
4439.051895	-67.153709	277.147858	-66.919930
4439.055265	-67.445938	273.699585	-63.471649
4439.058564	-67.095268	270.601990	-59.146698
4439.061898	-66.861488	267.212158	-56.165989
4439.065234	-66.452370	263.705444	-52.893044
4439.068565	-66.277031	261.367645	-49.970776
4439.071891	-65.984802	258.270020	-48.158970
4439.075227	-65.634132	255.347748	-45.353596
4439.078557	-64.874344	252.776154	-43.132671
4439.081893	-64.815895	250.847458	-40.561073
4439.086150	-64.757454	245.821167	-36.528347
4439.089526	-64.289894	244.360016	-35.125656
4439.092758	-64.173004	241.028641	-32.729401
4439.096070	-63.471649	239.742859	-31.502045
4439.099440	-62.828754	238.047928	-30.391582
4439.102316	-62.478085	235.885452	-28.521332
4439.105650	-62.244301	233.956741	-26.709526
4439.108989	-62.594975	231.969620	-25.715956
4439.112334	-62.185852	230.683807	-24.079485
4439.115220	-61.542957	228.755112	-22.969025
4439.118556	-61.426067	227.235535	-21.741673
4439.121892	-61.016949	225.540619	-20.397429
4439.125221	-61.075394	223.261261	-19.228521
4439.128557	-61.133839	221.624786	-16.540035
4439.131891	-60.724724	220.163651	-16.715372
4439.135224	-60.958504	218.234940	-15.721800
4439.138556	-60.490944	216.949158	-15.020455
4439.141901	-60.666275	215.663361	-13.617767
4439.145220	-60.198711	213.091751	-12.390414
4439.148547	-60.140270	211.805969	-11.455289
4439.151880	-60.724724	210.169479	-9.935710
4439.155222	-59.789597	208.416122	-8.766803
4439.158556	-60.315601	206.838104	-7.188778
4439.161884	-60.081821	205.260086	-6.662770
4439.165218	-60.315601	204.032730	-5.201637
4439.168548	-59.964931	202.746933	-4.734074
4439.171887	-59.848042	201.168915	-3.039158
4439.175220	-59.438927	199.941559	-0.701344
4439.178551	-59.497368	198.421982	0.292227
4439.181882	-59.731148	197.194626	0.467563
4439.185260	-59.614258	195.441254	1.928697
4439.188576	-59.263588	194.447693	2.688486
4439.191881	-59.088253	193.863235	3.623612
4439.196484	-59.205143	191.350098	4.558738
4439.199392	-58.912914	190.940979	4.850964
4439.202729	-59.029804	189.713623	5.902981
4439.206082	-59.438927	188.720047	7.188778
4439.209465	-58.912914	187.668030	7.130333
4439.212328	-59.146698	187.960251	6.954997
4439.215666	-59.088253	187.142029	8.123904
4439.218984	-58.386909	187.142029	8.357686
4439.222316	-58.796024	186.206894	8.474577
4439.225647	-58.796024	186.148453	8.299240
4439.228576	-58.503799	185.739334	7.890122
4439.231879	-58.679134	185.856216	8.007013
4439.235208	-58.854473	186.031555	7.714787
4439.238543	-58.562244	185.447113	7.773232
4439.241876	-58.562244	185.739334	7.539450
4439.245205	-57.919346	185.096436	7.481005
4439.248543	-58.153130	185.739334	6.954997
4439.251872	-57.627117	185.505554	5.961426
4439.255212	-57.860901	185.563995	6.545880
4439.258543	-58.036240	185.447113	6.428989
4439.261872	-58.036240	185.388657	6.195207
4439.265204	-58.386909	186.440689	5.669199
4439.268537	-58.270020	185.739334	6.428989
4439.271900	-57.919346	185.914673	6.136762
4439.275208	-57.627117	186.323792	6.195207
4439.278545	-57.744007	186.031555	6.253653
4439.281874	-57.744007	186.966675	6.721216
4439.285204	-57.860901	186.557571	5.727644
4439.288537	-57.802456	185.973114	5.902981
4439.291876	-58.153130	186.090012	6.078317
4439.295211	-57.685566	186.148453	5.902981
4439.298537	-57.685566	186.323792	6.370543
4439.301872	-57.685566	187.142029	5.435418
4439.306539	-57.919346	187.142029	6.779661
4439.309420	-58.386909	187.258911	6.954997
4439.312795	-58.270020	187.317352	6.312099
4439.316147	-57.744007	188.194031	6.078317
4439.319389	-58.679134	188.427811	6.136762
4439.322297	-59.029804	189.187607	5.961426
4439.325641	-59.088253	189.246063	5.376973
4439.328961	-59.205143	189.304489	5.552309
4439.332295	-59.263588	190.531845	5.201637
4439.335629	-58.679134	191.057861	4.149620
4439.338527	-58.912914	192.051437	3.448276
4439.341866	-59.497368	192.752777	3.214494
4439.345201	-59.263588	193.687897	2.980713
4439.348528	-59.322037	194.681473	2.045588
4439.351861	-59.146698	195.791931	1.285798
4439.355200	-59.088253	196.727066	0.759790
4439.358549	-59.263588	198.305084	-0.409117
4439.361870	-59.029804	200.175339	-2.279369
4439.365204	-59.263588	201.811813	-3.156049
4439.368533	-59.263588	202.922272	-4.734074
4439.371870	-59.088253	204.909424	-5.143191
4439.375199	-59.964931	205.786087	-7.247224
4439.378528	-59.555817	207.130341	-7.539450
4439.381862	-59.614258	208.942123	-9.175920
4439.385192	-59.438927	210.286377	-11.104617
4439.388532	-59.614258	212.098190	-12.331969
4439.391865	-59.322037	213.968445	-13.676212
4439.395191	-59.614258	215.838699	-15.488018
4439.398534	-59.731148	217.533615	-17.241379
4439.401878	-59.906490	219.170074	-17.767387
4439.405198	-60.023380	220.864990	-19.170076
4439.408526	-60.315601	223.027466	-20.806547
4439.411863	-60.198711	225.189941	-22.384571
4439.416113	-60.841614	229.047348	-25.540621
4439.419487	-60.724724	230.508469	-27.177090
4439.422707	-61.192287	232.261826	-28.404442
4439.426060	-61.426067	234.774994	-30.040911
4439.429376	-61.133839	236.645248	-31.443600
4439.432326	-61.601402	237.931030	-32.904736
4439.435615	-62.302746	240.151947	-35.184105
4439.438976	-62.419636	242.022202	-36.703682
4439.442310	-62.828754	244.243118	-37.989479
4439.445204	-63.237869	246.230270	-39.976620
4439.448521	-62.828754	248.626541	-41.496201
4439.451857	-63.530098	251.139694	-43.892460
4439.455188	-63.588543	253.535934	-45.528931
4439.458517	-64.056107	255.581528	-48.275860
4439.461852	-64.114555	258.270020	-50.029224
4439.465189	-64.932785	260.257141	-52.659260
4439.468517	-65.225014	263.413208	-55.289303
4439.471854	-65.458801	265.400360	-58.036240
4439.475188	-65.400352	268.673309	-60.841614
4439.478520	-65.225014	271.303314	-64.173004
4439.481853	-65.517242	274.926941	-67.504379
4439.485191	-65.867912	278.141418	-70.601990
4439.488558	-66.101692	281.180603	-75.219170
4439.491851	-66.101692	284.395111	-79.076561
4439.495189	-66.744598	288.369385	-83.284630
4439.498518	-66.393921	291.934540	-87.668030
4439.501855	-66.803040	295.207489	-92.226768
4439.505177	-67.095268	299.707764	-96.610168
4439.508515	-67.153709	303.331360	-101.227356
4439.511853	-66.978378	307.071869	-106.896553
4439.515184	-67.562828	310.929260	-111.572182
4439.518516	-67.679718	314.202209	-117.007599
4439.521847	-67.913506	318.293396	-122.267677
4439.526503	-68.381065	325.891266	-133.313843
4439.529373	-68.790176	330.099365	-139.684387
4439.532756	-68.965515	333.430756	-145.470490
4439.536054	-69.082413	337.405029	-151.899475
4439.539447	-69.666862	341.145538	-158.094681
4439.542298	-69.842194	344.886047	-163.997665
4439.545623	-70.309761	348.158966	-170.251312
