time (s)	magX	magY	magZ
2780.164465	-73.524254	283.576843	-1080.420776
2780.167797	-72.939804	263.763885	-1095.908813
2780.171131	-71.244881	243.892456	-1113.033325
2780.174471	-70.894211	223.553467	-1125.248413
2780.177799	-69.374634	203.389832	-1139.567505
2780.181131	-68.497955	181.881943	-1154.880127
2780.184493	-67.504379	159.964935	-1167.328979
2780.187802	-66.393921	138.164825	-1178.024536
2780.191136	-65.634132	116.014030	-1188.836914
2780.194465	-63.471649	94.915253	-1198.246704
2780.197862	-63.004089	72.764465	-1207.364136
2780.201128	-61.776741	51.081242	-1214.962036
2780.204465	-60.257160	29.398012	-1221.157227
2780.207801	-59.672707	7.539450	-1226.592651
2780.211131	-57.977791	-14.611338	-1231.619019
2780.214464	-57.159554	-36.119228	-1235.593262
2780.217794	-55.523087	-57.860901	-1237.814087
2780.221124	-55.464642	-78.609001	-1237.638916
2780.224469	-54.763298	-99.649330	-1239.918091
2780.227831	-54.178841	-120.163643	-1238.573975
2780.231134	-53.302162	-140.970200	-1237.872559
2780.234464	-53.126823	-161.133835	-1234.891846
2780.237795	-52.425480	-181.122147	-1231.794312
2780.242004	-51.373463	-219.403870	-1221.157227
2780.245339	-51.373463	-239.158386	-1214.202271
2780.248744	-51.782585	-256.925781	-1206.487427
2780.252079	-51.373463	-274.634705	-1198.012817
2780.254890	-50.964348	-291.350067	-1186.206909
2780.258221	-50.905903	-308.825256	-1176.563477
2780.261546	-51.256573	-324.547058	-1165.283447
2780.264883	-50.555229	-340.210419	-1151.607178
2780.268221	-51.022793	-356.399780	-1137.755737
2780.271153	-51.081242	-370.426666	-1123.670410
2780.274462	-51.081242	-384.453522	-1108.649902
2780.277792	-50.905903	-397.369965	-1092.694336
2780.281118	-50.672119	-409.409729	-1074.517822
2780.284458	-50.379898	-421.215668	-1057.334961
2780.287787	-49.853886	-432.028046	-1037.755737
2780.291125	-49.327877	-442.080627	-1019.812988
2780.294455	-49.094097	-451.081238	-1000.467590
2780.297786	-48.684978	-460.023346	-981.823547
2780.301122	-48.334305	-467.913483	-963.588501
2780.304457	-47.691406	-474.926941	-944.009277
2780.307785	-46.230274	-482.174164	-923.261230
2780.311125	-45.938049	-488.661621	-904.266541
2780.314484	-45.295151	-492.811218	-884.453613
2780.317786	-44.593803	-496.843964	-863.705444
2780.321124	-44.009354	-501.753387	-843.775574
2780.324456	-42.957336	-505.552307	-823.494995
2780.327787	-43.074226	-508.123932	-805.435364
2780.331118	-42.898891	-510.520172	-785.680847
2780.334455	-41.671539	-511.455292	-766.218567
2780.337781	-41.203976	-512.916443	-747.749878
2780.341119	-41.379311	-514.202209	-728.638245
2780.344448	-40.561073	-514.494446	-709.994202
2780.349122	-40.385738	-514.552856	-674.576294
2780.352044	-39.976620	-513.968445	-657.802429
2780.355378	-39.509056	-513.793091	-639.684387
2780.358769	-39.625950	-511.864410	-623.670410
2780.361972	-38.866158	-511.864410	-606.779663
2780.364889	-39.450611	-510.169495	-589.947388
2780.368211	-39.625950	-508.591461	-573.699585
2780.371541	-40.385738	-507.071869	-557.627075
2780.374873	-40.677963	-504.500305	-542.372925
2780.378204	-40.677963	-501.928711	-526.651123
2780.381111	-40.853302	-499.415527	-511.864410
2780.384453	-41.320866	-496.843964	-495.733490
2780.387786	-41.963764	-493.863251	-481.531281
2780.391115	-42.314438	-490.648743	-466.627686
2780.394447	-42.782001	-488.544708	-452.425476
2780.397780	-42.840446	-484.979523	-438.807739
2780.401130	-42.782001	-480.829895	-424.430176
2780.404460	-43.015781	-477.206329	-411.689087
2780.407783	-42.723553	-472.063110	-398.538879
2780.411109	-43.015781	-468.439545	-386.849792
2780.414444	-43.015781	-465.108093	-374.400940
2780.417773	-42.898891	-461.309204	-360.783173
2780.421110	-43.074226	-457.685577	-349.853882
2780.424444	-43.366451	-454.178864	-338.807739
2780.427780	-42.782001	-449.152557	-327.644653
2780.431109	-43.249561	-445.470490	-316.598480
2780.434447	-43.074226	-441.613098	-306.779663
2780.437773	-42.782001	-437.229675	-296.668640
2780.441112	-42.723553	-433.255371	-287.492706
2780.444471	-43.074226	-428.462891	-278.492126
2780.447772	-42.022209	-424.021057	-269.082397
2780.451117	-42.080654	-420.572754	-261.016937
2780.454439	-41.613094	-415.897125	-252.951477
2780.458695	-41.729984	-407.773193	-238.515503
2780.462031	-41.320866	-404.792511	-231.560486
2780.465371	-41.671539	-400.350677	-223.904160
2780.468619	-40.677963	-396.727051	-217.708939
2780.471953	-41.087086	-392.928131	-210.929276
2780.474873	-41.028641	-389.888947	-204.324966
2780.478192	-40.911751	-386.732910	-199.240204
2780.481527	-40.911751	-382.349518	-193.103439
2780.484860	-40.502628	-379.193451	-187.784927
2780.488194	-40.736408	-375.277618	-182.349503
2780.491103	-40.327293	-371.946228	-178.375214
2780.494447	-40.853302	-369.316193	-172.764465
2780.497767	-40.677963	-365.283478	-167.562836
2780.501100	-41.320866	-362.302765	-162.594971
2780.504436	-41.496201	-358.971344	-159.146698
2780.507793	-41.496201	-356.165985	-154.529510
2780.511098	-41.788429	-352.834595	-149.795441
2780.514435	-42.139099	-349.853882	-144.593796
2780.517770	-42.372883	-346.990051	-141.554642
2780.521095	-42.548218	-343.834015	-137.346573
2780.524435	-42.372883	-340.794861	-132.963181
2780.527771	-42.957336	-337.229675	-129.164230
2780.531134	-42.606663	-334.833435	-125.189949
2780.534429	-43.541790	-332.028046	-121.507896
2780.537766	-43.015781	-328.988892	-117.299820
2780.541096	-43.191116	-325.715942	-114.260658
2780.544428	-43.366451	-323.436584	-111.279953
2780.547765	-43.249561	-320.689667	-106.662773
2780.551094	-43.424900	-317.767395	-104.734077
2780.554430	-44.360023	-315.312683	-100.759796
2780.557764	-43.775570	-312.741089	-98.947983
2780.561092	-43.775570	-309.643494	-95.441261
2780.564429	-44.184689	-308.123901	-93.921684
2780.568686	-44.360023	-303.740509	-88.077148
2780.571945	-44.126244	-301.987152	-85.856224
2780.575311	-43.366451	-299.532440	-83.459969
2780.578611	-43.541790	-296.843964	-81.589714
2780.581968	-43.308006	-295.265930	-78.901222
