time (s)	magX	magY	magZ
3143.162368	-72.764465	145.470490	-1100.233765
3143.165262	-72.998253	124.196373	-1112.507324
3143.168620	-72.939804	102.396263	-1121.624756
3143.171949	-72.939804	80.128578	-1131.794312
3143.175297	-72.881355	58.153130	-1139.859741
3143.178212	-72.413788	36.177673	-1148.568115
3143.181500	-72.647568	13.208650	-1154.354248
3143.184833	-72.413788	-9.877264	-1158.912964
3143.188165	-71.770897	-31.385153	-1162.068970
3143.191496	-71.654007	-53.828167	-1165.984863
3143.194833	-71.420219	-75.686737	-1168.497925
3143.198163	-70.660431	-97.194626	-1170.718872
3143.201510	-70.134422	-118.585625	-1169.140869
3143.204830	-69.725304	-140.151947	-1167.738159
3143.208161	-70.251312	-159.789597	-1165.400269
3143.211490	-69.491524	-180.128571	-1161.952148
3143.214824	-69.374634	-198.480408	-1157.042725
3143.218157	-69.725304	-217.416718	-1150.847412
3143.221499	-69.257744	-235.242554	-1144.418457
3143.224829	-69.199303	-251.841019	-1137.814087
3143.228161	-69.666862	-268.731750	-1129.514893
3143.231493	-69.491524	-285.388672	-1119.403809
3143.234824	-69.140854	-301.110474	-1110.578613
3143.238161	-70.075974	-315.780243	-1098.421997
3143.241487	-69.491524	-329.807129	-1088.603149
3143.244823	-69.491524	-343.424896	-1076.446533
3143.248154	-69.783752	-356.049072	-1063.237915
3143.251564	-69.725304	-369.082397	-1049.444824
3143.256106	-70.601990	-391.350067	-1019.871399
3143.259009	-70.718880	-402.746918	-1004.383362
3143.262379	-70.601990	-413.091766	-988.135620
3143.265696	-70.835770	-422.326141	-970.718872
3143.269028	-71.712448	-430.333130	-954.821777
3143.272405	-71.887787	-439.275269	-935.826965
3143.275298	-72.180008	-447.516052	-919.462280
3143.278597	-72.881355	-454.237274	-901.168945
3143.281907	-72.764465	-461.659851	-879.894836
3143.285248	-72.530678	-467.913483	-861.893677
3143.288150	-72.939804	-473.582703	-841.437744
3143.291482	-72.706017	-479.719452	-821.858582
3143.294821	-72.881355	-485.330200	-802.688477
3143.298149	-72.939804	-488.895355	-781.823486
3143.301486	-73.056694	-491.876068	-760.724731
3143.304819	-73.232033	-494.447693	-741.496155
3143.308146	-73.056694	-496.960815	-720.397400
3143.311481	-72.822914	-499.590881	-701.753357
3143.314819	-72.589127	-501.519592	-681.531311
3143.318163	-71.946228	-502.337830	-661.016968
3143.321483	-71.770897	-502.396240	-642.080627
3143.324816	-72.355347	-502.746918	-622.910583
3143.328146	-71.186440	-501.870239	-603.974304
3143.331477	-71.303329	-501.578033	-585.213318
3143.334810	-70.777321	-500.409119	-567.679749
3143.338153	-70.777321	-498.538879	-550.438354
3143.341489	-70.660431	-497.253082	-532.203369
3143.344819	-70.601990	-494.973694	-515.371155
3143.348174	-70.543541	-492.811218	-499.883118
3143.351477	-70.894211	-490.707214	-484.395081
3143.354815	-70.075974	-486.791382	-467.855072
3143.358140	-70.309761	-485.680878	-453.886597
3143.361495	-70.075974	-482.291077	-438.924591
3143.364811	-69.491524	-479.310333	-426.066650
3143.369440	-69.549973	-471.127991	-398.889526
3143.372356	-69.725304	-466.978363	-386.382233
3143.375674	-69.549973	-463.822327	-374.108734
3143.379108	-69.549973	-460.140289	-362.478088
3143.382441	-69.082413	-456.691986	-350.496796
3143.385235	-68.965515	-453.009949	-339.918182
3143.388563	-68.673286	-449.970764	-327.703094
3143.391938	-69.023964	-445.704285	-317.475159
3143.395233	-69.608414	-441.496185	-307.364105
3143.398139	-68.965515	-437.288147	-296.785492
3143.401476	-68.848625	-433.606110	-287.083588
3143.404816	-68.614845	-428.521362	-276.972534
3143.408139	-69.316193	-425.189911	-267.621277
3143.411472	-68.848625	-420.806549	-258.854462
3143.414804	-69.199303	-415.488007	-249.210983
3143.418134	-68.497955	-412.331970	-240.151947
3143.421473	-69.257744	-407.890137	-232.086487
3143.424809	-68.556396	-403.565155	-223.027466
3143.428141	-68.264175	-398.947968	-214.436005
3143.431476	-68.030396	-394.564575	-205.143188
3143.434825	-67.796616	-390.590271	-197.545288
3143.438163	-67.621269	-386.090027	-189.596725
3143.441471	-68.088837	-382.291046	-182.174164
3143.444801	-67.621269	-377.147858	-173.816483
3143.448143	-67.855057	-372.063110	-167.329056
3143.451471	-67.036819	-368.497955	-160.783173
3143.454800	-67.153709	-363.880768	-154.295731
3143.458139	-67.095268	-360.432495	-148.217422
3143.461466	-66.510811	-356.107544	-142.197556
3143.464802	-66.160141	-351.256592	-136.002335
3143.468142	-65.926361	-346.639404	-130.040909
3143.471468	-66.160141	-343.717133	-124.722382
3143.474805	-65.984802	-339.567505	-119.696083
3143.479019	-65.867912	-332.963196	-111.046173
3143.482345	-65.692581	-328.813538	-105.961433
3143.485742	-64.757454	-325.715942	-101.578018
3143.489062	-65.049675	-322.852142	-97.895966
3143.492318	-65.049675	-319.579193	-94.097015
3143.495226	-64.991234	-316.949158	-90.648743
3143.498554	-65.108124	-313.617767	-87.609581
3143.501893	-64.757454	-310.286377	-84.921097
3143.505219	-64.640564	-307.714783	-80.888367
3143.508127	-64.582115	-304.967865	-78.667442
3143.511466	-63.763882	-302.337799	-75.978958
3143.514793	-64.289894	-299.941559	-72.764465
3143.518130	-63.822330	-296.960815	-69.666862
3143.521469	-63.880772	-294.038574	-67.621269
3143.524798	-64.173004	-291.525421	-65.341911
3143.528131	-64.699005	-289.538300	-63.062538
3143.531462	-63.997662	-286.849792	-60.724724
3143.534803	-63.588543	-284.921112	-58.796024
3143.538129	-63.705437	-282.524841	-55.581535
3143.541463	-63.939220	-279.719482	-54.120399
3143.544798	-63.880772	-278.141418	-51.490356
3143.548126	-64.289894	-275.745178	-49.503212
3143.551457	-64.231445	-273.407349	-46.756283
3143.554798	-63.997662	-271.186462	-44.184689
3143.558166	-63.939220	-269.140869	-42.255993
3143.561459	-63.530098	-266.978394	-40.619518
3143.564797	-63.646992	-264.699005	-38.398598
3143.568127	-64.289894	-262.185852	-36.236118
3143.571458	-64.289894	-260.666260	-34.132088
3143.574790	-63.822330	-258.562256	-32.554062
3143.578122	-63.530098	-256.984222	-30.859146
3143.581458	-63.588543	-254.529526	-28.872004
3143.584790	-63.763882	-252.191711	-27.761543
3143.589046	-63.296318	-249.327881	-24.371712
3143.592432	-63.062538	-247.340729	-22.150789
3143.595665	-63.763882	-245.821167	-20.923437
3143.598969	-63.471649	-244.418472	-20.806547
3143.601920	-62.828754	-243.366455	-19.111629
3143.605212	-63.296318	-242.139099	-17.241379
3143.608541	-62.594975	-240.911743	-16.364700
3143.611876	-62.887199	-239.392166	-15.429573
3143.615211	-62.711864	-238.807724	-14.202221
3143.618117	-62.770306	-237.288147	-13.793103
3143.621452	-63.120979	-237.580368	-12.857978
3143.624777	-62.828754	-236.002319	-12.565751
3143.628113	-62.594975	-235.359436	-12.331969
3143.631448	-62.653416	-235.125656	-11.279953
3143.634808	-63.120979	-234.190536	-10.987726
3143.638120	-62.945644	-233.898300	-11.338399
3143.641453	-62.478085	-232.612518	-10.695500
3143.644789	-62.770306	-233.313843	-11.221508
3143.648120	-62.887199	-232.787842	-10.987726
3143.651450	-63.120979	-232.261826	-10.052601
3143.654783	-63.237869	-231.969620	-9.585038
3143.658118	-63.646992	-231.677383	-9.643483
3143.661450	-63.588543	-231.443604	-8.708358
3143.664786	-63.530098	-230.859131	-9.292811
3143.668116	-63.588543	-231.151367	-9.292811
3143.671449	-63.354759	-231.326706	-8.883694
3143.674778	-63.939220	-230.800705	-8.416131
3143.678111	-63.939220	-230.625366	-8.942139
3143.681451	-64.406784	-229.982468	-8.591467
3143.684779	-63.880772	-230.333130	-7.948568
3143.688108	-64.757454	-229.456451	-7.656341
3143.691443	-64.056107	-229.748672	-8.065459
3143.694784	-63.880772	-228.988892	-7.247224
3143.699041	-63.530098	-228.988892	-6.954997
3143.702289	-63.530098	-229.456451	-6.662770
3143.705657	-64.348335	-229.690247	-6.954997
3143.708970	-63.763882	-229.105789	-5.961426
3143.712315	-64.231445	-229.105789	-6.370543
3143.715197	-63.997662	-228.988892	-6.078317
3143.718543	-63.530098	-228.872009	-5.727644
3143.721886	-64.114555	-229.456451	-5.961426
3143.725231	-63.822330	-229.631805	-5.435418
3143.728103	-63.646992	-230.216248	-5.844535
3143.731481	-63.997662	-230.683807	-5.727644
3143.734770	-63.822330	-231.618927	-6.078317
3143.738107	-63.997662	-231.618927	-6.604325
3143.741439	-63.763882	-232.495621	-7.481005
3143.744778	-64.406784	-233.722977	-7.948568
3143.748139	-63.997662	-234.774994	-9.234365
3143.751442	-64.231445	-235.067200	-9.175920
3143.754770	-64.523674	-235.593231	-9.468147
3143.758105	-64.991234	-236.645248	-10.753945
3143.761459	-64.991234	-238.164810	-11.864407
3143.764770	-65.225014	-238.690826	-12.682642
3143.768102	-65.517242	-239.801285	-13.617767
3143.771437	-65.458801	-241.496201	-15.312682
3143.774763	-66.160141	-242.314438	-16.423145
3143.778102	-66.335472	-244.301575	-17.182934
3143.781439	-66.335472	-245.295135	-19.462303
3143.784770	-66.335472	-247.457626	-20.222092
3143.788103	-66.978378	-248.801880	-21.274109
3143.791451	-67.095268	-250.613663	-22.618351
3143.794768	-67.212158	-251.957916	-23.611923
3143.798123	-67.913506	-253.009933	-25.657511
3143.801438	-68.322617	-255.581528	-26.709526
3143.804767	-68.322617	-256.984222	-28.170660
3143.809363	-68.439507	-260.724701	-31.502045
3143.812277	-68.907074	-262.185852	-33.606079
3143.815646	-69.725304	-264.289886	-34.658096
3143.818973	-69.725304	-265.809479	-36.002338
3143.822363	-70.075974	-268.088837	-38.164814
3143.825225	-70.251312	-269.666870	-39.158386
3143.828590	-71.011101	-272.180023	-41.496201
3143.831892	-70.192871	-273.348938	-42.665108
3143.835207	-71.069550	-275.569855	-44.944477
3143.838094	-70.601990	-277.498535	-46.814728
3143.841430	-71.829338	-279.485687	-48.626534
3143.844766	-72.063118	-281.998840	-50.379898
3143.848100	-72.063118	-284.102875	-51.373463
3143.851429	-72.296898	-286.616028	-54.120399
3143.854764	-72.530678	-288.486267	-55.873756
3143.858093	-72.764465	-291.291656	-57.919346
3143.861428	-72.939804	-293.278778	-61.367619
3143.864766	-72.822914	-296.025696	-63.530098
3143.868092	-73.699593	-298.947968	-66.335472
3143.871450	-74.926941	-301.168915	-68.907074
3143.874763	-74.751610	-304.324951	-72.180008
3143.878092	-74.751610	-307.597900	-75.336060
3143.881423	-75.160721	-310.461700	-78.316772
3143.884762	-76.388077	-312.857971	-81.297485
3143.888095	-76.329628	-316.130920	-85.505554
3143.891427	-77.089424	-319.696106	-89.246056
3143.894813	-77.966103	-323.319702	-93.687904
3143.898088	-77.732315	-326.767975	-98.188194
3143.901424	-78.842781	-330.099365	-103.214493
3143.904755	-79.661018	-333.489166	-107.714783
3143.908083	-79.953239	-336.820587	-113.091751
3143.911429	-80.537697	-341.262421	-117.825829
3143.914786	-81.648163	-344.886047	-123.261246
3143.919383	-83.050850	-352.717712	-134.190536
3143.922314	-83.518410	-356.633545	-140.151947
3143.925636	-84.570427	-360.432495	-145.295135
3143.929011	-84.687317	-364.465240	-152.191696
3143.931913	-85.680893	-368.264160	-158.912918
3143.935260	-86.616013	-372.764465	-164.932785
3143.938546	-87.434250	-377.147858	-171.946228
3143.941838	-88.427818	-380.479248	-178.141434
3143.945185	-89.070717	-384.336639	-185.563995
3143.948086	-89.304504	-389.538300	-192.694336
3143.951419	-90.356514	-393.629456	-199.766220
3143.954751	-90.882523	-397.954407	-206.662781
3143.958118	-92.109879	-401.227325	-214.669769
3143.961417	-92.518997	-405.435425	-222.326141
3143.964753	-93.395676	-409.292786	-230.859131
3143.968087	-93.980125	-413.384003	-238.749268
3143.971421	-94.506142	-417.066040	-246.288727
3143.974746	-95.675049	-422.033875	-254.412628
3143.978086	-96.902397	-425.832855	-264.056122
3143.981420	-97.311516	-429.573334	-273.290466
3143.984748	-98.305084	-434.190521	-282.875519
3143.988077	-99.006424	-438.281738	-291.759216
3143.991461	-100.000000	-442.548218	-302.162476
3143.994746	-100.818237	-445.879608	-312.507294
3143.998085	-101.753365	-450.905884	-322.793701
3144.001434	-103.565170	-454.704865	-334.365875
3144.004751	-104.441849	-458.854492	-345.353607
3144.008088	-105.552307	-461.659851	-357.568665
3144.011415	-106.195213	-465.458771	-370.192871
3144.014740	-108.123901	-469.140869	-382.758606
3144.018083	-109.234367	-473.524231	-396.142609
3144.021414	-110.637054	-477.615448	-410.520172
3144.024750	-112.624191	-481.414368	-439.976654
3144.028945	-115.020454	-488.252502	-454.938660
3144.032289	-116.598473	-489.947418	-470.075989
3144.035724	-118.176506	-493.395660	-487.434235
3144.039006	-120.105209	-497.253082	-504.617157
3144.042271	-122.150787	-497.837555	-521.040344
3144.045207	-123.787262	-500.058472	-538.807739
3144.048506	-125.540611	-503.097595	-556.633545
3144.051837	-126.767967	-504.266510	-574.167175
3144.055165	-128.346008	-505.376953	-591.642334
3144.058074	-130.391586	-506.370544	-609.994202
3144.061407	-132.028061	-506.312073	-628.813538
3144.064740	-134.482758	-506.019867	-647.808289
3144.068078	-135.943893	-507.130341	-665.575684
3144.071408	-137.346573	-506.136749	-684.570435
3144.074745	-139.625961	-504.675629	-703.272949
3144.078074	-140.794861	-503.506714	-721.624817
3144.081405	-142.197556	-501.285797	-739.742859
3144.084741	-143.775574	-499.357086	-758.211548
3144.088090	-145.236710	-496.727051	-776.446533
3144.091411	-146.639389	-492.811218	-794.739929
3144.094740	-148.334320	-488.895355	-813.793091
3144.098073	-149.970779	-485.973114	-829.865540
3144.101403	-151.022797	-480.479248	-847.808289
3144.104739	-152.367035	-474.517822	-866.452393
3144.108069	-153.769714	-468.497955	-883.869080
3144.111403	-155.581528	-462.653412	-900.642883
3144.114732	-155.698425	-456.282867	-916.364685
3144.118072	-157.042664	-449.503235	-933.606079
3144.121408	-158.211578	-441.437775	-949.035645
3144.124735	-159.555817	-432.612518	-965.575684
3144.128064	-160.783173	-424.137939	-980.946838
3144.131439	-161.601395	-414.786682	-995.558167
3144.136084	-163.997665	-392.928131	-1023.670410
3144.138999	-165.926361	-381.998840	-1037.989502
3144.142332	-167.387497	-369.725311	-1052.133301
3144.145664	-168.673294	-356.165985	-1064.582153
3144.148911	-168.731735	-342.957336	-1075.569824
3144.151828	-170.426651	-328.521332	-1088.486328
3144.155151	-171.712448	-313.150208	-1097.662109
3144.158486	-172.413788	-297.486847	-1107.714722
3144.161823	-173.816483	-281.881958	-1117.825806
3144.165152	-175.102280	-264.465240	-1125.306763
3144.168065	-175.628296	-246.639389	-1131.443604
3144.171404	-176.914078	-229.631805	-1136.703735
3144.174748	-178.141434	-211.455292	-1142.665039
3144.178057	-178.316772	-192.577438	-1146.405640
3144.181395	-179.602570	-172.939804	-1149.912354
3144.184727	-179.602570	-153.711288	-1151.841064
3144.188071	-179.251892	-133.372299	-1153.126831
3144.191392	-179.894791	-111.922852	-1152.600830
3144.194733	-180.187027	-92.518997	-1152.074829
3144.198063	-181.297485	-71.829338	-1147.691406
3144.201395	-180.654587	-51.373463	-1146.054932
3144.204726	-180.713028	-31.034481	-1141.846802
3144.208061	-180.420807	-11.163063	-1137.054321
3144.211392	-179.485672	9.877264	-1131.969604
3144.214725	-179.427231	29.924021	-1125.891357
3144.218097	-178.375214	49.678551	-1119.871460
3144.221395	-177.790756	68.790176	-1109.818848
