time (s)	magX	magY	magZ
5107.365059	12.857978	88.369377	-847.282288
5107.368390	12.331969	102.104034	-839.216797
5107.371730	10.812390	115.663353	-833.196899
5107.375095	9.994155	129.514908	-827.293945
5107.378393	8.766803	142.781998	-819.053162
5107.381726	8.240795	155.289307	-810.578613
5107.385053	6.253653	168.088837	-800.935181
5107.388388	5.376973	180.187027	-792.752808
5107.391722	3.974284	192.285217	-783.635254
5107.395054	2.220923	204.149628	-773.348877
5107.398390	1.461134	215.429565	-762.536499
5107.401723	-1.110462	226.300400	-751.899475
5107.405057	-2.162478	237.112808	-740.210388
5107.408380	-3.565166	247.691422	-729.924011
5107.411715	-4.441847	258.153137	-719.579163
5107.415979	-7.422560	276.914093	-694.272400
5107.419263	-7.890122	286.440674	-682.407959
5107.422563	-8.883694	295.265930	-670.017517
5107.425902	-9.935710	304.558716	-657.101135
5107.429253	-11.221508	312.039734	-643.658691
5107.432136	-11.338399	319.403870	-630.683777
5107.435527	-11.455289	327.001770	-617.475159
5107.438839	-12.507306	334.424316	-604.383423
5107.442170	-12.682642	341.320862	-590.531860
5107.445077	-13.033314	346.697845	-576.504944
5107.448380	-13.267096	352.542389	-563.763916
5107.451714	-13.559322	357.510223	-550.672119
5107.455046	-13.909994	361.893616	-536.879028
5107.458381	-14.319112	365.809479	-523.728821
5107.461750	-14.611338	369.491516	-510.812378
5107.465047	-15.020455	372.822906	-497.954407
5107.468385	-14.786674	374.576294	-485.213318
5107.471712	-15.254237	377.264771	-472.822906
5107.475042	-15.955583	379.661011	-461.893616
5107.478376	-16.189363	380.537689	-449.386322
5107.481708	-16.773817	381.472839	-438.164795
5107.485049	-17.708942	382.583282	-427.235565
5107.488377	-17.942724	383.226166	-416.540039
5107.491713	-18.410286	384.161316	-405.727631
5107.495045	-18.644068	384.044403	-396.493256
5107.498380	-18.819405	384.395111	-386.557587
5107.501715	-19.696083	383.167755	-377.030975
5107.505063	-20.689655	383.167755	-368.439514
5107.508373	-21.624781	382.349518	-358.854462
5107.511708	-21.917007	381.881958	-350.730560
5107.515050	-23.085915	380.888367	-341.028656
5107.518372	-23.845703	379.368774	-333.547638
5107.521709	-24.547049	378.199890	-324.196381
5107.525897	-26.183519	375.569855	-308.766785
5107.529245	-27.001753	373.874939	-301.811829
5107.532578	-28.170660	371.887787	-292.986572
5107.535916	-28.813559	370.368195	-284.804199
5107.539336	-29.047340	368.614838	-277.381653
5107.542156	-29.514902	366.919922	-270.543549
5107.545493	-31.034481	364.640564	-262.478088
5107.548836	-29.865574	362.711853	-254.529526
5107.552127	-30.859146	359.438934	-247.808289
5107.555042	-31.969610	356.925781	-241.203979
5107.558372	-32.203392	353.652832	-234.541199
5107.561704	-33.021626	352.074829	-227.469330
5107.565036	-32.787846	350.029236	-220.222092
5107.568370	-33.547634	347.340729	-213.033325
5107.571703	-33.196960	344.769135	-206.955002
5107.575036	-33.489189	341.671539	-200.642899
5107.578366	-33.898308	338.515503	-194.213913
5107.581702	-33.196960	335.651672	-187.843369
5107.585039	-33.547634	332.963196	-181.823486
5107.588370	-33.722969	330.683807	-176.154297
5107.591718	-33.898308	327.644653	-170.543533
5107.595033	-33.489189	324.371704	-165.283463
5107.598374	-33.313854	322.092346	-159.789597
5107.601700	-33.956753	319.286957	-154.412628
5107.605058	-33.489189	315.897125	-150.438339
5107.608372	-33.606079	312.857971	-145.645828
5107.611703	-33.781414	311.046173	-141.262421
5107.615034	-33.664524	308.299225	-137.405029
5107.618361	-33.722969	305.552307	-133.313843
5107.621697	-34.073643	302.571594	-129.573349
5107.625033	-34.190533	300.642883	-125.891289
5107.628368	-33.606079	298.129761	-122.676804
5107.633013	-34.424313	293.220337	-116.014030
5107.635938	-34.541206	291.057861	-113.851547
5107.639287	-34.658096	288.895386	-110.929283
5107.642621	-35.242550	286.966675	-108.007011
5107.645969	-35.476330	284.395111	-105.552307
5107.648787	-35.827003	283.226166	-103.740501
5107.652125	-35.885448	280.829926	-100.993576
5107.655453	-36.002338	278.784332	-98.831093
5107.658808	-36.353008	277.089417	-96.025719
5107.661688	-36.586792	275.336060	-93.454124
5107.665032	-37.638809	272.998230	-90.590302
5107.668365	-37.405025	271.011108	-89.772064
5107.671695	-37.638809	269.199310	-86.908241
5107.675027	-38.106369	267.855042	-85.564003
5107.678366	-38.457043	265.692566	-82.875511
5107.681693	-38.573933	263.880768	-80.537697
5107.685030	-38.398598	262.302765	-79.427238
5107.688357	-38.281708	260.490936	-76.446518
5107.691691	-38.632378	257.977783	-74.634720
5107.695087	-38.515488	256.808868	-73.232033
5107.698362	-38.690823	255.055527	-70.777321
5107.701688	-38.749268	253.886597	-68.614845
5107.705023	-38.866158	251.957916	-65.926361
5107.708362	-38.983051	250.379898	-64.231445
5107.711692	-38.983051	248.100525	-62.010521
5107.715019	-39.158386	246.288727	-60.607834
5107.718355	-39.216831	244.886047	-58.036240
5107.721711	-39.392166	243.249557	-55.698425
5107.725021	-39.041496	241.613098	-54.529510
5107.728356	-39.158386	240.327286	-53.009933
5107.731689	-38.749268	239.567490	-51.490356
5107.735019	-38.983051	238.398605	-50.496788
5107.739223	-38.573933	235.417892	-47.749855
5107.742668	-38.340153	234.365875	-46.464054
5107.745951	-38.573933	233.547638	-45.470486
5107.749212	-38.047924	232.670944	-43.834015
5107.752534	-38.515488	231.735825	-43.132671
5107.755446	-38.106369	230.800705	-42.548218
5107.758777	-38.515488	230.450027	-42.139099
5107.762109	-38.632378	229.573349	-41.496201
5107.765468	-37.931034	228.345993	-40.853302
5107.768351	-38.632378	228.521317	-41.203976
5107.771682	-37.989479	227.469330	-41.320866
5107.775021	-38.398598	227.352432	-40.677963
5107.778351	-38.515488	227.118637	-39.684395
5107.781684	-38.749268	226.183502	-39.801285
5107.785016	-39.041496	226.475739	-39.976620
5107.788354	-39.275276	226.651077	-39.742840
5107.791686	-39.041496	225.891281	-39.742840
5107.795044	-39.509056	226.066635	-38.340153
5107.798352	-39.450611	225.891281	-38.515488
5107.801685	-39.684395	225.599075	-39.099941
5107.805015	-39.567505	225.014618	-39.509056
5107.808360	-39.976620	224.897720	-38.924606
5107.811682	-39.918175	224.897720	-37.931034
5107.815010	-40.268848	225.482178	-38.281708
5107.818351	-40.210403	224.137924	-37.463470
5107.821676	-40.619518	224.137924	-38.164814
5107.825011	-40.444183	224.663956	-38.749268
5107.828350	-40.210403	224.371719	-38.047924
5107.831674	-40.736408	223.728821	-37.521915
5107.835010	-40.677963	224.547058	-37.346581
5107.838360	-40.911751	224.313263	-37.346581
5107.841674	-40.853302	224.079483	-36.762127
5107.845934	-40.327293	223.261261	-37.346581
5107.849259	-40.210403	223.728821	-37.288136
5107.852534	-40.444183	223.845703	-36.060783
5107.855853	-39.918175	223.553467	-36.353008
5107.859205	-40.151958	224.021027	-35.943893
5107.862104	-39.801285	224.371719	-36.586792
5107.865429	-39.859730	224.313263	-36.119228
5107.868814	-39.450611	224.956161	-36.645237
5107.872130	-39.509056	225.131516	-36.703682
5107.875000	-39.041496	226.066635	-37.054356
5107.878337	-38.573933	225.774414	-37.054356
5107.881693	-38.749268	226.709534	-38.223259
5107.885007	-38.398598	226.943298	-38.281708
5107.888337	-38.924606	228.287552	-40.035065
5107.891677	-38.515488	228.521317	-40.561073
5107.895012	-37.931034	229.047348	-41.203976
5107.898334	-38.281708	230.625366	-41.846874
5107.901675	-38.106369	231.502060	-42.840446
5107.905002	-38.047924	232.261826	-43.892460
5107.908336	-38.223259	233.722977	-45.295151
5107.911690	-38.457043	234.774994	-46.990063
5107.915003	-38.340153	235.885452	-48.100525
5107.918336	-38.340153	236.820572	-49.853886
5107.921673	-38.573933	238.632370	-50.730568
5107.925007	-38.164814	240.268845	-52.308590
5107.928329	-37.989479	241.262405	-53.535946
5107.931666	-38.223259	242.606659	-53.828167
5107.935000	-38.573933	243.191116	-56.224430
5107.938333	-39.041496	244.126251	-57.919346
5107.941670	-38.924606	247.048523	-59.555817
5107.945026	-38.866158	247.808289	-61.016949
5107.948332	-38.807713	249.678543	-62.478085
5107.952933	-39.099941	252.074814	-65.166565
5107.955869	-38.690823	254.061966	-66.277031
5107.959218	-38.866158	255.172424	-68.205727
5107.962544	-39.041496	256.692017	-70.660431
5107.965920	-38.983051	258.562256	-72.063118
5107.968782	-38.515488	259.614258	-73.465813
5107.972120	-38.866158	261.601410	-75.862068
5107.975437	-38.632378	263.296326	-76.329628
5107.978766	-38.573933	264.874329	-78.550552
5107.982086	-37.931034	266.277039	-80.771477
5107.984996	-37.989479	267.679718	-82.407951
5107.988328	-38.106369	269.725311	-84.044418
5107.991686	-37.872589	271.420227	-85.739334
5107.994996	-37.288136	272.881378	-87.375801
5107.998325	-36.937462	274.693146	-90.239624
5108.001664	-37.112801	276.271179	-92.109879
5108.004994	-36.703682	278.375214	-94.623032
5108.008320	-36.645237	281.297485	-96.960846
5108.011662	-36.119228	282.524841	-99.766220
5108.014990	-35.943893	284.453522	-103.389832
5108.018324	-35.359440	287.083588	-105.844536
5108.021664	-35.534775	289.479828	-108.591461
5108.024989	-34.716541	292.051422	-112.799538
5108.028335	-34.541206	293.863251	-116.423141
5108.031669	-34.658096	296.785492	-119.929863
5108.035013	-34.658096	299.298645	-124.371704
5108.038325	-33.839859	301.753357	-128.521332
5108.041656	-34.015198	304.441864	-132.729401
5108.044985	-33.722969	307.656342	-137.288147
5108.048320	-33.489189	310.520172	-141.379303
5108.051654	-33.547634	312.799530	-146.230286
5108.054989	-33.255405	315.838684	-150.964340
5108.058315	-33.080070	318.585632	-156.691986
5108.062532	-33.196960	323.845703	-167.445938
5108.065872	-33.021626	326.066650	-172.413788
5108.069289	-33.489189	329.690247	-177.790756
5108.072585	-32.904736	331.911163	-183.869095
5108.075445	-32.787846	334.716522	-189.070709
5108.078788	-32.904736	337.989471	-194.681473
5108.082071	-32.320282	339.509064	-201.110458
5108.085414	-32.612507	342.606659	-206.136749
5108.088750	-32.729401	344.886047	-212.507294
5108.091647	-32.378727	347.866760	-218.118042
5108.094984	-32.203392	349.912323	-224.371719
5108.098317	-31.502045	352.659271	-230.099365
5108.101652	-31.502045	354.704865	-236.060791
5108.104978	-31.151373	357.451782	-241.554642
5108.108320	-30.333138	359.731140	-248.977203
5108.111652	-30.450027	362.127411	-255.639984
5108.114986	-29.105785	364.173004	-261.893616
5108.118321	-29.398012	365.341888	-269.316193
5108.121682	-28.755114	367.913513	-276.329651
5108.124985	-27.878433	370.134430	-282.641724
5108.128318	-27.060200	372.004669	-289.947388
5108.131648	-26.475746	373.816498	-298.188171
5108.134977	-26.241964	375.219177	-305.610748
5108.138310	-25.599066	376.914093	-313.676208
5108.141650	-24.839275	378.141418	-323.027466
5108.144981	-24.547049	379.836334	-331.268250
5108.148314	-23.319696	381.355927	-340.444183
5108.151677	-22.793688	382.115723	-350.146118
5108.154977	-21.449446	382.700195	-360.198700
5108.158313	-21.040327	383.810638	-369.023956
5108.161649	-20.397429	384.161316	-379.953247
5108.164993	-19.871420	384.687317	-390.298096
5108.169231	-18.001169	384.336639	-413.150208
5108.172579	-16.949154	382.700195	-425.248383
5108.175912	-16.890707	382.700195	-436.119232
5108.179164	-16.130919	381.297485	-448.158966
5108.182487	-15.604909	380.187042	-461.250732
5108.185403	-14.728229	378.316772	-474.050293
5108.188737	-14.377557	376.154297	-487.375793
5108.192068	-13.325541	373.933350	-500.175323
5108.195421	-13.267096	370.485077	-512.098145
5108.198307	-12.565751	367.270599	-524.956177
5108.201644	-12.156633	363.004089	-538.106384
5108.204975	-11.338399	358.854462	-551.607239
5108.208310	-11.513735	354.354156	-564.523621
5108.211643	-11.338399	349.444763	-576.680298
5108.214971	-10.461719	343.950928	-590.298096
5108.218310	-10.111046	338.573944	-603.039185
5108.221641	-9.468147	333.196960	-615.429565
5108.225015	-9.175920	326.826416	-627.878418
5108.228301	-8.766803	320.806549	-639.509033
5108.231640	-8.240795	313.267090	-651.256592
5108.234972	-7.831677	306.136749	-663.646973
5108.238328	-6.253653	298.421967	-674.634705
5108.241637	-5.552309	291.466980	-688.194031
5108.244970	-4.967855	283.167755	-699.181763
5108.248307	-3.389831	274.810059	-709.818848
5108.251639	-2.805377	265.458801	-720.338989
5108.254966	-1.753361	256.224426	-730.391602
5108.258297	-1.519579	246.873169	-741.729980
5108.261634	0.993571	236.937469	-752.074829
5108.264968	1.636470	226.183502	-762.068970
5108.268316	3.156049	215.604904	-771.829346
5108.271638	4.558738	203.272934	-781.648132
5108.275888	6.954997	179.427231	-801.402649
5108.279151	8.299240	166.861481	-810.111023
5108.282490	9.468147	152.776154	-818.234924
5108.285812	10.578609	139.275284	-826.066589
5108.289163	11.221508	125.423729	-834.307373
5108.292066	12.565751	110.578606	-842.782043
5108.295409	13.150205	95.499710	-849.678528
5108.298746	14.319112	80.362358	-856.399719
5108.302083	15.254237	64.815895	-861.542969
5108.304997	15.897136	49.386322	-867.212219
5108.308292	16.598480	33.956753	-872.647583
5108.311636	17.299826	16.890707	-876.271179
5108.314967	17.592052	0.935126	-878.725891
5108.318293	17.475161	-16.189363	-881.472778
5108.321631	17.767387	-32.261837	-883.927551
5108.324960	17.884277	-48.158970	-882.934021
5108.328297	17.241379	-63.997662	-883.459961
5108.331628	17.825832	-79.777908	-883.167725
5108.334964	17.182934	-95.499710	-880.362305
5108.338297	17.124489	-110.637054	-878.667480
5108.341629	17.124489	-125.306831	-875.803650
5108.344958	17.007599	-140.093521	-871.712524
5108.348309	16.598480	-154.061951	-866.627686
5108.351621	15.721800	-167.738159	-861.426086
5108.354964	15.429573	-180.654587	-855.055542
5108.358291	15.254237	-193.337219	-850.496765
5108.361627	15.254237	-205.669189	-842.723572
5108.365031	14.786674	-217.299820	-834.716492
5108.368294	13.909994	-228.696686	-827.293945
5108.371627	13.793103	-238.983063	-818.527222
5108.374958	13.909994	-248.743408	-810.052612
5108.378296	13.734658	-258.328461	-800.935181
5108.382910	13.383986	-276.446533	-780.128601
5108.385861	13.033314	-285.037994	-770.835754
5108.389207	13.033314	-292.518982	-758.328491
5108.392593	13.325541	-300.526001	-747.574524
5108.395883	12.857978	-308.883698	-736.353027
5108.398753	12.916424	-315.137329	-723.495056
5108.402078	12.624197	-321.858582	-711.221497
5108.405382	12.799533	-327.995331	-698.714233
5108.408710	12.857978	-333.196960	-685.505554
5108.412047	12.098188	-339.333740	-672.121582
5108.414952	12.215078	-343.892456	-658.270020
5108.418289	11.455289	-348.977203	-644.710693
5108.421615	11.689071	-353.009949	-631.326721
5108.424954	11.455289	-356.750427	-617.066040
5108.428286	11.221508	-361.367645	-601.636475
5108.431622	10.052601	-363.588562	-586.966675
5108.434970	9.994155	-367.270599	-571.478638
5108.438278	8.766803	-369.608429	-555.756836
5108.441618	8.649913	-372.121582	-541.905334
5108.444951	7.890122	-373.641144	-526.826416
5108.448286	6.896552	-374.810059	-512.273499
5108.451613	6.779661	-376.563416	-496.785492
5108.454953	5.260082	-377.206299	-482.992401
5108.458285	4.266511	-377.498535	-467.504395
5108.461611	3.272940	-377.615417	-453.594391
5108.464949	2.279369	-377.907654	-439.625916
5108.468276	1.870251	-377.498535	-426.475769
5108.471616	-0.058445	-376.504974	-413.734680
5108.474950	-1.402689	-375.920502	-400.642914
5108.478296	-2.220923	-374.751617	-387.901794
5108.481617	-2.980713	-372.647583	-375.862061
5108.484941	-4.558738	-372.238434	-364.173004
5108.488283	-4.792519	-370.368195	-351.139679
5108.492953	-6.487434	-366.393921	-329.924011
5108.495823	-6.896552	-363.705444	-319.403870
5108.499217	-7.890122	-361.952057	-309.585052
5108.502533	-9.175920	-359.964935	-300.175323
5108.505803	-9.175920	-356.458221	-290.590271
5108.508703	-9.701928	-353.535950	-281.472839
5108.512034	-10.344828	-351.957916	-272.589142
5108.515376	-10.461719	-348.217407	-264.582123
5108.518701	-11.221508	-346.230255	-256.575104
5108.521638	-11.046172	-343.717133	-247.691422
5108.524943	-11.513735	-340.327301	-240.444183
5108.528273	-11.747516	-337.171234	-232.846283
5108.531612	-12.448860	-334.132080	-225.306839
5108.534935	-13.033314	-332.028046	-217.767380
5108.538277	-13.033314	-328.755127	-209.994156
5108.541606	-13.793103	-325.423706	-202.805374
5108.544942	-13.968439	-321.800110	-196.084167
5108.548273	-13.968439	-318.351837	-188.661606
5108.551618	-14.669784	-316.014038	-183.109299
5108.554937	-14.962010	-312.507294	-175.569839
5108.558272	-15.254237	-309.351257	-169.199295
5108.561605	-15.546463	-306.370544	-163.179428
5108.564978	-16.423145	-302.630035	-157.218002
5108.568270	-16.598480	-300.000000	-149.503220
5108.571626	-16.715372	-296.434845	-144.126236
5108.574938	-17.299826	-292.577423	-137.872589
5108.578264	-17.241379	-289.129150	-132.437164
5108.581602	-17.942724	-286.265350	-126.826416
5108.584930	-17.825832	-283.343079	-121.683228
5108.588269	-18.351841	-279.719482	-115.371132
5108.591603	-18.819405	-276.680298	-111.279953
5108.594935	-18.877850	-273.407349	-105.669197
5108.598264	-20.222092	-270.368195	-101.052025
5108.602531	-20.923437	-263.822327	-91.759201
5108.605887	-21.507891	-260.783173	-87.142021
5108.609172	-22.092344	-258.036224	-83.401520
5108.612454	-21.917007	-254.997086	-79.427238
5108.615383	-22.618351	-252.600815	-76.095848
5108.618693	-22.793688	-250.204559	-72.355347
5108.622024	-23.319696	-247.691422	-70.075974
5108.625357	-23.436586	-245.119812	-66.452370
5108.628693	-23.787258	-242.665100	-64.465225
5108.631597	-24.079485	-240.327286	-60.900055
5108.634934	-24.430157	-238.690826	-58.270020
5108.638269	-24.956165	-236.294556	-55.464642
5108.641595	-25.073057	-233.839874	-53.535946
5108.644929	-25.365284	-231.852722	-52.717709
5108.648286	-25.832848	-229.514908	-50.146114
5108.651594	-25.891293	-228.755112	-47.925190
5108.654928	-26.183519	-225.306839	-46.171829
5108.658278	-26.125072	-223.845703	-44.301579
5108.661596	-25.891293	-222.150772	-42.840446
5108.664928	-26.241964	-219.988327	-39.976620
5108.668263	-26.241964	-218.760971	-39.333721
5108.671594	-26.183519	-216.832260	-36.586792
5108.674924	-26.592636	-215.078903	-35.827003
5108.678261	-26.358854	-213.793106	-33.898308
5108.681598	-26.475746	-212.039734	-32.086502
5108.684929	-26.709526	-209.877274	-30.450027
5108.688254	-27.060200	-208.942123	-29.339567
5108.691590	-26.709526	-206.662781	-27.410872
5108.694924	-26.709526	-204.967850	-25.715956
5108.698252	-26.651081	-203.389832	-24.196377
5108.701596	-27.001753	-201.870255	-22.969025
5108.704923	-27.235535	-200.000000	-21.449446
5108.709180	-26.826418	-197.428406	-18.001169
5108.712511	-27.177090	-195.265930	-17.124489
5108.715776	-27.118645	-193.921692	-15.721800
5108.719099	-27.586206	-192.168320	-14.143775
5108.722434	-27.644651	-190.824081	-12.039742
5108.725349	-27.995323	-189.713623	-11.104617
5108.728672	-27.995323	-188.486267	-10.111046
5108.732034	-27.644651	-187.083572	-9.059030
5108.735374	-28.229105	-186.148453	-7.890122
5108.738289	-28.813559	-184.219757	-6.019871
5108.741583	-28.872004	-183.576859	-5.201637
5108.744929	-29.164230	-182.057266	-4.558738
5108.748255	-29.047340	-181.063705	-3.915838
5108.751589	-28.872004	-180.303925	-3.214494
5108.754918	-29.222675	-179.661011	-1.519579
5108.758253	-29.865574	-178.082993	-2.045588
5108.761586	-29.924021	-177.498550	-0.701344
5108.764914	-30.157801	-177.206314	-0.233781
5108.768248	-29.865574	-176.154297	0.818235
5108.771587	-30.157801	-175.745178	1.227352
5108.774919	-29.748684	-175.219162	1.110462
5108.778250	-30.040911	-175.043839	1.461134
5108.781581	-29.982466	-174.810059	1.402689
5108.784919	-29.690239	-174.693161	0.876680
5108.788260	-30.391582	-174.167160	1.753361
5108.791583	-30.742254	-173.758041	1.753361
5108.794916	-30.566919	-174.108704	2.220923
5108.798250	-29.982466	-173.933380	2.220923
5108.801581	-30.450027	-173.874924	2.980713
5108.804918	-30.450027	-173.465805	1.519579
5108.808244	-30.508474	-172.822922	1.928697
5108.811585	-30.040911	-172.530685	2.104033
5108.814914	-29.573349	-172.472244	2.513150
5108.819124	-30.274693	-172.238464	2.162478
5108.822425	-30.274693	-172.180008	2.630041
5108.825824	-29.982466	-172.355347	2.045588
5108.829117	-29.573349	-171.537109	2.454705
5108.832518	-29.690239	-172.121567	2.571596
5108.835359	-29.631794	-171.887787	3.156049
5108.838691	-29.865574	-171.653992	2.805377
5108.842002	-29.456457	-171.537109	2.922268
5108.845333	-29.105785	-171.595566	2.922268
5108.848243	-29.222675	-171.712448	3.389831
5108.851581	-29.164230	-171.653992	3.389831
5108.854909	-29.631794	-171.595566	4.091175
5108.858240	-29.339567	-171.361786	3.915838
5108.861578	-29.807129	-171.303329	3.857393
5108.864910	-29.690239	-171.011108	4.208066
5108.868273	-29.865574	-171.653992	4.208066
5108.871573	-29.573349	-171.595566	3.857393
5108.874909	-29.631794	-172.063126	4.383401
5108.878242	-29.982466	-172.764465	3.623612
5108.881574	-30.625364	-173.348923	3.448276
5108.884902	-30.040911	-173.407364	3.389831
5108.888236	-30.274693	-174.400940	2.863822
5108.891567	-30.099356	-174.284042	2.513150
5108.894907	-29.982466	-174.868500	1.811806
5108.898242	-30.099356	-175.803619	2.045588
5108.901568	-30.157801	-176.738754	-0.350672
5108.904904	-29.456457	-178.082993	-1.870251
5108.908236	-29.690239	-178.316772	-1.636470
5108.911597	-29.865574	-179.135010	-2.337814
5108.914906	-30.157801	-180.596130	-3.448276
5108.918239	-29.690239	-182.057266	-4.441847
5108.921572	-29.631794	-183.459961	-4.967855
5108.924901	-29.398012	-184.278198	-6.253653
5108.929110	-29.164230	-186.791351	-8.649913
5108.932501	-29.631794	-187.901810	-9.409702
5108.935837	-28.696669	-189.421387	-11.279953
5108.939160	-28.404442	-190.298065	-12.624197
5108.941997	-28.170660	-191.408539	-13.793103
5108.945324	-28.112215	-193.103439	-14.436002
5108.948666	-28.345997	-194.681473	-16.364700
5108.951997	-27.819988	-196.025711	-17.241379
5108.954938	-27.527761	-197.194626	-18.410286
5108.958230	-27.293980	-198.305084	-20.105202
5108.961564	-27.118645	-199.649323	-20.689655
5108.964898	-26.358854	-201.168915	-21.507891
5108.968231	-26.008183	-202.454712	-23.027470
5108.971561	-26.534191	-203.623611	-24.547049
5108.974894	-26.241964	-204.909424	-25.599066
5108.978231	-25.949738	-206.838104	-26.651081
5108.981559	-25.949738	-207.948563	-27.819988
5108.984901	-26.066628	-209.117477	-30.040911
5108.988259	-25.832848	-210.870834	-30.508474
5108.991557	-25.365284	-212.098190	-32.144947
5108.994893	-24.956165	-213.968445	-33.430744
5108.998252	-24.663939	-216.189362	-33.839859
5109.001563	-25.014612	-217.884277	-36.995907
5109.004898	-24.196377	-219.520752	-37.814144
5109.008231	-24.430157	-221.683212	-39.976620
5109.011556	-23.962595	-222.676804	-41.087086
5109.014894	-24.430157	-225.248383	-43.132671
5109.018223	-24.313267	-227.819992	-46.054939
5109.021558	-23.904150	-229.631805	-48.334305
5109.024896	-23.787258	-231.268265	-50.087666
5109.028220	-23.670368	-234.248978	-53.652836
5109.031559	-23.261251	-236.294556	-56.282879
5109.035816	-22.910578	-240.619522	-62.010521
5109.039166	-22.384571	-242.898895	-65.634132
5109.042532	-22.618351	-246.288727	-69.140854
5109.045737	-22.267679	-248.334320	-72.881355
5109.048671	-22.092344	-251.256592	-76.504967
