time (s)	det(V)
5107.051142	-0.527617	
5107.052666	-0.529716	
5107.054412	-0.558724	
5107.055938	-0.572412	
5107.057658	-0.582197	
5107.059191	-0.577093	
5107.060891	-0.604139	
5107.062442	-0.601142	
5107.064128	-0.614544	
5107.065701	-0.638948	
5107.067372	-0.666361	
5107.068946	-0.668314	
5107.070591	-0.691139	
5107.072179	-0.712485	
5107.073827	-0.719035	
5107.075437	-0.718149	
5107.077046	-0.735305	
5107.078716	-0.752152	
5107.080312	-0.757683	
5107.081984	-0.776036	
5107.083580	-0.809954	
5107.085231	-0.830700	
5107.086811	-0.845468	
5107.088477	-0.872296	
5107.089966	-0.888325	
5107.091518	-0.901747	
5107.093015	-0.912475	
5107.094649	-0.942941	
5107.096139	-0.955997	
5107.097730	-0.980606	
5107.099260	-1.014125	
5107.100792	-1.055835	
5107.102405	-1.075747	
5107.103899	-1.115792	
5107.105532	-1.153896	
5107.107083	-1.179855	
5107.108731	-1.203227	
5107.110211	-1.230877	
5107.111913	-1.266226	
5107.113388	-1.291926	
5107.115115	-1.337563	
5107.116585	-1.387893	
5107.118288	-1.447085	
5107.119778	-1.475429	
5107.121518	-1.547902	
5107.123009	-1.587331	
5107.124782	-1.620988	
5107.126269	-1.629850	
5107.128052	-1.629951	
5107.129541	-1.629995	
5107.131311	-1.629975	
5107.132798	-1.629983	
5107.134538	-1.630019	
5107.136048	-1.630007	
5107.137764	-1.630027	
5107.139285	-1.630051	
5107.140999	-1.629995	
5107.142549	-1.630072	
5107.144241	-1.629999	
5107.145779	-1.630003	
5107.147484	-1.629987	
5107.149047	-1.630112	
5107.150725	-1.629951	
5107.152312	-1.630104	
5107.153959	-1.629963	
5107.155566	-1.630185	
5107.157203	-1.629975	
5107.158791	-1.630160	
5107.160427	-1.629983	
5107.162063	-1.630148	
5107.163657	-1.630007	
5107.165317	-1.630168	
5107.166908	-1.630007	
5107.168583	-1.630108	
5107.170166	-1.630027	
5107.171837	-1.630092	
5107.173410	-1.630056	
5107.175114	-1.630031	
5107.176683	-1.630100	
5107.178407	-1.630092	
5107.179955	-1.630048	
5107.181668	-1.630128	
5107.183186	-1.630048	
5107.184917	-1.630209	
5107.186405	-1.630189	
5107.188149	-1.630076	
5107.189640	-1.630039	
5107.191419	-1.630076	
5107.192898	-1.630144	
5107.194695	-1.630160	
5107.196168	-1.630096	
5107.197937	-1.630104	
5107.199451	-1.630120	
5107.201015	-1.630180	
5107.202572	-1.630124	
5107.204113	-1.630197	
5107.205714	-1.630185	
5107.207203	-1.630168	
5107.208850	-1.630193	
5107.210368	-1.630124	
5107.212014	-1.630188	
5107.213487	-1.630144	
5107.215187	-1.630172	
5107.216668	-1.630052	
5107.218381	-1.630084	
5107.219863	-1.630112	
5107.221573	-1.630136	
5107.223057	-1.630140	
5107.224752	-1.630124	
5107.226233	-1.630209	
5107.227932	-1.630108	
5107.229429	-1.630144	
5107.231178	-1.630108	
5107.232686	-1.630176	
5107.234431	-1.630007	
5107.235963	-1.630156	
5107.237695	-1.630072	
5107.239225	-1.630136	
5107.240941	-1.630120	
5107.242488	-1.630144	
5107.244190	-1.629971	
5107.245741	-1.630229	
5107.247426	-1.630088	
5107.248993	-1.630140	
5107.250664	-1.630039	
5107.252258	-1.630088	
5107.253906	-1.629999	
5107.255503	-1.630124	
5107.257147	-1.630019	
5107.258760	-1.630160	
5107.260377	-1.630132	
5107.262047	-1.630124	
5107.263641	-1.630011	
5107.265305	-1.630108	
5107.266894	-1.630056	
5107.268546	-1.630197	
5107.270126	-1.630072	
5107.271801	-1.630120	
5107.273368	-1.630084	
5107.275052	-1.630124	
5107.276585	-1.630064	
5107.278292	-1.630116	
5107.279800	-1.630172	
5107.281550	-1.630132	
5107.283040	-1.630023	
5107.284823	-1.630052	
5107.286311	-1.630156	
5107.288106	-1.630035	
5107.289584	-1.630039	
5107.291373	-1.630132	
5107.292858	-1.629995	
5107.294608	-1.630060	
5107.296104	-1.630088	
5107.297844	-1.630044	
5107.299344	-1.630100	
5107.301079	-1.630068	
5107.302616	-1.629975	
5107.304336	-1.629959	
5107.305860	-1.630128	
5107.307379	-1.630128	
5107.308977	-1.630096	
5107.310467	-1.630044	
5107.312083	-1.630128	
5107.313608	-1.630140	
5107.315235	-1.630156	
5107.316719	-1.630076	
5107.318367	-1.630136	
5107.319841	-1.630052	
5107.321487	-1.630148	
5107.322970	-1.630027	
5107.324678	-1.628928	
5107.326154	-1.487501	
5107.327834	-1.301530	
5107.329341	-1.136735	
5107.330979	-0.974064	
5107.332532	-0.819384	
5107.334135	-0.680339	
5107.335703	-0.530361	
5107.337391	-0.382658	
5107.338966	-0.249430	
5107.340629	-0.098859	
5107.342217	0.054290	
5107.343881	0.199523	
5107.345482	0.327511	
5107.347104	0.460945	
5107.348721	0.578044	
5107.350323	0.675199	
5107.351995	0.791243	
5107.353605	0.911404	
5107.355246	1.014577	
5107.356841	1.137517	
5107.358505	1.260091	
5107.360085	1.367776	
5107.361787	1.468013	
5107.363347	1.580262	
5107.365073	1.623240	
5107.366627	1.625129	
5107.368322	1.625145	
5107.369858	1.625194	
5107.371599	1.625150	
5107.373117	1.625162	
5107.374879	1.625145	
5107.376356	1.625162	
5107.378124	1.625222	
5107.379609	1.625162	
5107.381385	1.625214	
5107.382867	1.625202	
