time (s)	det(V)
3763.909413	1.625093	
3763.910899	1.625041	
3763.912636	1.625081	
3763.914118	1.623808	
3763.915830	1.586341	
3763.917320	1.527572	
3763.919051	1.477290	
3763.920525	1.427995	
3763.922288	1.409385	
3763.923783	1.389344	
3763.925526	1.345177	
3763.927050	1.320516	
3763.928797	1.293442	
3763.930310	1.254576	
3763.932019	1.215864	
3763.933552	1.175956	
3763.935274	1.144514	
3763.936823	1.105166	
3763.938527	1.074087	
3763.940095	1.058663	
3763.941761	1.030992	
3763.943340	0.994919	
3763.945010	0.967284	
3763.946586	0.942897	
3763.948235	0.903339	
3763.949841	0.868059	
3763.951471	0.845383	
3763.953094	0.811670	
3763.954692	0.780233	
3763.956368	0.766167	
3763.957991	0.758565	
3763.959651	0.715841	
3763.961258	0.705105	
3763.962942	0.681862	
3763.964516	0.650280	
3763.966206	0.610267	
3763.967773	0.600570	
3763.969475	0.567200	
3763.971056	0.542498	
3763.972724	0.531803	
3763.974280	0.529966	
3763.976006	0.503903	
3763.977527	0.491491	
3763.979267	0.479975	
3763.980751	0.442475	
3763.982506	0.414970	
3763.983994	0.407594	
3763.985764	0.399759	
3763.987245	0.377228	
3763.989015	0.359798	
3763.990509	0.366001	
3763.992290	0.354303	
3763.993784	0.347185	
3763.995528	0.339257	
3763.997056	0.321255	
3763.998556	0.302406	
3764.000184	0.295405	
3764.001675	0.282353	
3764.003327	0.258836	
3764.004815	0.252676	
3764.006448	0.249925	
3764.007977	0.265136	
3764.009627	0.247202	
3764.011102	0.240406	
3764.012752	0.245728	
3764.014227	0.234839	
3764.015938	0.216692	
3764.017420	0.217183	
3764.019128	0.206310	
3764.020627	0.197923	
3764.022343	0.192449	
3764.023835	0.202524	
3764.025519	0.206915	
3764.027027	0.194705	
3764.028694	0.200618	
3764.030230	0.195398	
3764.031928	0.172122	
3764.033476	0.172936	
3764.035161	0.172400	
3764.036723	0.162297	
3764.038393	0.166116	
3764.039988	0.174495	
3764.041644	0.175365	
3764.043234	0.165351	
3764.044889	0.177883	
3764.046480	0.178072	
3764.048120	0.159743	
3764.049751	0.148484	
3764.051373	0.149173	
3764.053037	0.138131	
3764.054637	0.138542	
3764.056294	0.151090	
3764.057889	0.153233	
3764.059553	0.144149	
3764.061137	0.154522	
3764.062826	0.152677	
3764.064379	0.128371	
3764.066094	0.121389	
3764.067634	0.130224	
3764.069345	0.119762	
3764.070884	0.105304	
3764.072616	0.116431	
3764.074126	0.129317	
3764.075889	0.120097	
3764.077375	0.120693	
3764.079152	0.116479	
3764.080640	0.106867	
3764.082425	0.088486	
3764.083907	0.091757	
3764.085688	0.082190	
3764.087176	0.076635	
3764.088949	0.076732	
3764.090445	0.088083	
3764.092198	0.088095	
3764.093700	0.079733	
3764.095437	0.081650	
3764.096957	0.080309	
3764.098675	0.064908	
3764.100220	0.056018	
3764.101942	0.039885	
3764.103495	0.044735	
3764.105185	0.039288	
3764.106767	0.050080	
3764.108263	0.054366	
3764.109922	0.042354	
3764.111419	0.055160	
3764.113047	0.053311	
3764.114581	0.030861	
3764.116223	0.011167	
3764.117697	0.023026	
3764.119334	0.003678	
3764.120824	-0.004149	
3764.122458	-0.001092	
3764.123936	0.011400	
3764.125628	0.008786	
3764.127125	0.010482	
3764.128797	0.012798	
3764.130323	0.008625	
3764.131960	-0.005499	
3764.133504	-0.018365	
3764.135114	-0.009777	
3764.136690	-0.019606	
3764.138277	-0.025350	
3764.139875	-0.014623	
3764.141527	0.002042	
3764.143133	-0.015928	
3764.144743	-0.003895	
3764.146374	0.000858	
3764.147966	-0.015606	
3764.149642	-0.027541	
3764.151231	-0.017620	
3764.152915	-0.028081	
3764.154506	-0.034257	
3764.156183	-0.021664	
3764.157761	-0.009193	
3764.159473	-0.012278	
3764.161034	-0.006534	
3764.162743	0.002349	
3764.164281	-0.009213	
3764.165989	-0.021080	
3764.167519	-0.013547	
3764.169257	-0.024230	
3764.170744	-0.025286	
3764.172532	-0.015279	
3764.174017	-0.001966	
3764.175791	-0.002171	
3764.177275	0.002131	
3764.179032	0.007598	
3764.180519	0.003360	
3764.182278	-0.013507	
3764.183765	-0.013982	
3764.185530	-0.011078	
3764.187042	-0.025624	
3764.188818	-0.018671	
3764.190334	-0.002385	
3764.192050	-0.001164	
3764.193577	0.000109	
3764.195268	0.007541	
3764.196809	0.004943	
3764.198516	-0.012371	
3764.200082	-0.018728	
3764.201764	-0.011493	
3764.203327	-0.021181	
3764.204985	-0.024250	
3764.206572	-0.013358	
3764.208217	-0.002671	
3764.209822	-0.012165	
3764.211450	0.001185	
3764.213078	-0.001962	
3764.214686	-0.020907	
3764.216370	-0.031646	
3764.217852	-0.025394	
3764.219485	-0.039921	
3764.220974	-0.045613	
3764.222624	-0.043232	
3764.224127	-0.026188	
3764.225748	-0.034120	
3764.227251	-0.036553	
3764.228871	-0.032259	
3764.230365	-0.040311	
3764.231935	-0.056553	
3764.233478	-0.065903	
3764.235097	-0.059949	
3764.236671	-0.077904	
3764.238263	-0.079410	
3764.239872	-0.073605	
3764.241432	-0.066511	
3764.243060	-0.082613	
3764.244552	-0.071583	
3764.246258	-0.074508	
3764.247840	-0.089195	
3764.249531	-0.111508	
3764.251118	-0.111145	
3764.252773	-0.122606	
3764.254327	-0.128133	
3764.256016	-0.128793	
3764.257564	-0.119476	
3764.259308	-0.127819	
