time (s)	magX	magY	magZ
4119.407268	-126.943298	-296.785492	-959.029785
4119.410530	-128.755112	-310.344849	-945.587341
4119.413863	-129.690247	-323.904144	-932.378784
4119.417197	-131.326706	-335.534760	-917.650513
4119.420534	-132.320282	-346.405609	-902.980713
4119.423896	-133.956757	-357.685577	-888.077148
4119.427192	-135.067215	-367.212158	-872.939758
4119.430531	-135.359436	-377.147858	-856.165955
4119.433867	-135.534775	-385.037994	-839.567444
4119.437201	-136.002335	-393.395691	-822.267700
4119.440522	-136.586792	-399.298645	-805.610779
4119.443861	-136.995911	-406.253662	-788.778503
4119.447197	-136.645233	-412.565765	-771.478638
4119.450526	-136.528351	-418.118042	-753.009949
4119.453857	-136.352997	-422.735260	-735.651672
4119.457196	-135.534775	-426.826416	-720.631226
4119.460523	-135.300995	-430.917603	-703.097595
4119.463861	-133.898300	-433.606110	-686.615967
4119.467213	-133.196960	-437.229675	-669.608398
4119.470523	-132.320282	-439.275269	-652.600830
4119.473855	-131.443604	-440.677979	-635.885437
4119.477212	-130.391586	-442.431305	-619.111633
4119.480554	-129.164230	-442.840424	-603.331360
4119.485127	-127.586212	-444.360016	-570.543518
4119.488037	-126.709518	-443.600220	-554.997070
4119.491388	-125.306831	-443.483337	-539.333740
4119.494715	-123.845711	-442.957367	-523.611938
4119.498063	-123.202805	-441.496185	-508.883728
4119.500971	-121.917007	-440.736389	-493.629456
4119.504297	-120.689651	-439.158386	-478.316772
4119.507696	-119.988312	-437.112793	-463.763916
4119.510982	-118.819405	-435.476349	-449.561646
4119.514279	-118.118057	-433.839844	-433.781433
4119.517186	-117.182938	-430.917603	-421.274078
4119.520525	-116.598473	-428.170685	-406.896545
4119.523850	-115.838692	-425.189911	-393.687897
4119.527187	-115.137352	-422.676788	-380.771484
4119.530518	-114.319107	-420.514282	-366.919922
4119.533856	-113.968445	-416.306244	-354.763306
4119.537185	-113.851547	-412.741089	-342.957336
4119.540516	-112.916420	-409.117462	-329.807129
4119.543853	-112.741089	-406.838074	-317.942719
4119.547182	-111.864410	-402.220917	-306.779663
4119.550517	-111.572182	-398.597321	-296.025696
4119.553857	-110.870834	-394.915253	-284.862671
4119.557176	-110.520157	-390.531860	-274.517822
4119.560517	-109.409698	-387.258911	-264.348328
4119.563852	-108.825241	-382.641724	-254.295731
4119.567190	-108.299240	-378.901215	-245.412033
4119.570514	-107.013443	-374.985382	-236.411453
4119.573854	-106.370544	-371.069550	-228.053757
4119.577178	-105.552307	-367.270599	-219.696091
4119.580513	-104.383400	-362.770325	-212.565750
4119.583878	-104.324959	-359.555817	-204.091171
4119.587183	-102.805374	-355.172424	-196.376389
4119.590512	-102.279366	-351.081238	-189.713623
4119.595158	-100.116898	-343.424896	-176.446518
4119.598058	-99.532440	-340.210419	-169.900650
4119.601380	-98.071304	-336.236115	-164.056107
4119.604769	-97.720627	-333.138519	-158.737579
4119.608108	-96.025719	-329.339569	-152.542374
4119.610942	-95.616600	-326.241974	-147.457626
4119.614313	-94.389252	-322.150787	-143.424896
4119.617608	-93.512566	-319.462311	-137.697250
4119.620933	-92.518997	-315.429565	-132.904739
4119.623839	-91.992989	-311.747528	-128.287552
4119.627187	-90.707191	-308.591461	-123.495033
4119.630508	-89.830505	-305.493866	-119.403862
4119.633843	-89.187607	-302.454712	-115.078903
4119.637179	-88.603157	-298.538879	-110.520157
4119.640503	-87.901810	-295.207489	-106.721207
4119.643839	-88.018707	-291.466980	-102.513145
4119.647173	-86.908241	-289.012268	-99.240204
4119.650512	-86.499123	-286.031555	-95.441261
4119.653834	-86.265343	-283.401520	-91.700760
4119.657193	-85.447105	-280.070129	-87.551140
4119.660508	-84.745766	-276.855621	-84.570427
4119.663881	-84.687317	-274.342499	-81.005257
4119.667180	-83.927528	-271.303314	-77.323204
4119.670511	-83.635300	-268.264160	-73.699593
4119.673837	-83.109299	-265.809479	-71.595558
4119.677172	-83.109299	-262.711853	-68.205727
4119.680507	-82.407951	-260.198700	-65.283463
4119.683834	-82.174171	-257.919342	-62.302746
4119.687171	-82.349503	-255.523087	-58.679134
4119.690509	-81.648163	-252.483917	-55.464642
4119.693863	-81.414375	-250.029236	-53.945057
4119.697166	-81.531265	-247.749847	-51.957916
4119.701857	-80.479256	-243.424896	-47.749855
4119.704717	-80.070129	-241.671539	-45.704266
4119.708100	-80.128578	-239.333725	-43.074226
4119.711422	-79.427238	-237.638809	-41.437756
4119.714749	-79.602570	-236.119217	-40.035065
4119.717590	-79.427238	-234.541199	-37.989479
4119.720918	-78.725891	-232.670944	-36.995907
4119.724266	-77.790764	-230.742264	-35.476330
4119.727589	-78.141441	-229.573349	-34.307423
4119.730921	-77.147865	-227.644653	-32.144947
4119.733832	-76.154297	-226.475739	-30.450027
4119.737164	-76.680305	-224.839279	-28.696669
4119.740505	-75.978958	-223.085907	-29.047340
4119.743832	-75.628288	-221.683212	-27.936878
4119.747167	-74.693161	-220.806549	-27.060200
4119.750491	-74.108711	-219.228531	-26.008183
4119.753833	-73.991814	-217.884277	-24.196377
4119.757166	-73.933372	-217.124481	-23.962595
4119.760497	-73.407364	-216.072464	-22.910578
4119.763840	-73.699593	-215.195801	-21.507891
4119.767162	-73.115143	-214.026886	-21.040327
4119.770495	-72.472237	-212.741089	-20.222092
4119.773829	-71.770897	-212.448853	-19.520748
4119.777162	-72.238457	-210.637039	-18.351841
4119.780532	-72.180008	-210.052612	-18.176504
4119.783824	-71.770897	-209.292816	-16.773817
4119.787187	-71.069550	-208.357697	-16.423145
4119.790492	-70.777321	-207.890137	-16.189363
4119.793828	-71.361771	-206.312103	-14.903564
4119.797159	-71.127991	-205.961426	-13.851549
4119.800506	-70.660431	-205.376984	-13.383986
4119.803825	-71.186440	-204.324966	-12.156633
4119.807156	-70.543541	-202.863815	-12.390414
4119.811831	-70.426651	-201.578018	-10.870836
4119.814762	-70.718880	-201.110458	-10.753945
4119.818097	-70.777321	-200.759796	-11.163063
4119.821390	-70.075974	-200.175339	-9.351256
4119.824675	-70.777321	-200.292236	-9.000585
4119.827575	-70.952660	-199.415543	-9.292811
4119.830930	-70.368210	-198.947983	-8.649913
4119.834252	-70.601990	-198.772644	-8.766803
4119.837574	-70.368210	-198.246628	-8.766803
4119.840487	-71.069550	-197.895966	-8.182350
4119.843827	-70.075974	-197.837524	-8.825249
4119.847150	-70.426651	-197.603745	-9.351256
4119.850486	-70.134422	-197.837524	-8.708358
4119.853821	-70.309761	-198.305084	-8.474577
4119.857152	-70.075974	-197.895966	-9.059030
4119.860483	-69.900642	-198.071304	-9.117476
4119.863829	-69.900642	-198.772644	-8.591467
4119.867152	-69.666862	-198.597305	-9.000585
4119.870485	-69.199303	-198.480408	-8.474577
4119.873854	-68.965515	-198.655762	-9.000585
4119.877152	-68.907074	-199.473984	-9.175920
4119.880479	-69.199303	-199.824661	-10.812390
4119.883816	-68.556396	-200.116898	-10.929281
4119.887163	-68.965515	-200.818222	-10.870836
4119.890480	-68.322617	-201.227356	-11.747516
4119.893816	-67.445938	-202.279373	-12.565751
4119.897142	-68.205727	-202.863815	-12.331969
4119.900482	-67.738167	-203.331375	-12.799533
4119.903810	-67.679718	-203.974289	-13.617767
4119.907148	-67.504379	-204.324966	-13.559322
4119.910482	-67.855057	-205.143188	-14.143775
4119.913815	-67.445938	-205.552322	-14.962010
4119.917163	-67.855057	-206.136749	-14.903564
4119.921415	-67.855057	-208.007004	-16.656927
4119.924734	-67.562828	-209.292816	-16.832262
4119.927997	-67.387489	-209.701920	-17.299826
4119.931345	-67.621269	-210.637039	-18.059614
4119.934655	-67.855057	-211.455292	-18.585623
4119.937564	-67.855057	-211.805969	-19.812975
4119.940901	-68.322617	-213.383987	-19.988310
4119.944235	-68.965515	-214.377548	-20.806547
4119.947597	-68.381065	-215.663361	-21.917007
4119.950473	-68.614845	-216.364700	-22.443016
4119.953825	-68.848625	-217.767380	-23.319696
4119.957165	-69.082413	-218.936295	-24.021040
4119.960497	-69.374634	-220.163651	-25.189949
4119.963811	-69.608414	-221.391006	-26.300409
4119.967146	-69.842194	-222.618347	-28.112215
4119.970473	-69.491524	-224.663956	-28.579777
4119.973815	-69.666862	-225.891281	-30.391582
4119.977142	-70.192871	-227.235535	-31.794271
4119.980474	-70.075974	-228.755112	-33.372299
4119.983804	-69.959084	-230.742264	-34.716541
4119.987143	-69.842194	-232.963181	-36.294563
4119.990472	-70.192871	-234.365875	-37.872589
4119.993805	-69.491524	-236.002319	-39.859730
4119.997164	-69.549973	-238.281708	-41.846874
4120.000471	-69.725304	-239.801285	-43.892460
4120.003810	-69.725304	-242.255997	-45.879601
4120.007139	-69.725304	-244.243118	-47.691406
4120.010468	-70.017532	-246.522491	-50.146114
4120.013802	-69.959084	-249.269440	-52.542370
4120.017136	-69.608414	-250.964355	-54.120399
4120.020469	-68.790176	-253.535934	-56.691994
4120.023830	-69.199303	-255.990646	-59.263588
4120.028434	-69.023964	-260.432495	-65.049675
4120.031355	-68.731735	-263.354767	-67.855057
4120.034649	-69.316193	-266.218597	-70.894211
4120.038004	-68.907074	-268.731750	-72.706017
4120.041397	-69.082413	-270.660431	-75.862068
4120.044248	-69.316193	-274.050262	-79.544128
4120.047586	-69.316193	-276.621857	-82.992401
4120.050923	-69.491524	-279.135010	-85.914673
4120.054231	-69.666862	-282.524841	-88.836937
4120.057554	-69.374634	-284.745758	-92.694328
4120.060465	-69.257744	-288.603149	-96.785507
4120.063803	-69.959084	-290.648743	-99.415550
4120.067131	-70.309761	-293.804779	-103.798950
4120.070467	-70.426651	-296.727051	-107.422554
4120.073801	-70.894211	-299.824677	-112.156631
4120.077132	-71.478668	-303.156036	-115.721802
4120.080460	-71.420219	-306.195221	-121.449448
4120.083842	-72.180008	-309.292816	-124.839272
4120.087129	-72.589127	-312.565765	-129.982468
4120.090463	-72.063118	-316.364685	-134.774979
4120.093797	-72.530678	-319.754517	-139.684387
4120.097131	-73.115143	-322.969025	-145.236710
4120.100458	-73.290474	-325.657501	-151.139694
4120.103796	-73.699593	-329.982483	-156.516663
4120.107129	-73.816483	-333.196960	-162.828751
4120.110459	-73.991814	-336.820587	-169.082397
4120.113849	-73.641144	-340.970184	-174.576263
4120.117127	-73.816483	-344.126251	-181.239044
4120.120457	-73.874924	-348.568085	-188.310928
4120.123794	-73.407364	-351.548798	-195.850388
4120.127141	-73.232033	-355.698425	-203.857391
4120.130456	-72.706017	-360.140289	-211.922867
4120.133793	-72.822914	-363.004089	-219.929855
4120.138426	-72.296898	-371.303314	-235.768555
4120.141335	-72.004677	-374.693146	-245.762711
4120.144661	-71.654007	-378.901215	-254.821747
4120.148053	-71.361771	-382.933960	-262.828766
4120.151383	-71.011101	-386.090027	-273.232025
4120.154231	-70.777321	-390.648743	-283.343079
4120.157551	-69.608414	-393.337219	-294.097015
4120.160884	-69.433083	-397.077728	-304.091156
4120.164215	-69.082413	-401.168915	-315.604889
4120.167125	-68.848625	-404.266510	-325.599060
4120.170483	-67.913506	-408.649933	-338.106384
4120.173789	-67.504379	-411.396851	-350.146118
4120.177124	-67.504379	-414.845123	-362.478088
4120.180457	-66.218582	-417.475189	-374.284058
4120.183789	-66.510811	-421.215668	-386.557587
4120.187117	-65.458801	-423.670380	-400.000000
4120.190454	-65.049675	-427.060181	-413.033295
4120.193784	-65.225014	-429.573334	-426.125061
4120.197116	-64.932785	-431.092926	-440.619507
4120.200456	-64.173004	-434.307434	-455.347717
4120.203786	-64.640564	-435.885437	-468.322601
4120.207124	-63.880772	-437.229675	-483.810608
4120.210462	-63.237869	-438.573944	-499.298676
4120.213795	-63.705437	-440.385712	-514.494446
4120.217117	-63.237869	-442.314423	-530.274658
4120.220446	-62.945644	-443.366425	-545.061340
4120.223789	-62.653416	-442.898895	-562.010498
4120.227117	-61.835182	-443.834015	-577.615479
4120.230448	-61.367619	-443.483337	-594.915222
4120.233785	-60.783165	-442.431305	-612.156616
4120.237114	-60.783165	-442.898895	-627.936890
4120.240448	-59.322037	-440.619507	-644.710693
4120.243782	-58.270020	-438.866150	-661.542969
4120.247978	-56.107540	-434.132111	-696.902405
