time (s)	det(V)
4120.725602	0.094911	
4120.727281	0.105147	
4120.728862	0.110437	
4120.730548	0.103383	
4120.732114	0.104499	
4120.733801	0.098952	
4120.735356	0.096692	
4120.737039	0.069855	
4120.738608	0.077948	
4120.740340	0.067901	
4120.741881	0.056840	
4120.743600	0.073545	
4120.745080	0.075096	
4120.746864	0.068490	
4120.748350	0.075124	
4120.750113	0.076115	
4120.751609	0.063579	
4120.753386	0.041983	
4120.754877	0.050040	
4120.756670	0.049605	
4120.758155	0.033544	
4120.759941	0.036976	
4120.761438	0.050531	
4120.763186	0.045778	
4120.764693	0.050008	
4120.766415	0.058338	
4120.767943	0.046648	
4120.769665	0.028903	
4120.771212	0.024408	
4120.772928	0.027993	
4120.774473	0.010341	
4120.776180	0.014091	
4120.777725	0.034906	
4120.779418	0.036738	
4120.780997	0.030406	
4120.782683	0.041536	
4120.784267	0.030120	
4120.785941	0.029536	
4120.787552	0.005680	
4120.789066	0.019231	
4120.790732	0.003746	
4120.792230	0.001076	
4120.793864	0.015690	
4120.795341	0.035969	
4120.796987	0.025737	
4120.798478	0.028617	
4120.800113	0.035026	
4120.801590	0.026708	
4120.803228	0.002373	
4120.804726	0.002768	
4120.806383	0.002772	
4120.807916	-0.003114	
4120.809516	-0.000282	
4120.811087	0.010945	
4120.812671	0.013713	
4120.814270	0.004186	
4120.815840	0.025765	
4120.817470	0.021689	
4120.819114	0.010220	
4120.820713	0.003529	
4120.822348	0.006139	
4120.823998	-0.002179	
4120.825583	-0.010514	
4120.827264	-0.003029	
4120.828845	0.005732	
4120.830517	0.000520	
4120.832085	0.010401	
4120.833768	0.016718	
4120.835336	0.002393	
4120.837038	-0.016500	
4120.838589	-0.014172	
4120.840324	-0.022224	
4120.841853	-0.022981	
4120.843607	-0.007404	
4120.845120	0.004077	
4120.846874	-0.006433	
4120.848366	0.002103	
4120.850121	0.006989	
4120.851617	-0.003198	
4120.853396	-0.018603	
4120.854876	-0.016488	
4120.856662	-0.022019	
4120.858145	-0.024009	
4120.859879	-0.022708	
4120.861386	-0.005946	
4120.863144	-0.013370	
4120.864669	-0.014719	
4120.866429	-0.004572	
4120.867953	-0.009233	
4120.869659	-0.031304	
4120.871194	-0.027332	
4120.872899	-0.024291	
4120.874444	-0.033471	
4120.876138	-0.035038	
4120.877713	-0.021962	
4120.879377	-0.018977	
4120.880944	-0.020867	
4120.882586	-0.013656	
4120.884172	-0.009922	
4120.885815	-0.027892	
4120.887429	-0.039095	
4120.889051	-0.036641	
4120.890698	-0.041379	
4120.892294	-0.043582	
4120.893958	-0.034357	
4120.895435	-0.022812	
4120.897005	-0.033298	
4120.898501	-0.028105	
4120.900135	-0.022800	
4120.901627	-0.029290	
4120.903243	-0.045302	
4120.904760	-0.046986	
4120.906330	-0.048231	
4120.907876	-0.053879	
4120.909398	-0.051188	
4120.911023	-0.037649	
4120.912617	-0.038237	
4120.914216	-0.044078	
4120.915780	-0.029918	
4120.917411	-0.036331	
4120.918910	-0.043594	
4120.920592	-0.061154	
4120.922078	-0.050418	
4120.923811	-0.063023	
4120.925286	-0.065234	
4120.927011	-0.055579	
4120.928571	-0.042652	
4120.930274	-0.057182	
4120.931793	-0.046064	
4120.933524	-0.039731	
4120.935016	-0.056835	
4120.936810	-0.071132	
4120.938300	-0.066338	
4120.940079	-0.075446	
4120.941565	-0.077662	
4120.943354	-0.073569	
4120.944835	-0.060836	
4120.946603	-0.069750	
4120.948095	-0.060973	
4120.949845	-0.057810	
4120.951364	-0.063575	
4120.953114	-0.084184	
4120.954633	-0.083326	
4120.956350	-0.096337	
4120.957878	-0.098210	
4120.959602	-0.097743	
4120.961151	-0.080466	
4120.962874	-0.085187	
4120.964436	-0.089340	
4120.966132	-0.086830	
4120.967693	-0.085368	
4120.969385	-0.106037	
4120.970954	-0.116640	
4120.972626	-0.117095	
4120.974215	-0.126610	
4120.975848	-0.127738	
4120.977456	-0.115310	
4120.979080	-0.110448	
4120.980699	-0.125615	
4120.982323	-0.112277	
4120.983971	-0.116954	
4120.985578	-0.138634	
4120.987249	-0.152174	
4120.988823	-0.141382	
4120.990518	-0.158575	
4120.992082	-0.171703	
4120.993773	-0.163167	
4120.995329	-0.146474	
4120.996996	-0.163046	
4120.998559	-0.159771	
4121.000274	-0.165491	
4121.001778	-0.181202	
4121.003552	-0.204622	
4121.005037	-0.200413	
4121.006577	-0.214568	
4121.008092	-0.218407	
4121.009686	-0.222681	
4121.011228	-0.222822	
4121.012780	-0.228244	
4121.014387	-0.238710	
4121.015874	-0.230589	
4121.017525	-0.241663	
4121.019033	-0.261192	
4121.020691	-0.281112	
4121.022175	-0.281350	
4121.023876	-0.302728	
4121.025349	-0.311731	
4121.027057	-0.310579	
4121.028536	-0.309113	
4121.030252	-0.324143	
4121.031740	-0.323792	
4121.033459	-0.328848	
4121.034956	-0.349694	
4121.036685	-0.380007	
4121.038164	-0.384491	
4121.039953	-0.404451	
4121.041430	-0.415803	
4121.043176	-0.419972	
4121.044678	-0.416577	
4121.046412	-0.433548	
4121.047940	-0.444666	
4121.049657	-0.450813	
4121.051185	-0.464602	
4121.052910	-0.495914	
4121.054462	-0.511617	
4121.056173	-0.530465	
4121.057736	-0.551529	
4121.059397	-0.563639	
4121.060970	-0.567195	
4121.062635	-0.576380	
4121.064221	-0.597827	
4121.065873	-0.605799	
4121.067473	-0.628946	
4121.069119	-0.661265	
4121.070745	-0.689113	
4121.072371	-0.701870	
4121.074015	-0.738423	
4121.075626	-0.760067	
4121.077294	-0.769997	
4121.078900	-0.774332	
4121.080549	-0.809189	
4121.082152	-0.828988	
4121.083812	-0.851031	
4121.085386	-0.888724	
4121.087080	-0.926683	
4121.088623	-0.948206	
4121.090334	-0.989416	
4121.091886	-1.016929	
4121.093585	-1.037550	
4121.095085	-1.052950	
4121.096832	-1.094780	
4121.098323	-1.120248	
4121.100115	-1.149348	
4121.101595	-1.194292	
4121.103385	-1.242523	
4121.104874	-1.272039	
4121.106648	-1.317220	
4121.108134	-1.351864	
4121.109889	-1.394282	
4121.111391	-1.416345	
4121.113145	-1.463106	
4121.114680	-1.504497	
4121.116177	-1.539757	
4121.117775	-1.585801	
4121.119266	-1.622938	
4121.120927	-1.630027	
4121.122423	-1.630036	
4121.124043	-1.630064	
4121.125570	-1.630036	
4121.127220	-1.630036	
4121.128703	-1.630132	
4121.130360	-1.630076	
4121.131843	-1.630068	
4121.133560	-1.630031	
4121.135046	-1.630108	
4121.136741	-1.630035	
4121.138223	-1.630100	
4121.139907	-1.630068	
4121.141404	-1.630189	
4121.143078	-1.630064	
4121.144604	-1.630148	
4121.146226	-1.630100	
4121.147791	-1.630060	
4121.149492	-1.630023	
4121.151043	-1.630048	
4121.152734	-1.629995	
4121.154297	-1.630060	
4121.155979	-1.629983	
4121.157567	-1.630104	
4121.159229	-1.629975	
4121.160841	-1.630144	
4121.162496	-1.630088	
4121.164103	-1.630096	
4121.165731	-1.629979	
4121.167352	-1.630172	
4121.168971	-1.630056	
4121.170643	-1.630156	
4121.172234	-1.630027	
4121.173920	-1.630140	
4121.175502	-1.630047	
4121.177185	-1.630132	
4121.178767	-1.630015	
4121.180446	-1.630080	
4121.182013	-1.629967	
4121.183733	-1.630156	
4121.185289	-1.630112	
4121.186979	-1.630185	
4121.188510	-1.630092	
4121.190231	-1.630120	
4121.191740	-1.630092	
4121.193466	-1.630152	
4121.194956	-1.630132	
4121.196753	-1.630076	
4121.198233	-1.630080	
4121.200009	-1.630156	
4121.201492	-1.630128	
4121.203264	-1.630156	
4121.204745	-1.630189	
4121.206517	-1.630176	
4121.208021	-1.630249	
4121.209761	-1.630039	
