time (s)	magX	magY	magZ
3068.812267	-61.016949	-328.638214	-132.144943
3068.815628	-61.542957	-324.547058	-126.884865
3068.818939	-61.659847	-321.157227	-121.332550
3068.822266	-61.426067	-317.767395	-116.832260
3068.825597	-61.718292	-313.325562	-112.273529
3068.828929	-61.718292	-309.701904	-108.357681
3068.832299	-62.068962	-306.545868	-103.506721
3068.835600	-62.594975	-302.688477	-99.649330
3068.838934	-62.536526	-299.064880	-95.441261
3068.842265	-62.653416	-295.967255	-91.583870
3068.845606	-62.653416	-292.518982	-87.258911
3068.848936	-62.945644	-289.421387	-83.985970
3068.852262	-62.594975	-286.206879	-79.894798
3068.855594	-62.945644	-283.401520	-76.154297
3068.858934	-62.770306	-279.777893	-73.933372
3068.862265	-62.536526	-277.557007	-71.303329
3068.865591	-62.536526	-274.517822	-68.497955
3068.868924	-62.419636	-272.004669	-64.815895
3068.873187	-61.893631	-266.744598	-59.731148
3068.876557	-61.659847	-264.114532	-56.925774
3068.879807	-61.718292	-261.426056	-55.230862
3068.883106	-60.900055	-259.263580	-53.419052
3068.886446	-61.426067	-256.458221	-50.905903
3068.889345	-60.607834	-254.120392	-48.568089
3068.892680	-60.198711	-252.016357	-46.054939
3068.896019	-60.257160	-250.146103	-44.184689
3068.899379	-59.906490	-247.691422	-42.372883
3068.902707	-59.731148	-245.762711	-39.918175
3068.905624	-59.555817	-243.249557	-38.983051
3068.908924	-58.971363	-241.496201	-37.229691
3068.912266	-58.562244	-239.099930	-35.417885
3068.915593	-58.912914	-238.866165	-34.073643
3068.918950	-58.620689	-236.645248	-32.261837
3068.922259	-58.386909	-234.658096	-30.976036
3068.925595	-58.503799	-233.839874	-29.807129
3068.928922	-58.211571	-231.677383	-28.462887
3068.932266	-58.445351	-230.333130	-27.644651
3068.935588	-58.270020	-229.631805	-25.949738
3068.938927	-58.211571	-227.703094	-25.131502
3068.942254	-58.562244	-226.183502	-24.430157
3068.945584	-58.912914	-225.014618	-23.144360
3068.948915	-59.146698	-223.436600	-21.507891
3068.952249	-58.562244	-222.559906	-19.988310
3068.955585	-59.029804	-221.098785	-19.988310
3068.958918	-58.971363	-219.637634	-18.819405
3068.962249	-59.322037	-218.994736	-18.468731
3068.965586	-59.146698	-217.825836	-17.007599
3068.968917	-59.614258	-217.066055	-17.182934
3068.972251	-59.263588	-216.247803	-15.955583
3068.975588	-59.029804	-215.546463	-14.728229
3068.978915	-59.322037	-214.143784	-14.494448
3068.982251	-60.490944	-213.150208	-13.617767
3068.986461	-59.497368	-212.215088	-12.331969
3068.989773	-60.023380	-211.864395	-11.747516
3068.993145	-59.497368	-210.578613	-10.929281
3068.996450	-60.198711	-209.701920	-10.753945
3068.999782	-59.438927	-209.935715	-11.046172
3069.002692	-59.322037	-209.059021	-10.111046
3069.006043	-59.614258	-208.825256	-9.994155
3069.009363	-59.964931	-208.766800	-9.175920
3069.012709	-59.497368	-207.481003	-9.059030
3069.015585	-59.555817	-207.188766	-9.351256
3069.018918	-59.263588	-206.838104	-9.059030
3069.022246	-59.029804	-207.247238	-8.766803
3069.025580	-59.263588	-207.130341	-8.766803
3069.028910	-59.029804	-207.597900	-8.182350
3069.032244	-59.146698	-206.662781	-8.649913
3069.035576	-58.854473	-206.838104	-9.468147
3069.038917	-58.386909	-206.955002	-9.994155
3069.042246	-58.679134	-206.955002	-9.643483
3069.045580	-58.211571	-206.545883	-9.409702
3069.048920	-57.977791	-207.305664	-9.701928
3069.052247	-58.270020	-207.305664	-9.351256
3069.055577	-57.744007	-207.364105	-9.526592
3069.058916	-57.860901	-207.890137	-10.227938
3069.062244	-57.977791	-208.240799	-10.461719
3069.065573	-57.510227	-208.065460	-10.753945
3069.068909	-58.036240	-209.292816	-10.637054
3069.072245	-57.919346	-209.234360	-10.929281
3069.075576	-57.685566	-209.701920	-11.163063
3069.078935	-58.562244	-210.637039	-11.805962
3069.082241	-58.328461	-211.104614	-12.624197
3069.085570	-59.029804	-211.689072	-12.799533
3069.088909	-59.205143	-212.682648	-13.033314
3069.093559	-58.912914	-214.377548	-13.617767
3069.096494	-59.146698	-214.903564	-15.488018
3069.099780	-59.614258	-216.130920	-15.254237
3069.103166	-60.374050	-216.481598	-15.780245
3069.106491	-59.848042	-217.825836	-17.007599
3069.109367	-60.374050	-218.702515	-16.773817
3069.112669	-60.666275	-219.520752	-18.468731
3069.115997	-60.724724	-221.215652	-18.819405
3069.119332	-61.016949	-221.274109	-18.644068
3069.122270	-61.426067	-222.501465	-19.812975
3069.125568	-61.484509	-223.904160	-21.215664
3069.128898	-61.192287	-224.897720	-23.144360
3069.132231	-62.127411	-226.651077	-23.962595
3069.135571	-61.426067	-228.345993	-24.780828
3069.138903	-61.426067	-229.339569	-25.599066
3069.142237	-61.835182	-231.092926	-26.534191
3069.145568	-61.835182	-231.677383	-28.053770
3069.148901	-62.010521	-234.424301	-29.748684
3069.152234	-61.309177	-235.885452	-30.450027
3069.155568	-61.776741	-237.931030	-32.086502
3069.158895	-61.250729	-239.509064	-34.307423
3069.162236	-61.601402	-240.736420	-35.593220
3069.165583	-60.958504	-243.249557	-37.463470
3069.168911	-61.542957	-244.418472	-38.866158
3069.172230	-61.718292	-246.873169	-40.794857
3069.175570	-61.309177	-249.094101	-43.308006
3069.178894	-61.133839	-251.139694	-44.827587
3069.182228	-61.016949	-253.360611	-46.814728
3069.185565	-60.958504	-255.815308	-48.509644
3069.188898	-60.549385	-258.270020	-51.490356
3069.192233	-61.542957	-260.023376	-52.191700
3069.195564	-60.841614	-262.185852	-55.289303
3069.200289	-61.250729	-267.270599	-61.250729
3069.203161	-61.426067	-270.075989	-63.296318
3069.206481	-61.659847	-272.822906	-66.569260
3069.209843	-62.478085	-275.511414	-69.725304
3069.213159	-63.120979	-278.492126	-72.939804
3069.215983	-62.887199	-281.180603	-76.680305
3069.219315	-62.945644	-283.927551	-78.842781
3069.222659	-63.939220	-287.142029	-82.232613
3069.225983	-64.289894	-289.596710	-85.388657
3069.229317	-64.231445	-293.337219	-88.544708
3069.232227	-64.991234	-296.960815	-92.402107
3069.235563	-65.108124	-299.590881	-96.785507
3069.238893	-65.400352	-302.863800	-100.116898
3069.242228	-65.692581	-306.955017	-103.740501
3069.245580	-66.101692	-310.169495	-109.643486
3069.248890	-66.569260	-312.799530	-112.974869
3069.252220	-66.803040	-317.533600	-117.708946
3069.255551	-67.329048	-320.864990	-122.910583
3069.258888	-67.621269	-324.021027	-127.118645
3069.262236	-67.738167	-327.819977	-132.144943
3069.265564	-67.212158	-331.502045	-136.937469
3069.268889	-67.621269	-335.184082	-142.781998
3069.272222	-67.679718	-339.041504	-148.451202
3069.275587	-67.036819	-342.606659	-154.061951
3069.278888	-67.445938	-346.814728	-161.016953
3069.282219	-67.679718	-351.139679	-167.153717
3069.285559	-67.562828	-355.406189	-173.465805
3069.288917	-67.621269	-360.315613	-180.303925
3069.292213	-67.504379	-363.296326	-187.492691
3069.295551	-67.445938	-368.322601	-194.681473
3069.298888	-67.621269	-372.472229	-202.279373
3069.302221	-66.978378	-377.206299	-209.701920
3069.305549	-66.919930	-381.180603	-217.942719
3069.309753	-66.569260	-389.479828	-235.710114
3069.313140	-66.335472	-394.564575	-244.476913
3069.316481	-65.867912	-398.421967	-254.412628
3069.319769	-66.101692	-403.214508	-264.173004
3069.323057	-66.043251	-407.364136	-273.758026
3069.325972	-66.043251	-411.981293	-285.154877
3069.329309	-65.400352	-415.371124	-295.616608
3069.332653	-65.751022	-421.274078	-306.838104
3069.335976	-65.926361	-425.365295	-319.111633
3069.338885	-65.984802	-429.164215	-329.456451
3069.342213	-66.919930	-433.606110	-341.963776
3069.345546	-66.744598	-438.749268	-354.880188
3069.348900	-66.861488	-442.080627	-368.088837
3069.352216	-67.504379	-446.054932	-381.472839
3069.355537	-67.679718	-450.321442	-395.558136
3069.358904	-68.381065	-453.886597	-409.351257
3069.362217	-68.264175	-458.270020	-425.131500
3069.365541	-68.790176	-461.367615	-439.392181
3069.368876	-68.907074	-465.283447	-454.587982
3069.372210	-69.725304	-468.556396	-470.368195
3069.375546	-69.549973	-471.829315	-487.375793
3069.378879	-70.251312	-474.167145	-503.097595
3069.382207	-68.965515	-475.978943	-519.988281
3069.385543	-69.725304	-479.602570	-536.645203
3069.388874	-69.608414	-482.524811	-554.704834
3069.392237	-69.199303	-483.576874	-572.472229
3069.395544	-68.614845	-485.388672	-591.700745
3069.398873	-68.381065	-486.615997	-610.637024
3069.402210	-67.621269	-486.908234	-628.813538
3069.405539	-67.036819	-487.784912	-646.873169
3069.408872	-65.984802	-486.849792	-667.329041
3069.412205	-64.231445	-486.031586	-687.551147
