time (s)	det(V)
3068.811002	0.621082	
3068.812606	0.610988	
3068.814235	0.587768	
3068.815882	0.570024	
3068.817496	0.552871	
3068.819176	0.529430	
3068.820747	0.495326	
3068.822435	0.487189	
3068.824035	0.464828	
3068.825702	0.445174	
3068.827267	0.425451	
3068.828945	0.425975	
3068.830498	0.405946	
3068.832214	0.406007	
3068.833737	0.400588	
3068.835469	0.376201	
3068.836972	0.341150	
3068.838740	0.336768	
3068.840219	0.327595	
3068.841998	0.303885	
3068.843488	0.292577	
3068.845274	0.300714	
3068.846763	0.293955	
3068.848560	0.282180	
3068.850042	0.270856	
3068.851814	0.266997	
3068.853313	0.243121	
3068.855063	0.232966	
3068.856582	0.230287	
3068.858339	0.190806	
3068.859846	0.205416	
3068.861579	0.211104	
3068.863115	0.217078	
3068.864819	0.191942	
3068.866362	0.192296	
3068.868050	0.188211	
3068.869598	0.166350	
3068.871297	0.151787	
3068.872903	0.165040	
3068.874395	0.145982	
3068.876028	0.130767	
3068.877546	0.134341	
3068.879190	0.148919	
3068.880677	0.130586	
3068.882323	0.142562	
3068.883814	0.140391	
3068.885461	0.116100	
3068.886949	0.095326	
3068.888578	0.096100	
3068.890065	0.098795	
3068.891764	0.080840	
3068.893253	0.069021	
3068.894918	0.084289	
3068.896440	0.098436	
3068.898070	0.087141	
3068.899642	0.084377	
3068.901236	0.084607	
3068.902841	0.068401	
3068.904421	0.052586	
3068.906041	0.065291	
3068.907678	0.050580	
3068.909299	0.046551	
3068.910934	0.050193	
3068.912548	0.071418	
3068.914165	0.051087	
3068.915833	0.060373	
3068.917416	0.060691	
3068.919108	0.055551	
3068.920679	0.031296	
3068.922363	0.048630	
3068.923931	0.030873	
3068.925620	0.024295	
3068.927171	0.024158	
3068.928879	0.047087	
3068.930430	0.032823	
3068.932146	0.040984	
3068.933656	0.046088	
3068.935422	0.031917	
3068.936903	0.023699	
3068.938705	0.024214	
3068.940195	0.022881	
3068.941978	0.017560	
3068.943461	0.015719	
3068.945251	0.027425	
3068.946738	0.030430	
3068.948526	0.031433	
3068.950008	0.035236	
3068.951783	0.032581	
3068.953282	0.014409	
3068.955040	0.013169	
3068.956554	0.009426	
3068.958288	-0.002522	
3068.959808	-0.000934	
3068.961527	0.014663	
3068.963067	0.022136	
3068.964772	0.011561	
3068.966320	0.023385	
3068.968026	0.023050	
3068.969591	0.008258	
3068.971281	-0.003392	
3068.972855	0.017616	
3068.974525	0.004935	
3068.976103	-0.007718	
3068.977731	0.006345	
3068.979333	0.015791	
3068.980958	0.012738	
3068.982597	0.018015	
3068.984221	0.019070	
3068.985867	0.016943	
3068.987352	0.001410	
3068.988999	-0.003029	
3068.990488	-0.005438	
3068.992111	-0.009047	
3068.993618	-0.005595	
3068.995222	0.009410	
3068.996732	0.012226	
3068.998339	0.002071	
3068.999861	0.015376	
3069.001434	0.010937	
3069.002985	-0.002272	
3069.004587	-0.010804	
3069.006161	0.000866	
3069.007721	-0.018901	
3069.009326	-0.017587	
3069.010860	-0.005406	
3069.012534	0.008017	
3069.014014	-0.001519	
3069.015728	0.005793	
3069.017289	0.011581	
3069.018992	-0.001124	
3069.020555	-0.013898	
3069.022242	-0.012943	
3069.023802	-0.011372	
3069.025522	-0.021801	
3069.027063	-0.015650	
3069.028802	-0.003352	
3069.030309	0.002526	
3069.032063	-0.000995	
3069.033542	0.006880	
3069.035308	-0.001402	
3069.036788	-0.013225	
3069.038577	-0.019316	
3069.040066	-0.013511	
3069.041855	-0.024210	
3069.043334	-0.020053	
3069.045083	-0.004773	
3069.046585	0.006989	
3069.048312	-0.004032	
3069.049831	0.003674	
3069.051532	0.002296	
3069.053062	-0.011464	
3069.054777	-0.026732	
3069.056323	-0.010296	
3069.058011	-0.025684	
3069.059568	-0.020657	
3069.061251	-0.011839	
3069.062832	-0.002187	
3069.064512	-0.012149	
3069.066100	0.003215	
3069.067733	0.000625	
3069.069348	-0.006397	
3069.070980	-0.021124	
3069.072600	-0.010304	
3069.074233	-0.020121	
3069.075861	-0.022115	
3069.077459	-0.020697	
3069.079120	-0.002957	
3069.080698	0.001938	
3069.082385	-0.004274	
3069.083942	-0.002236	
3069.085628	-0.002207	
3069.087191	-0.020786	
3069.088876	-0.022583	
3069.090417	-0.018466	
3069.092142	-0.023690	
3069.093635	-0.018989	
3069.095193	-0.008612	
3069.096691	-0.001934	
3069.098283	-0.011738	
3069.099804	0.000741	
3069.101347	0.002691	
3069.102944	-0.013471	
3069.104446	-0.027948	
3069.106101	-0.016762	
3069.107603	-0.024359	
3069.109241	-0.027703	
3069.110738	-0.022309	
3069.112432	-0.010643	
3069.113905	-0.012367	
3069.115631	-0.015243	
3069.117102	-0.005789	
3069.118810	-0.016677	
3069.120300	-0.027558	
3069.122009	-0.032553	
3069.123500	-0.028726	
3069.125289	-0.040718	
3069.126767	-0.041040	
3069.128567	-0.028565	
3069.130044	-0.019396	
3069.131827	-0.029431	
3069.133304	-0.020423	
3069.135046	-0.019876	
3069.136555	-0.034619	
3069.138310	-0.046301	
3069.139835	-0.041238	
3069.141557	-0.052864	
3069.143080	-0.054942	
3069.144779	-0.044509	
3069.146321	-0.035985	
3069.148015	-0.044473	
3069.149566	-0.040674	
3069.151262	-0.043909	
3069.152841	-0.052195	
3069.154521	-0.065915	
3069.156098	-0.060352	
3069.157759	-0.072570	
3069.159367	-0.081654	
3069.161019	-0.074145	
3069.162614	-0.065150	
3069.164229	-0.074415	
3069.165875	-0.067462	
3069.167464	-0.070113	
3069.169155	-0.088466	
3069.170750	-0.100917	
3069.172397	-0.096253	
3069.173988	-0.106573	
3069.175696	-0.117494	
3069.177253	-0.112495	
3069.178957	-0.107596	
3069.180500	-0.106489	
3069.182201	-0.114751	
3069.183758	-0.112096	
3069.185468	-0.124781	
3069.187002	-0.134812	
3069.188758	-0.145313	
3069.190252	-0.144963	
3069.192029	-0.162623	
3069.193510	-0.159586	
3069.195282	-0.155316	
3069.196770	-0.158216	
3069.198528	-0.163501	
3069.200048	-0.162232	
3069.201532	-0.164996	
3069.203118	-0.183518	
3069.204652	-0.199442	
3069.206252	-0.195450	
3069.207746	-0.210508	
3069.209402	-0.221650	
3069.210914	-0.222041	
3069.212559	-0.218496	
3069.214086	-0.229107	
3069.215722	-0.229231	
3069.217212	-0.234505	
3069.218936	-0.247105	
3069.220421	-0.265527	
3069.222142	-0.283872	
3069.223627	-0.287827	
3069.225330	-0.303522	
3069.226816	-0.313351	
3069.228526	-0.308924	
3069.230010	-0.313564	
3069.231691	-0.334935	
3069.233192	-0.336880	
3069.234937	-0.349412	
3069.236467	-0.372245	
3069.238191	-0.396213	
3069.239721	-0.401708	
3069.241430	-0.421000	
3069.242977	-0.432726	
3069.244667	-0.436420	
3069.246226	-0.439264	
3069.247909	-0.466608	
3069.249480	-0.475890	
3069.251141	-0.491262	
3069.252727	-0.516998	
3069.254378	-0.549918	
3069.255970	-0.555868	
3069.257602	-0.587244	
3069.259211	-0.613743	
3069.260828	-0.622395	
3069.262510	-0.632104	
3069.264097	-0.661345	
3069.265778	-0.683525	
3069.267377	-0.702209	
3069.269041	-0.737751	
3069.270636	-0.775444	
3069.272314	-0.806594	
3069.273885	-0.832501	
3069.275590	-0.870049	
3069.277131	-0.897179	
3069.278850	-0.922115	
3069.280400	-0.947940	
3069.282109	-0.985400	
3069.283615	-1.017352	
3069.285349	-1.059927	
3069.286847	-1.107333	
3069.288626	-1.159222	
3069.290114	-1.191504	
3069.291874	-1.246825	
3069.293358	-1.279269	
3069.295140	-1.317478	
3069.296621	-1.361044	
3069.298367	-1.413972	
3069.299878	-1.453394	
3069.301657	-1.507623	
3069.303164	-1.572366	
3069.304901	-1.620371	
3069.306430	-1.630011	
3069.308165	-1.629959	
3069.309700	-1.630128	
3069.311227	-1.630060	
3069.312846	-1.630068	
3069.314335	-1.630031	
3069.315967	-1.630148	
3069.317485	-1.630076	
3069.319130	-1.630116	
3069.320604	-1.630076	
3069.322248	-1.630080	
3069.323723	-1.630237	
3069.325354	-1.630015	
3069.326837	-1.630056	
3069.328541	-1.630092	
3069.330027	-1.630221	
3069.331740	-1.630076	
3069.333250	-1.630120	
3069.334920	-1.630096	
3069.336432	-1.630112	
3069.338075	-1.630076	
3069.339627	-1.630205	
3069.341328	-1.630023	
3069.342894	-1.630052	
3069.344583	-1.630035	
3069.346153	-1.630185	
3069.347828	-1.630039	
3069.349421	-1.630144	
3069.351069	-1.630003	
3069.352664	-1.630180	
3069.354310	-1.630064	
3069.355912	-1.630156	
3069.357546	-1.629983	
3069.359199	-1.630209	
3069.360790	-1.630088	
3069.362452	-1.630237	
3069.364049	-1.630108	
3069.365692	-1.630148	
3069.367272	-1.630064	
3069.368967	-1.630205	
3069.370548	-1.630168	
3069.372269	-1.630217	
3069.373818	-1.630084	
3069.375512	-1.630217	
3069.377070	-1.630112	
3069.378789	-1.630285	
3069.380328	-1.630148	
3069.382047	-1.630156	
3069.383543	-1.630160	
3069.385331	-1.630128	
3069.386808	-1.630031	
3069.388606	-1.630152	
3069.390083	-1.630168	
3069.391864	-1.630189	
3069.393354	-1.630213	
3069.395129	-1.630233	
3069.396621	-1.630309	
3069.398392	-1.630164	
3069.399894	-1.630326	
3069.401641	-1.630160	
3069.403156	-1.630229	
3069.404893	-1.630221	
3069.406418	-1.630188	
3069.408151	-1.630281	
3069.409698	-1.630285	
3069.411432	-1.630257	
3069.412972	-1.630269	
3069.414673	-1.630273	
3069.416251	-1.630346	
3069.417738	-1.630293	
3069.419389	-1.630273	
3069.420888	-1.630342	
3069.422549	-1.630326	
3069.424039	-1.630354	
3069.425685	-1.630314	
3069.427164	-1.630394	
3069.428817	-1.630265	
3069.430302	-1.630322	
3069.431948	-1.630342	
3069.433431	-1.630362	
3069.435135	-1.630346	
3069.436614	-1.630402	
3069.438302	-1.630253	
3069.439820	-1.630378	
3069.441468	-1.630289	
3069.443016	-1.630313	
3069.444652	-1.630305	
3069.446213	-1.630350	
3069.447893	-1.630205	
3069.449466	-1.630378	
3069.451146	-1.630257	
3069.452729	-1.630346	
3069.454375	-1.630249	
3069.455976	-1.630293	
3069.457601	-1.630237	
3069.459239	-1.630265	
3069.460861	-1.630168	
3069.462506	-1.630293	
3069.464099	-1.630197	
3069.465742	-1.630245	
3069.467323	-1.630144	
3069.469005	-1.630189	
3069.470574	-1.630164	
3069.472282	-1.630241	
3069.473838	-1.630056	
3069.475535	-1.630269	
3069.477075	-1.630205	
3069.478789	-1.630148	
3069.480310	-1.630209	
3069.482047	-1.630193	
3069.483534	-1.630116	
3069.485303	-1.630076	
3069.486784	-1.630092	
3069.488550	-1.630156	
3069.490039	-1.630120	
3069.491823	-1.630035	
3069.493310	-1.630080	
3069.495088	-1.630060	
3069.496586	-1.630056	
3069.498337	-1.630031	
3069.499842	-1.630177	
