time (s)	det(V)
2383.635861	1.625145	
2383.637538	1.625319	
2383.639107	1.625186	
2383.640829	1.625162	
2383.642380	1.625311	
2383.644084	1.625109	
2383.645633	1.625170	
2383.647353	1.625230	
2383.648840	1.625174	
2383.650397	1.625141	
2383.651913	1.625194	
2383.653502	1.625182	
2383.655044	1.625174	
2383.656579	1.625105	
2383.658183	1.625162	
2383.659671	1.625065	
2383.661334	1.625129	
2383.662835	1.625182	
2383.664486	1.625202	
2383.665990	1.625214	
2383.667679	1.625121	
2383.669169	1.625222	
2383.670907	1.625206	
2383.672381	1.625117	
2383.674133	1.625194	
2383.675607	1.625174	
2383.677313	1.625154	
2383.678794	1.625214	
2383.680495	1.625161	
2383.681983	1.625214	
2383.683752	1.625258	
2383.685234	1.625186	
2383.687011	1.625270	
2383.688503	1.625218	
2383.690272	1.625202	
2383.691774	1.625162	
2383.693524	1.625121	
2383.695042	1.625145	
2383.696775	1.625270	
2383.698306	1.625170	
2383.700016	1.625190	
2383.701569	1.625141	
2383.703266	1.625186	
2383.704819	1.625085	
2383.706519	1.625165	
2383.708082	1.625145	
2383.709772	1.625246	
2383.711335	1.625182	
2383.712995	1.625125	
2383.714606	1.625166	
2383.716250	1.625194	
2383.717857	1.625101	
2383.719515	1.625306	
2383.721123	1.625129	
2383.722756	1.625178	
2383.724426	1.625137	
2383.726011	1.625230	
2383.727681	1.625137	
2383.729263	1.625270	
2383.730929	1.625125	
2383.732514	1.625158	
2383.734184	1.625109	
2383.735747	1.625113	
2383.737446	1.625117	
2383.738983	1.625210	
2383.740706	1.625121	
2383.742219	1.625073	
2383.743957	1.625230	
2383.745457	1.625146	
2383.747235	1.625129	
2383.748724	1.625162	
2383.750504	1.625198	
2383.751986	1.625121	
2383.753776	1.625154	
2383.755255	1.625129	
2383.757039	1.625089	
2383.758556	1.623808	
2383.760039	1.605201	
2383.761631	1.534516	
2383.763173	1.523684	
2383.764783	1.504707	
2383.766278	1.466345	
2383.767922	1.452749	
2383.769427	1.430553	
2383.771078	1.397622	
2383.772556	1.363828	
2383.774263	1.342047	
2383.775742	1.308286	
2383.777458	1.291391	
2383.778946	1.275105	
2383.780653	1.268442	
2383.782148	1.255430	
2383.783870	1.244002	
2383.785353	1.233891	
2383.787047	1.219473	
2383.788525	1.192669	
2383.790209	1.174610	
2383.791724	1.172455	
2383.793490	1.138464	
2383.795005	1.134105	
2383.796737	1.130875	
2383.798279	1.129952	
2383.799992	1.112755	
2383.801538	1.114862	
2383.803224	1.102797	
2383.804769	1.081314	
2383.806451	1.053434	
2383.808023	1.051819	
2383.809689	1.015125	
2383.811283	1.011471	
2383.812932	1.003632	
2383.814536	1.021852	
2383.816167	0.986286	
2383.817757	0.974809	
2383.819380	0.970076	
2383.821060	0.944234	
2383.822645	0.903311	
2383.824330	0.897204	
2383.825910	0.879854	
2383.827593	0.844300	
2383.829164	0.836654	
2383.830839	0.819018	
2383.832395	0.805705	
2383.834089	0.787235	
2383.835642	0.768096	
2383.837355	0.735688	
2383.838894	0.687570	
2383.840633	0.675284	
2383.842124	0.645812	
2383.843869	0.612381	
2383.845351	0.587329	
2383.847118	0.580159	
2383.848613	0.550353	
2383.850389	0.526969	
2383.851866	0.505570	
2383.853617	0.471173	
2383.855117	0.424138	
2383.856873	0.396133	
2383.858391	0.374549	
2383.860146	0.318386	
2383.861675	0.307232	
2383.863422	0.295687	
2383.864957	0.270087	
2383.866665	0.232785	
2383.868197	0.221437	
2383.869685	0.186890	
2383.871345	0.159667	
2383.872842	0.110783	
2383.874482	0.098767	
2383.876013	0.069859	
2383.877652	0.039304	
2383.879133	0.018643	
2383.880803	0.021882	
2383.882273	-0.014905	
2383.883923	-0.040348	
2383.885409	-0.053452	
2383.887114	-0.080337	
2383.888602	-0.120439	
2383.890304	-0.145386	
2383.891802	-0.151392	
2383.893450	-0.182370	
2383.894988	-0.200904	
2383.896628	-0.209001	
2383.898173	-0.216200	
2383.899869	-0.238154	
2383.901423	-0.244656	
2383.903100	-0.258880	
2383.904676	-0.287300	
2383.906353	-0.317017	
2383.907956	-0.313814	
2383.909604	-0.337718	
2383.911223	-0.351688	
2383.912862	-0.354681	
2383.914473	-0.348486	
2383.916100	-0.365401	
2383.917732	-0.364571	
2383.919326	-0.366831	
2383.920998	-0.386014	
2383.922575	-0.410421	
2383.924249	-0.411380	
2383.925831	-0.426200	
2383.927501	-0.437713	
2383.929050	-0.435224	
2383.930753	-0.429395	
2383.932323	-0.441214	
2383.934041	-0.445939	
2383.935569	-0.445601	
2383.937294	-0.460791	
2383.938788	-0.482967	
2383.940539	-0.490122	
2383.942020	-0.509260	
2383.943800	-0.525200	
2383.945291	-0.530010	
2383.947080	-0.528536	
2383.948562	-0.541539	
2383.950314	-0.549128	
2383.951803	-0.556182	
2383.953555	-0.572477	
2383.955060	-0.600344	
2383.956800	-0.627560	
2383.958322	-0.637071	
2383.960069	-0.672379	
2383.961601	-0.690120	
2383.963318	-0.694112	
2383.964857	-0.705314	
2383.966553	-0.742810	
2383.968107	-0.750347	
2383.969791	-0.770811	
2383.971364	-0.815126	
2383.973036	-0.856868	
2383.974639	-0.870963	
2383.976289	-0.911355	
2383.977882	-0.947787	
2383.979413	-0.962631	
2383.981043	-0.973935	
2383.982534	-1.021397	
2383.984166	-1.037441	
2383.985657	-1.059932	
2383.987313	-1.106434	
2383.988807	-1.149227	
2383.990440	-1.182268	
2383.991919	-1.213137	
2383.993539	-1.251716	
2383.995047	-1.280841	
2383.996702	-1.299520	
2383.998228	-1.324777	
2383.999869	-1.372988	
2384.001446	-1.398935	
2384.003032	-1.431725	
2384.004636	-1.479783	
2384.006186	-1.534585	
2384.007809	-1.555540	
2384.009451	-1.602599	
2384.011069	-1.625927	
2384.012684	-1.629991	
2384.014318	-1.629979	
2384.015908	-1.629927	
2384.017587	-1.630084	
2384.019150	-1.630007	
2384.020855	-1.630100	
2384.022425	-1.629955	
