time (s)	magX	magY	magZ
2382.217597	40.035065	540.677979	-729.281128
2382.220928	40.853302	537.054321	-743.249573
2382.224264	42.372883	533.839844	-755.114014
2382.228527	44.944477	525.774414	-781.355957
2382.231878	46.288719	522.209229	-793.044983
2382.235118	47.165401	518.059631	-808.240784
2382.238439	47.925190	513.150208	-820.105164
2382.241786	49.444767	508.474579	-833.080078
2382.244686	50.146114	503.682037	-846.580994
2382.248066	51.256573	497.954407	-858.269958
2382.251359	52.776154	492.460541	-872.121521
2382.254720	53.652836	485.447113	-886.616028
2382.257594	55.230862	479.368774	-898.538879
2382.260934	56.633549	471.537109	-912.858032
2382.264256	57.393337	463.530121	-926.417236
2382.267619	58.094681	455.406189	-940.268799
2382.270927	60.374050	447.516052	-953.302185
2382.274264	61.835182	438.457062	-965.400330
2382.277597	62.945644	429.748688	-979.310303
2382.280925	64.582115	420.163635	-994.856812
2382.284260	65.751022	409.351257	-1008.649902
2382.287597	67.621269	399.006439	-1022.501465
2382.290920	69.549973	387.843384	-1037.521973
2382.294256	71.127991	375.628296	-1049.970825
2382.297597	72.822914	364.582123	-1063.939209
2382.300927	74.868500	351.490356	-1078.083008
2382.304261	76.329628	337.814148	-1090.940918
2382.307591	78.141441	325.131500	-1105.026367
2382.310928	80.479256	310.227936	-1118.001221
2382.314255	81.472816	296.434845	-1130.800781
2382.317591	84.044418	282.232605	-1143.950928
2382.320926	85.564003	266.861481	-1154.880127
2382.324255	86.908241	251.724152	-1168.205688
2382.327591	88.194038	236.879013	-1179.661011
2382.330926	89.713615	221.391006	-1191.057861
2382.334323	91.466980	205.201630	-1199.766235
2382.338858	93.804794	172.939804	-1220.923462
2382.341783	94.798363	156.691986	-1230.274658
2382.345109	95.558151	140.736420	-1238.983032
2382.348464	96.201050	124.196373	-1248.451172
2382.351793	97.136177	107.481003	-1256.166016
2382.354701	97.428406	91.350090	-1262.945679
2382.358036	98.363533	74.751610	-1269.783813
2382.361413	98.480423	58.620689	-1277.790771
2382.364684	98.655754	43.074226	-1282.466431
2382.367583	99.006424	26.300409	-1288.252441
2382.370922	99.064873	10.578609	-1292.577515
2382.374255	98.889534	-5.902981	-1296.785522
2382.377618	98.772644	-22.326126	-1302.688477
2382.380914	98.889534	-38.106369	-1305.201660
2382.384246	98.655754	-54.471069	-1308.591431
2382.387589	98.129745	-70.601990	-1309.584961
2382.390915	98.012856	-86.440674	-1312.799561
2382.394247	97.779076	-101.987144	-1313.734619
2382.397586	97.253067	-118.351837	-1315.429565
2382.400913	96.960846	-133.839859	-1316.247803
2382.404249	96.317940	-149.620102	-1314.319092
2382.407582	95.967270	-165.751022	-1310.812378
2382.410917	96.201050	-180.829926	-1310.169556
2382.414244	96.376389	-196.201050	-1306.954956
2382.417580	95.733490	-211.805969	-1303.974243
2382.420936	95.675049	-226.651077	-1299.649292
2382.424240	94.798363	-241.905304	-1294.272339
2382.427593	95.149033	-256.458221	-1292.635864
2382.430908	94.213905	-271.011108	-1286.499146
2382.434248	94.330803	-285.563995	-1278.842773
2382.437580	93.687904	-299.415527	-1272.355347
2382.440915	92.694328	-313.793121	-1262.828735
2382.444247	92.168327	-326.534210	-1255.815308
2382.448420	91.291641	-352.483917	-1236.586792
2382.451787	90.531853	-364.932800	-1227.586182
2382.455106	90.064285	-376.914093	-1214.552856
2382.458512	89.012268	-387.434235	-1203.506714
2382.461361	88.077148	-398.480408	-1193.454102
2382.464709	87.375801	-408.942139	-1182.407959
2382.468027	86.966690	-419.345428	-1171.069580
2382.471341	85.037987	-429.222687	-1158.036255
2382.474669	84.161308	-438.047943	-1145.178223
2382.477574	82.349503	-447.282318	-1132.787842
2382.480903	81.239037	-454.821716	-1120.689697
2382.484242	79.953239	-462.945648	-1106.721191
2382.487575	78.550552	-470.601990	-1094.915283
2382.490907	76.914085	-477.966125	-1082.466431
2382.494236	75.511398	-485.271790	-1067.679687
2382.497576	74.225601	-491.116272	-1053.302246
2382.500905	72.121567	-497.486816	-1039.801270
2382.504234	70.601990	-503.857361	-1027.761597
2382.507589	68.907074	-507.831665	-1014.552856
2382.510900	67.329048	-512.857971	-998.597351
2382.514242	65.809471	-517.708923	-986.031555
2382.517571	64.114555	-523.085937	-973.231995
2382.520905	62.127411	-526.358826	-959.789551
2382.524242	60.607834	-530.216248	-944.009277
2382.527575	58.620689	-533.547668	-931.385132
2382.530904	57.276447	-537.288147	-918.176453
2382.534233	56.282879	-539.859741	-903.448303
2382.537571	54.412621	-542.723572	-888.310913
2382.540899	52.659260	-544.827576	-874.810059
2382.544238	51.431911	-547.457642	-860.432556
2382.547567	50.087666	-548.977173	-846.990112
2382.550941	48.801868	-551.315002	-831.326660
2382.555531	46.464054	-554.588013	-803.097656
2382.558445	45.061367	-555.347717	-788.252502
2382.561792	44.360023	-556.399780	-772.822876
2382.565158	42.782001	-557.393372	-759.029846
2382.568050	42.022209	-557.627075	-744.184692
2382.571333	40.853302	-557.802429	-730.859131
2382.574688	40.035065	-558.270020	-716.364746
2382.577989	38.866158	-558.211548	-701.987122
2382.581327	37.521915	-558.036255	-688.778503
2382.584233	36.528347	-557.568665	-674.400940
2382.587562	35.417885	-556.691956	-663.004089
2382.590905	34.424313	-556.575134	-648.217468
2382.594271	33.430744	-554.880188	-636.353027
2382.597566	32.437172	-554.354187	-623.728821
2382.600899	30.976036	-553.652832	-611.689087
2382.604225	30.800701	-553.009949	-599.064880
2382.607559	29.631794	-551.373474	-588.427856
2382.610897	27.995323	-550.496765	-576.504944
2382.614226	27.001753	-548.743408	-566.744629
2382.617566	26.241964	-546.873169	-555.873779
2382.620895	24.897720	-545.879578	-545.236694
2382.624286	23.728813	-543.424866	-535.476379
2382.627569	22.501461	-541.729980	-526.300415
2382.630895	21.975452	-539.742859	-516.247803
2382.634226	20.689655	-538.457031	-507.656342
2382.637591	19.345411	-537.463501	-498.597290
2382.640887	18.059614	-536.002319	-490.473419
2382.644228	17.358271	-533.547668	-480.128571
2382.647562	16.656927	-530.508484	-473.582703
2382.650896	15.604909	-529.164246	-465.049683
2382.654220	14.669784	-527.936890	-456.925781
2382.657556	13.676212	-525.540649	-449.620117
2382.662256	11.279953	-522.150818	-434.891907
2382.665097	10.929281	-520.222107	-426.767975
2382.668504	9.994155	-517.299866	-419.929871
2382.671859	8.942139	-516.773804	-412.098175
2382.675084	8.357686	-513.384033	-405.143219
2382.677985	7.597896	-511.279968	-398.129761
2382.681348	7.071887	-509.526581	-391.642303
2382.684646	5.902981	-507.481018	-384.278198
2382.687978	5.552309	-505.610748	-376.212738
2382.690883	5.201637	-502.922241	-370.601990
2382.694218	4.909410	-501.168915	-364.114532
2382.697552	4.617183	-499.064880	-357.627136
2382.700880	3.623612	-497.019287	-351.315033
2382.704217	2.513150	-494.213928	-343.892456
2382.707548	2.630041	-491.467010	-337.521912
2382.710890	2.337814	-489.479828	-332.495605
2382.714216	1.636470	-486.966705	-326.241974
2382.717556	0.935126	-484.628876	-319.520752
2382.720881	0.175336	-482.583282	-314.377533
2382.724258	-0.584454	-480.187042	-308.942139
2382.727553	-0.759790	-478.375183	-304.383392
2382.730889	-1.052016	-474.342499	-299.590881
2382.734216	-2.220923	-473.407349	-294.739929
2382.737544	-2.513150	-470.777313	-290.239624
2382.740878	-2.454705	-468.848602	-285.622467
2382.744214	-3.156049	-467.504395	-281.239044
2382.747547	-3.331385	-465.283447	-277.673859
2382.750880	-4.266511	-464.114563	-274.400940
2382.754207	-4.500292	-462.185852	-270.660431
2382.757544	-4.734074	-460.607819	-267.387482
2382.760882	-5.552309	-459.789612	-264.231445
2382.764218	-5.902981	-458.854492	-261.659851
2382.767540	-5.727644	-456.633575	-258.620697
2382.771752	-7.013443	-454.471069	-253.711273
2382.775173	-7.481005	-452.308594	-251.607254
2382.778473	-7.948568	-450.730560	-249.795441
2382.781745	-8.065459	-450.438354	-247.340729
2382.785061	-8.708358	-450.204559	-245.119812
2382.787972	-9.292811	-448.684967	-243.132660
2382.791296	-9.760374	-447.165405	-241.145538
2382.794635	-9.818819	-446.288727	-239.099930
2382.797971	-10.929281	-444.827606	-237.755707
2382.800879	-10.812390	-444.593811	-235.593231
