time (s)	magX	magY	magZ
3301.462337	-67.095268	-355.406189	-989.129150
3301.465685	-68.907074	-367.855042	-975.803650
3301.468994	-69.959084	-379.661011	-960.432556
3301.472337	-69.666862	-390.064301	-944.476868
3301.475663	-71.011101	-400.526001	-927.761536
3301.478999	-72.121567	-409.877258	-912.858032
3301.482332	-72.530678	-419.111633	-894.506165
3301.485664	-73.290474	-427.118622	-877.089417
3301.488997	-74.108711	-434.599640	-860.023376
3301.492330	-74.167160	-441.028656	-840.794861
3301.495665	-75.336060	-447.340729	-822.209290
3301.499007	-75.686737	-452.191681	-803.798950
3301.502365	-75.686737	-457.802429	-784.979553
3301.505664	-76.972534	-462.711853	-766.744629
3301.509010	-76.797195	-466.393890	-748.684998
3301.512334	-77.615425	-469.549988	-728.988892
3301.515656	-78.492111	-472.764435	-710.929321
3301.518997	-79.251900	-474.693146	-691.934509
3301.522329	-79.602570	-477.557007	-673.465820
3301.525660	-80.713036	-479.485718	-654.120422
3301.528990	-81.063705	-481.005249	-636.236084
3301.532332	-82.174171	-481.414368	-618.527161
3301.535657	-82.758621	-482.291077	-599.883118
3301.539868	-84.979546	-480.713043	-563.822327
3301.543207	-85.447105	-480.245453	-545.821167
3301.546594	-85.505554	-478.433655	-528.287537
3301.549916	-86.674461	-476.797211	-510.695496
3301.552790	-87.551140	-474.167145	-493.980133
3301.556091	-88.018707	-472.355377	-477.615448
3301.559412	-88.135597	-470.017517	-460.257141
3301.562747	-88.778488	-466.803040	-444.476898
3301.566086	-89.596725	-463.880768	-428.521362
3301.568984	-89.947395	-461.484528	-413.617767
3301.572325	-89.888954	-457.334900	-398.772644
3301.575656	-90.531853	-453.769745	-384.219757
3301.578987	-89.830505	-450.438354	-370.017517
3301.582325	-90.005844	-446.873199	-355.055511
3301.585652	-89.888954	-442.840424	-343.541779
3301.588988	-90.122734	-438.281738	-329.807129
3301.592317	-89.772064	-434.774963	-317.942719
3301.595658	-89.596725	-430.566925	-304.675629
3301.598988	-88.953827	-426.826416	-293.980133
3301.602327	-88.486267	-422.326141	-283.167755
3301.605690	-88.544708	-417.592041	-271.186462
3301.608993	-87.492691	-413.150208	-261.250732
3301.612315	-87.025131	-409.994171	-251.081223
3301.615655	-86.791351	-404.967834	-242.139099
3301.618986	-86.323784	-400.701324	-233.372314
3301.622317	-86.148453	-395.850372	-224.137924
3301.625652	-84.570427	-391.876099	-215.780228
3301.628985	-85.037987	-387.434235	-207.422562
3301.632321	-84.219757	-382.407959	-199.649323
3301.635651	-84.278198	-378.258331	-191.992981
3301.639005	-83.109299	-373.991821	-184.102875
3301.642316	-83.167740	-369.549957	-176.329636
3301.646996	-82.641731	-361.367645	-162.945633
3301.649904	-82.407951	-356.341309	-156.341324
3301.653260	-81.940392	-352.308594	-150.321442
3301.656603	-81.881943	-348.100525	-143.483337
3301.659841	-81.355927	-343.892456	-137.521927
3301.662737	-81.531265	-339.450623	-132.261841
3301.666081	-81.355927	-335.768555	-126.475739
3301.669400	-80.888367	-331.852722	-120.163643
3301.672736	-81.180595	-327.294006	-115.254234
3301.676079	-80.829926	-323.495026	-109.935715
3301.678973	-81.239037	-319.403870	-104.617180
3301.682308	-80.946815	-316.014038	-99.473991
3301.685646	-80.888367	-311.864410	-95.616600
3301.688979	-80.362358	-308.123901	-91.817650
3301.692313	-80.070129	-304.266510	-87.142021
3301.695645	-80.245468	-301.168915	-83.109299
3301.698973	-80.596146	-297.194611	-79.251900
3301.702313	-79.719460	-293.804779	-74.868500
3301.705651	-80.011688	-290.239624	-70.835770
3301.708973	-79.368790	-287.258911	-66.919930
3301.712305	-79.894798	-283.752197	-63.062538
3301.715644	-79.661018	-280.011688	-60.140270
3301.718977	-79.602570	-277.089417	-56.224430
3301.722311	-79.251900	-273.874939	-53.535946
3301.725669	-79.251900	-271.303314	-50.555229
3301.728978	-78.550552	-268.088837	-47.457626
3301.732314	-78.959671	-265.400360	-44.593803
3301.735640	-77.966103	-262.594971	-42.255993
3301.738989	-77.907654	-259.555817	-39.684395
3301.742302	-78.024551	-257.042664	-37.405025
3301.745637	-76.797195	-255.230850	-35.476330
3301.748978	-76.504967	-252.191711	-32.554062
3301.752308	-76.388077	-249.737000	-31.151373
3301.756987	-75.920517	-245.879608	-26.475746
3301.759935	-75.160721	-243.015793	-24.605494
