time (s)	magX	magY	magZ
5367.152410	-38.398598	-147.691406	15.663354
5367.155741	-38.866158	-147.574524	15.546463
5367.160458	-38.632378	-148.275864	16.130919
5367.163381	-38.573933	-148.451202	15.371127
5367.166660	-38.749268	-148.217422	15.254237
5367.170009	-38.983051	-148.100525	15.780245
5367.173261	-39.041496	-148.334320	15.488018
5367.176164	-38.924606	-148.392746	15.897136
5367.179495	-38.690823	-148.275864	15.488018
5367.182838	-38.924606	-149.094086	15.020455
5367.186164	-39.392166	-148.860306	15.780245
5367.189071	-39.333721	-149.035660	15.312682
5367.192403	-39.158386	-148.217422	15.137346
5367.195738	-39.392166	-149.094086	15.078900
5367.199075	-39.333721	-149.386322	14.611338
5367.202406	-39.684395	-149.503220	15.663354
5367.205757	-39.976620	-149.620102	14.728229
5367.209097	-40.151958	-149.737000	15.312682
5367.212412	-40.385738	-149.795441	15.137346
5367.215743	-40.268848	-150.087662	15.137346
5367.219068	-40.502628	-150.087662	14.669784
5367.222404	-40.853302	-150.263000	14.552893
5367.225732	-40.677963	-150.438339	14.436002
5367.229074	-40.677963	-150.438339	14.202221
5367.232403	-40.677963	-151.081238	14.085330
5367.235732	-40.970196	-151.139694	14.494448
5367.239066	-41.028641	-151.431900	14.143775
5367.242399	-41.320866	-152.250153	13.793103
5367.245734	-41.145531	-151.782578	14.436002
5367.249087	-40.502628	-151.782578	13.208650
5367.252398	-40.794857	-151.841034	13.734658
5367.255731	-41.087086	-152.600815	13.617767
5367.259067	-41.087086	-152.834595	13.851549
5367.262397	-40.794857	-152.834595	13.500876
5367.266637	-41.028641	-153.126831	13.150205
5367.269955	-40.736408	-153.068375	13.208650
5367.273266	-40.151958	-153.594391	13.091760
5367.276582	-39.976620	-154.120392	13.033314
5367.279926	-39.976620	-154.471069	13.091760
5367.282811	-40.736408	-154.997070	12.331969
5367.286150	-40.327293	-155.289307	12.916424
5367.289515	-39.801285	-155.639984	12.039742
5367.292886	-39.859730	-156.282883	12.098188
5367.295746	-39.567505	-156.750443	11.805962
5367.299058	-39.509056	-158.153122	10.870836
5367.302397	-39.509056	-158.971359	10.111046
5367.305724	-39.976620	-159.497375	9.468147
5367.309059	-39.801285	-160.432495	8.357686
5367.312397	-39.333721	-160.724716	7.597896
5367.315728	-39.509056	-161.718292	7.714787
5367.319062	-39.918175	-162.711853	6.312099
5367.322393	-39.801285	-164.114563	5.961426
5367.325722	-39.742840	-164.932785	4.441847
5367.329063	-39.859730	-166.043243	4.149620
5367.332393	-39.450611	-167.562836	3.097604
5367.335743	-39.918175	-169.082397	2.162478
5367.339054	-40.327293	-169.900650	0.701344
5367.342397	-39.859730	-171.420212	-0.116891
5367.345723	-40.385738	-172.706024	-2.104033
5367.349057	-40.619518	-173.816483	-3.565166
5367.352393	-40.794857	-175.686722	-4.091175
5367.355728	-41.087086	-177.381653	-5.201637
5367.359061	-41.379311	-178.141434	-6.838106
5367.362405	-41.262421	-179.368790	-6.662770
5367.365753	-41.729984	-181.297485	-8.182350
5367.369052	-41.379311	-182.641739	-9.468147
5367.372386	-42.080654	-183.869095	-10.520164
5367.376568	-42.431328	-187.317352	-13.676212
5367.379910	-42.139099	-188.544708	-15.078900
5367.383262	-43.191116	-190.414963	-15.604909
5367.386592	-42.723553	-192.226761	-17.416716
5367.389502	-42.898891	-193.220337	-18.468731
5367.392832	-42.723553	-195.265930	-19.170076
5367.396198	-42.372883	-197.369965	-20.981882
5367.399481	-42.606663	-198.655762	-23.670368
5367.402810	-42.723553	-200.058441	-24.313267
5367.405721	-42.255993	-202.220917	-26.008183
5367.409074	-41.788429	-203.798935	-27.995323
5367.412385	-42.139099	-205.844543	-29.222675
5367.415718	-42.314438	-207.831665	-31.618935
5367.419048	-42.080654	-210.227936	-33.839859
