time (s)	det(V)
5811.096126	-0.001539	
5811.097759	-0.021004	
5811.099242	-0.004721	
5811.100851	-0.018103	
5811.102363	-0.020762	
5811.103930	-0.015163	
5811.105470	0.004725	
5811.106988	-0.002675	
5811.108609	-0.000516	
5811.110174	0.003283	
5811.111786	0.005998	
5811.113334	-0.015739	
5811.115006	-0.013370	
5811.116481	-0.013084	
5811.118205	-0.022615	
5811.119684	-0.022562	
5811.121419	-0.005583	
5811.122986	0.003746	
5811.124654	-0.004467	
5811.126206	0.007408	
5811.127911	0.003964	
5811.129438	-0.005305	
5811.131193	-0.019191	
5811.132673	-0.004048	
5811.134463	-0.022748	
5811.135943	-0.022047	
5811.137717	-0.007984	
5811.139200	0.002204	
5811.140964	-0.009873	
5811.142454	0.005442	
5811.144220	0.010474	
5811.145710	-0.011303	
5811.147468	-0.020033	
5811.148976	-0.005160	
5811.150712	-0.021809	
5811.152231	-0.021076	
5811.153931	-0.010474	
5811.155468	-0.000934	
5811.157173	-0.004338	
5811.158728	0.007549	
5811.160408	0.003275	
5811.161960	0.001128	
5811.163629	-0.019022	
5811.165205	-0.009265	
5811.166846	-0.017245	
5811.168437	-0.023014	
5811.170045	-0.017624	
5811.171670	-0.003637	
5811.173276	-0.005507	
5811.174923	-0.000016	
5811.176517	0.005708	
5811.178153	0.005201	
5811.179735	-0.011054	
5811.181407	-0.017729	
5811.182954	-0.009708	
5811.184683	-0.019727	
5811.186231	-0.019839	
5811.187941	-0.010715	
5811.189463	0.000459	
5811.191153	-0.009922	
5811.192638	0.002236	
5811.194403	0.006695	
5811.195894	-0.006993	
5811.197677	-0.021922	
5811.199158	-0.005317	
5811.200947	-0.020448	
5811.202430	-0.016770	
5811.204011	-0.013583	
5811.205559	0.000044	
5811.207097	-0.005676	
5811.208693	0.001056	
5811.210179	0.006176	
5811.211820	0.006594	
5811.213321	-0.007464	
5811.214973	-0.014325	
5811.216451	-0.010320	
5811.218167	-0.021918	
5811.219643	-0.017044	
5811.221363	-0.007525	
5811.222834	0.008802	
5811.224532	-0.002022	
5811.226022	0.007787	
5811.227750	0.013447	
5811.229238	-0.001623	
5811.230951	-0.013064	
5811.232434	-0.004270	
5811.234190	-0.018413	
5811.235684	-0.018244	
5811.237403	-0.011726	
5811.238918	0.005998	
5811.240638	0.000790	
5811.242177	0.006127	
5811.243894	0.010385	
5811.245439	0.006756	
5811.247139	-0.013817	
5811.248693	-0.008286	
5811.250379	-0.013172	
5811.251941	-0.018462	
5811.253592	-0.013261	
5811.255191	0.004983	
5811.256816	0.001414	
5811.258421	0.001245	
5811.260053	0.008298	
5811.261648	0.006772	
5811.263262	-0.011037	
5811.264925	-0.011936	
5811.266516	-0.014582	
5811.268196	-0.026627	
5811.269766	-0.019392	
5811.271458	-0.009273	
5811.273031	0.000721	
5811.274736	-0.012266	
5811.276297	0.002232	
5811.277967	0.007980	
5811.279511	-0.008117	
5811.281219	-0.024057	
5811.282709	-0.010091	
5811.284461	-0.024319	
5811.285942	-0.024117	
5811.287725	-0.014816	
5811.289215	-0.001748	
5811.290969	-0.015179	
5811.292447	0.003046	
5811.294195	0.000351	
5811.295695	-0.005708	
5811.297431	-0.021986	
5811.298938	-0.013789	
5811.300666	-0.026353	
5811.302190	-0.026208	
5811.303913	-0.019227	
5811.305452	-0.002034	
5811.307146	-0.012802	
5811.308735	-0.003142	
5811.310221	0.001668	
5811.311874	-0.001365	
5811.313377	-0.016254	
5811.315008	-0.019106	
5811.316522	-0.018115	
5811.318150	-0.029459	
5811.319640	-0.028726	
5811.321277	-0.010264	
5811.322768	-0.007194	
5811.324402	-0.018164	
5811.325897	-0.000238	
5811.327586	0.001414	
5811.329068	-0.012198	
5811.330738	-0.026542	
5811.332242	-0.023082	
5811.333882	-0.030583	
5811.335418	-0.029475	
5811.337043	-0.024637	
5811.338619	-0.009845	
5811.340280	-0.020186	
5811.341852	-0.010300	
5811.343483	-0.006143	
5811.345086	-0.012975	
5811.346728	-0.027763	
5811.348341	-0.026623	
5811.349965	-0.030458	
5811.351604	-0.033342	
5811.353195	-0.036440	
5811.354858	-0.018369	
5811.356429	-0.008512	
5811.358111	-0.020895	
5811.359667	-0.007239	
5811.361374	-0.010949	
5811.362932	-0.025471	
5811.364627	-0.034829	
5811.366182	-0.024601	
5811.367899	-0.040134	
5811.369401	-0.045810	
5811.371139	-0.030031	
5811.372618	-0.018031	
5811.374395	-0.035083	
5811.375877	-0.019771	
5811.377639	-0.020589	
5811.379127	-0.031953	
5811.380916	-0.046886	
5811.382390	-0.039602	
5811.384147	-0.059772	
5811.385640	-0.062012	
5811.387400	-0.048883	
5811.388921	-0.037894	
5811.390651	-0.050616	
5811.392173	-0.045657	
5811.393889	-0.043945	
5811.395448	-0.051035	
5811.397130	-0.065279	
5811.398671	-0.065218	
5811.400359	-0.078153	
5811.401932	-0.085485	
5811.403614	-0.075051	
5811.405188	-0.063514	
5811.406831	-0.067257	
5811.408436	-0.066088	
5811.410078	-0.066709	
5811.411699	-0.070842	
5811.413321	-0.087580	
5811.414956	-0.091278	
5811.416454	-0.093630	
5811.418082	-0.102025	
5811.419573	-0.100885	
5811.421220	-0.094271	
5811.422705	-0.087169	
5811.424337	-0.100317	
5811.425808	-0.089505	
5811.427423	-0.093413	
5811.428933	-0.102960	
5811.430506	-0.126674	
5811.432065	-0.113611	
5811.433684	-0.125216	
5811.435263	-0.137072	
5811.436834	-0.138187	
5811.438452	-0.123887	
5811.439993	-0.128294	
5811.441625	-0.131114	
5811.443099	-0.126018	
5811.444824	-0.131798	
5811.446295	-0.150470	
5811.448031	-0.161278	
5811.449585	-0.155167	
5811.451273	-0.174511	
5811.452824	-0.174821	
5811.454532	-0.166905	
5811.456016	-0.163916	
5811.457777	-0.179369	
5811.459261	-0.170003	
5811.461046	-0.173282	
5811.462528	-0.186700	
5811.464292	-0.203845	
5811.465774	-0.202346	
5811.467554	-0.220099	
5811.469040	-0.223080	
5811.470799	-0.218605	
5811.472300	-0.209251	
5811.474036	-0.225388	
5811.475549	-0.221783	
5811.477272	-0.226182	
5811.478796	-0.240052	
5811.480513	-0.266223	
5811.482066	-0.264326	
5811.483786	-0.281579	
5811.485335	-0.289701	
5811.487002	-0.292214	
5811.488564	-0.290804	
5811.490239	-0.303147	
5811.491829	-0.306100	
5811.493475	-0.313383	
5811.495078	-0.328098	
5811.496685	-0.351708	
5811.498303	-0.365050	
5811.499926	-0.379717	
5811.501559	-0.397708	
5811.503167	-0.411187	
5811.504814	-0.409495	
5811.506386	-0.418115	
5811.508081	-0.433773	
5811.509644	-0.436090	
5811.511358	-0.453025	
5811.512928	-0.488547	
5811.514609	-0.511931	
5811.516174	-0.523545	
5811.517884	-0.550147	
5811.519411	-0.563288	
5811.521170	-0.573512	
5811.522663	-0.582036	
5811.524429	-0.614403	
5811.525905	-0.614863	
5811.527446	-0.634795	
5811.528977	-0.664314	
5811.530530	-0.696863	
5811.532105	-0.711413	
5811.533621	-0.746802	
5811.535244	-0.769578	
5811.536731	-0.785788	
5811.538368	-0.799098	
5811.539896	-0.826261	
5811.541544	-0.847591	
5811.543018	-0.867410	
5811.544731	-0.898513	
5811.546207	-0.941024	
5811.547908	-0.979917	
5811.549397	-0.997601	
5811.551090	-1.041663	
5811.552582	-1.071098	
5811.554279	-1.094430	
5811.555757	-1.113726	
5811.557527	-1.157812	
5811.559021	-1.185921	
5811.560760	-1.218881	
5811.562262	-1.252529	
5811.564007	-1.312177	
5811.565531	-1.343763	
5811.567270	-1.391511	
5811.568797	-1.435012	
5811.570501	-1.464222	
5811.572045	-1.491026	
5811.573744	-1.545783	
5811.575291	-1.575073	
5811.576971	-1.606599	
5811.578541	-1.627200	
5811.580208	-1.629894	
5811.581806	-1.630052	
5811.583450	-1.629939	
5811.585051	-1.630076	
5811.586684	-1.629999	
5811.588294	-1.630140	
5811.589911	-1.629935	
5811.591585	-1.630064	
5811.593169	-1.629943	
5811.594834	-1.630039	
5811.596412	-1.629963	
5811.598102	-1.630140	
5811.599688	-1.629915	
5811.601362	-1.630052	
5811.602920	-1.630104	
5811.604631	-1.630019	
5811.606163	-1.630011	
5811.607867	-1.630108	
5811.609383	-1.629975	
5811.611152	-1.630044	
5811.612644	-1.630015	
5811.614401	-1.630060	
5811.615893	-1.630047	
5811.617685	-1.630068	
5811.619163	-1.630047	
5811.620962	-1.630027	
5811.622436	-1.630048	
5811.624207	-1.630027	
5811.625688	-1.630056	
5811.627431	-1.630100	
5811.628939	-1.630084	
5811.630659	-1.630023	
5811.632192	-1.630003	
5811.633913	-1.629955	
5811.635447	-1.630116	
5811.636974	-1.630108	
5811.638601	-1.630172	
5811.640092	-1.630140	
5811.641715	-1.630108	
5811.643240	-1.630096	
5811.644890	-1.630172	
5811.646370	-1.630132	
5811.648010	-1.630132	
5811.649481	-1.630148	
5811.651129	-1.630168	
5811.652619	-1.630128	
5811.654315	-1.630144	
5811.655791	-1.630108	
5811.657495	-1.630124	
5811.658990	-1.630185	
5811.660648	-1.630064	
5811.662171	-1.630072	
5811.663809	-1.630080	
5811.665367	-1.630164	
5811.667059	-1.630068	
5811.668610	-1.630136	
5811.670291	-1.630072	
5811.671855	-1.630156	
5811.673508	-1.629939	
5811.675100	-1.630132	
5811.676741	-1.630052	
5811.678347	-1.630100	
5811.679957	-1.630039	
5811.681584	-1.630193	
5811.683205	-1.629971	
5811.684864	-1.630209	
5811.686461	-1.630011	
5811.688112	-1.630104	
5811.689692	-1.630128	
5811.691381	-1.630156	
5811.692933	-1.630096	
5811.694632	-1.630160	
5811.696197	-1.630112	
5811.697890	-1.630213	
5811.699415	-1.630112	
5811.701127	-1.630092	
5811.702626	-1.630116	
5811.704392	-1.630152	
5811.705877	-1.630148	
5811.707667	-1.630132	
5811.709149	-1.630112	
5811.710920	-1.630128	
5811.712399	-1.630068	
5811.714174	-1.630011	
5811.715667	-1.630128	
5811.717445	-1.630128	
5811.718939	-1.630120	
5811.720693	-1.630116	
5811.722208	-1.630112	
5811.723939	-1.630108	
5811.725467	-1.630112	
5811.727183	-1.630104	
5811.728725	-1.630048	
5811.730424	-1.630116	
5811.731982	-1.630193	
5811.733670	-1.630068	
5811.735235	-1.630084	
5811.736910	-1.630019	
5811.738478	-1.630132	
5811.740131	-1.629995	
5811.741718	-1.630132	
5811.743230	-1.630052	
5811.744887	-1.630188	
5811.746367	-1.630124	
5811.748018	-1.630068	
5811.749491	-1.630148	
5811.751136	-1.630124	
5811.752622	-1.630080	
5811.754264	-1.630100	
5811.755766	-1.630124	
5811.757351	-1.630132	
5811.758892	-1.630051	
5811.760537	-1.630044	
5811.762071	-1.630003	
5811.763686	-1.630044	
5811.765257	-1.630064	
5811.766849	-1.630124	
5811.768443	-1.630189	
5811.770004	-1.629798	
5811.771608	-1.552494	
5811.773242	-1.376920	
5811.774911	-1.228335	
5811.776497	-1.072774	
5811.778174	-0.917869	
5811.779753	-0.792511	
5811.781428	-0.639862	
5811.783009	-0.480292	
5811.784678	-0.335309	
5811.786247	-0.180352	
5811.787963	0.013394	
5811.789512	0.191861	
5811.791211	0.345727	
5811.792747	0.510437	
5811.794486	0.680222	
5811.795984	0.817677	
5811.797736	0.971462	
5811.799221	1.136687	
5811.801003	1.286049	
5811.802485	1.430130	
5811.804271	1.579907	
5811.805747	1.624251	
5811.807519	1.625222	
5811.809002	1.625089	
5811.810773	1.625089	
5811.812271	1.625097	
5811.814015	1.625250	
5811.815539	1.625157	
5811.817274	1.625093	
5811.818796	1.625109	
5811.820506	1.625162	
5811.822042	1.625202	
5811.823738	1.625174	
5811.825290	1.625166	
5811.826981	1.625206	
5811.828551	1.625145	
5811.830231	1.625278	
5811.831813	1.625137	
5811.833468	1.625198	
5811.835064	1.625105	
5811.836712	1.625303	
5811.838334	1.625186	
5811.839950	1.625250	
5811.841583	1.625121	
5811.843190	1.625238	
5811.844872	1.625081	
5811.846470	1.625226	
5811.848100	1.625194	
5811.849590	1.625194	
5811.851154	1.625198	
5811.852648	1.625145	
5811.854282	1.625190	
5811.855786	1.625218	
5811.857375	1.625222	
5811.858893	1.625226	
5811.860455	1.625254	
5811.862036	1.625198	
5811.863535	1.625238	
5811.865174	1.625153	
5811.866753	1.625254	
5811.868358	1.625162	
5811.869910	1.625254	
5811.871577	1.625258	
5811.873049	1.625214	
5811.874773	1.625157	
5811.876247	1.625178	
5811.877977	1.625129	
5811.879524	1.625302	
5811.881231	1.625202	
5811.882765	1.625182	
5811.884493	1.625081	
5811.885989	1.625250	
5811.887758	1.625178	
5811.889238	1.625153	
5811.891011	1.625303	
5811.892494	1.625178	
5811.894270	1.625266	
5811.895750	1.625242	
5811.897528	1.625162	
5811.899006	1.625157	
5811.900774	1.625109	
5811.902267	1.625093	
5811.904009	1.625254	
5811.905523	1.625174	
5811.907248	1.625202	
5811.908777	1.625113	
5811.910495	1.625190	
5811.912037	1.625174	
5811.913746	1.625170	
5811.915299	1.625129	
5811.916974	1.625238	
5811.918547	1.625141	
5811.920223	1.625194	
5811.921801	1.625246	
5811.923467	1.625266	
5811.925060	1.625117	
5811.926695	1.625218	
5811.928295	1.625085	
5811.929907	1.625186	
5811.931583	1.625162	
5811.933193	1.625294	
5811.934853	1.625146	
5811.936451	1.625278	
5811.938122	1.625166	
5811.939692	1.625174	
5811.941396	1.625210	
5811.942959	1.625210	
5811.944658	1.625089	
5811.946228	1.625178	
5811.947915	1.625170	
5811.949476	1.625266	
5811.951173	1.625182	
5811.952693	1.625242	
5811.954440	1.625093	
5811.955917	1.625182	
5811.957689	1.625222	
5811.959170	1.625190	
5811.960705	1.625133	
5811.962233	1.625133	
5811.963798	1.625190	
5811.965355	1.625202	
5811.966851	1.625153	
5811.968503	1.625149	
5811.969991	1.625198	
5811.971620	1.625065	
5811.973143	1.625129	
5811.974780	1.625125	
5811.976257	1.625145	
5811.977974	1.625182	
5811.979448	1.625109	
5811.981174	1.625234	
5811.982673	1.625109	
5811.984393	1.625174	
5811.985876	1.625004	
5811.987592	1.625234	
5811.989071	1.625165	
5811.990857	1.625162	
5811.992338	1.625157	
5811.994082	1.625210	
5811.995579	1.625093	
5811.997314	1.625165	
5811.998837	1.624932	
5812.000582	1.616198	
5812.002107	1.535898	
5812.003826	1.497508	
5812.005360	1.465225	
5812.007066	1.404269	
5812.008622	1.370596	
5812.010302	1.339477	
5812.011869	1.298002	
5812.013543	1.233266	
5812.015134	1.204532	
5812.016790	1.161349	
5812.018372	1.125380	
5812.020012	1.090853	
5812.021622	1.081052	
5812.023233	1.043090	
5812.024909	1.008232	
5812.026493	0.994157	
5812.028166	0.950784	
5812.029759	0.906372	
5812.031412	0.876828	
5812.032998	0.855583	
5812.034685	0.825484	
5812.036263	0.794703	
5812.037964	0.786155	
5812.039508	0.767484	
5812.041217	0.745574	
5812.042763	0.726790	
5812.044486	0.704702	
5812.046006	0.667992	
5812.047741	0.641639	
5812.049232	0.635141	
5812.051015	0.602629	
5812.052499	0.583921	
5812.054274	0.574604	
5812.055750	0.569762	
5812.057513	0.550124	
5812.058991	0.540190	
5812.060742	0.531195	
5812.062252	0.508825	
5812.064008	0.474323	
5812.065516	0.471998	
5812.067257	0.456880	
5812.068789	0.438567	
5812.070326	0.430438	
5812.071930	0.433174	
5812.073422	0.415844	
5812.075081	0.407731	
5812.076585	0.405708	
5812.078239	0.396943	
5812.079721	0.373671	
5812.081380	0.347886	
5812.082857	0.346746	
5812.084508	0.328191	
5812.085983	0.320272	
5812.087667	0.316143	
5812.089150	0.326516	
5812.090852	0.300469	
5812.092336	0.311897	
5812.094011	0.299957	
5812.095527	0.283352	
5812.097162	0.257591	
5812.098702	0.261716	
5812.100417	0.245712	
5812.101954	0.231504	
5812.103645	0.235318	
5812.105193	0.237474	
5812.106880	0.217755	
5812.108455	0.220692	
5812.110094	0.217952	
5812.111691	0.212699	
5812.113326	0.189710	
5812.114932	0.182165	
5812.116554	0.169681	
5812.118198	0.158515	
5812.119803	0.167373	
5812.121487	0.170100	
5812.123080	0.167768	
5812.124764	0.158752	
5812.126338	0.156795	
5812.128015	0.149894	
5812.129595	0.137628	
5812.131275	0.110731	
5812.132824	0.120810	
5812.134535	0.106219	
5812.136077	0.099967	
5812.137796	0.110465	
5812.139289	0.114453	
5812.141052	0.093228	
5812.142529	0.104326	
5812.144279	0.098408	
5812.145764	0.083556	
5812.147528	0.075668	
5812.149024	0.078947	
5812.150826	0.061098	
5812.152311	0.060872	
5812.154051	0.068627	
5812.155548	0.089755	
5812.157296	0.071612	
5812.158809	0.080160	
5812.160547	0.076264	
5812.162084	0.060522	
5812.163809	0.047377	
5812.165351	0.067527	
5812.167056	0.044541	
5812.168598	0.047248	
5812.170285	0.050934	
5812.171863	0.067829	
5812.173534	0.050217	
5812.175109	0.058741	
5812.176748	0.061432	
5812.178343	0.055667	
5812.179864	0.040287	
5812.181504	0.037069	
5812.182986	0.039373	
5812.184621	0.020649	
5812.186109	0.028190	
5812.187749	0.040303	
5812.189251	0.049283	
5812.190902	0.037758	
5812.192392	0.047059	
5812.194000	0.044606	
5812.195523	0.041782	
5812.197173	0.011505	
5812.198707	0.022551	
5812.200344	0.021644	
5812.201914	0.017072	
5812.203502	0.019538	
5812.205106	0.038624	
5812.206670	0.030849	
5812.208298	0.031465	
5812.209908	0.037427	
5812.211550	0.041601	
5812.213173	0.019501	
5812.214817	0.025431	
5812.216430	0.020810	
5812.218108	0.012601	
5812.219683	0.013825	
5812.221361	0.034922	
5812.222938	0.035325	
5812.224648	0.031477	
5812.226207	0.032388	
5812.227882	0.029894	
5812.229435	0.012391	
5812.231150	0.007771	
5812.232680	0.020847	
5812.234423	0.007295	
5812.235918	0.012484	
5812.237684	0.022027	
5812.239167	0.031816	
5812.240943	0.021584	
5812.242428	0.016766	
5812.244197	0.028863	
5812.245685	0.008202	
5812.247464	-0.003517	
5812.248950	0.005591	
5812.250708	-0.008008	
5812.252205	-0.012746	
5812.253938	-0.001555	
5812.255450	0.006993	
5812.257165	0.004617	
5812.258700	0.010188	
5812.260407	0.011066	
5812.261951	0.005201	
5812.263633	-0.014437	
5812.265193	-0.006336	
5812.266861	-0.020274	
5812.268435	-0.021201	
5812.270085	-0.013837	
5812.271691	0.003090	
5812.273323	-0.005148	
5812.274933	-0.000822	
5812.276545	0.002663	
5812.278182	-0.002820	
5812.279791	-0.020657	
5812.281430	-0.018599	
5812.283018	-0.017551	
5812.284707	-0.028206	
5812.286273	-0.022844	
5812.287979	-0.016830	
5812.289446	-0.003577	
5812.291093	-0.015831	
5812.292574	-0.001047	
5812.294219	0.001112	
5812.295722	-0.024226	
5812.297319	-0.027618	
5812.298860	-0.016697	
5812.300421	-0.027332	
5812.301968	-0.033749	
5812.303560	-0.023239	
5812.305149	-0.008999	
5812.306714	-0.020512	
5812.308318	-0.009865	
5812.309871	-0.010494	
5812.311528	-0.012206	
5812.313020	-0.027703	
5812.314711	-0.030144	
5812.316189	-0.025874	
5812.317916	-0.039200	
5812.319456	-0.037685	
5812.321146	-0.019718	
5812.322652	-0.015388	
5812.324393	-0.023642	
5812.325883	-0.010333	
5812.327645	-0.010453	
5812.329135	-0.026498	
5812.330927	-0.037681	
5812.332403	-0.026293	
5812.334175	-0.040618	
5812.335657	-0.040758	
5812.337395	-0.027006	
5812.338892	-0.020234	
5812.340615	-0.021064	
5812.342131	-0.011477	
5812.343869	-0.012548	
5812.345408	-0.021733	
5812.347124	-0.033463	
5812.348661	-0.029507	
5812.350368	-0.039276	
5812.351918	-0.040553	
5812.353606	-0.032432	
5812.355167	-0.017600	
5812.356841	-0.025459	
5812.358421	-0.018373	
5812.360051	-0.014981	
5812.361662	-0.028468	
5812.363298	-0.038905	
5812.364900	-0.033511	
5812.366524	-0.043957	
5812.368185	-0.044545	
5812.369758	-0.044755	
5812.371427	-0.029338	
5812.373012	-0.033717	
5812.374706	-0.032750	
5812.376292	-0.029697	
5812.377979	-0.033673	
