time (s)	magX	magY	magZ
5810.598066	-40.853302	-140.444183	11.279953
5810.601399	-40.327293	-140.619522	11.572180
5810.604721	-40.561073	-140.619522	11.221508
5810.608058	-40.794857	-140.444183	11.747516
5810.611396	-40.502628	-140.619522	11.279953
5810.614727	-40.444183	-140.561081	12.448860
5810.618058	-39.742840	-140.970200	11.864407
5810.621419	-39.976620	-140.210403	11.163063
5810.624724	-40.268848	-140.561081	11.864407
5810.628060	-40.677963	-140.677963	11.455289
5810.631395	-40.677963	-140.619522	11.455289
5810.634731	-40.736408	-140.619522	11.396844
5810.638053	-40.151958	-140.444183	11.046172
5810.641396	-40.561073	-140.093521	10.637054
5810.644729	-40.561073	-140.736420	10.695500
5810.648051	-40.210403	-140.911743	11.104617
5810.651388	-40.385738	-140.502625	10.812390
5810.655589	-40.619518	-140.619522	11.922852
5810.658921	-40.327293	-140.619522	10.987726
5810.662316	-40.385738	-141.203979	10.812390
5810.665672	-40.970196	-140.677963	11.279953
5810.668899	-40.853302	-140.736420	10.286383
5810.671807	-40.911751	-140.561081	10.461719
5810.675154	-40.970196	-141.145523	10.870836
5810.678502	-40.677963	-141.087082	10.753945
5810.681808	-40.970196	-140.444183	11.513735
5810.684719	-40.327293	-140.911743	11.279953
5810.688056	-40.502628	-140.619522	11.396844
5810.691380	-40.677963	-140.619522	10.403274
5810.694742	-40.736408	-140.677963	10.695500
5810.698048	-41.145531	-141.087082	11.338399
5810.701386	-40.385738	-141.028641	12.448860
5810.704715	-40.736408	-141.203979	11.455289
5810.708072	-40.736408	-141.087082	11.163063
5810.711384	-40.619518	-140.970200	11.513735
5810.714712	-40.736408	-141.613083	11.046172
5810.718051	-40.677963	-141.087082	11.513735
5810.721381	-41.203976	-140.853302	11.104617
5810.724712	-40.736408	-140.911743	10.169491
5810.728053	-40.853302	-141.379303	10.929281
5810.731380	-40.794857	-141.087082	11.630626
5810.734716	-40.794857	-141.671539	12.156633
5810.738070	-40.736408	-140.911743	11.396844
5810.741374	-40.677963	-140.970200	11.689071
5810.744713	-41.028641	-140.794861	11.396844
5810.748044	-40.853302	-141.145523	10.929281
5810.751382	-41.320866	-141.028641	11.279953
5810.754707	-41.028641	-140.794861	11.805962
5810.758045	-40.736408	-140.561081	10.695500
5810.761378	-40.736408	-141.087082	11.513735
5810.765644	-41.145531	-140.970200	11.572180
5810.768905	-40.736408	-141.437759	11.864407
5810.772229	-40.736408	-140.911743	11.455289
5810.775563	-41.262421	-141.028641	11.104617
5810.778905	-41.203976	-140.970200	11.163063
5810.781828	-41.963764	-140.736420	11.805962
5810.785161	-41.554649	-141.145523	11.221508
5810.788491	-41.320866	-140.853302	11.455289
5810.791818	-41.554649	-140.911743	11.396844
5810.794711	-41.496201	-141.145523	11.455289
5810.798043	-41.554649	-140.794861	11.279953
5810.801374	-41.087086	-140.853302	11.513735
5810.804707	-41.320866	-140.911743	11.513735
5810.808043	-41.379311	-141.145523	10.870836
5810.811375	-41.028641	-141.028641	10.870836
5810.814705	-41.320866	-141.087082	11.455289
5810.818038	-40.970196	-141.087082	11.279953
5810.821370	-41.203976	-140.619522	11.455289
5810.824715	-40.970196	-140.911743	12.098188
5810.828040	-41.788429	-140.385742	11.864407
5810.831367	-41.379311	-141.145523	11.689071
5810.834705	-41.613094	-141.203979	11.922852
5810.838035	-41.145531	-141.262421	11.221508
5810.841365	-41.145531	-140.093521	11.046172
5810.844703	-41.145531	-141.145523	10.520164
5810.848035	-41.788429	-140.444183	11.163063
5810.851370	-41.729984	-140.561081	11.455289
5810.854700	-41.788429	-140.853302	11.455289
5810.858034	-41.729984	-141.262421	11.104617
5810.861396	-41.613094	-141.379303	11.689071
5810.864702	-41.671539	-141.145523	10.987726
5810.868034	-41.729984	-140.911743	11.747516
5810.871368	-41.554649	-141.087082	10.812390
5810.875549	-41.379311	-140.736420	11.747516
5810.878897	-42.139099	-141.262421	11.805962
5810.882256	-41.963764	-141.262421	11.396844
5810.885627	-41.846874	-141.087082	11.279953
5810.888475	-42.255993	-141.554642	11.396844
5810.891815	-41.905319	-141.379303	11.455289
5810.895123	-41.846874	-141.437759	11.046172
5810.898469	-42.255993	-141.028641	11.981297
5810.901794	-41.671539	-141.320862	11.572180
5810.904729	-41.905319	-141.320862	11.805962
5810.908034	-41.905319	-141.262421	11.163063
5810.911363	-42.665108	-141.203979	11.805962
5810.914700	-41.671539	-141.437759	10.520164
5810.918033	-41.729984	-142.139099	11.046172
5810.921361	-42.080654	-142.139099	10.578609
5810.924690	-42.022209	-142.197556	11.221508
5810.928025	-41.729984	-142.489761	11.221508
5810.931357	-41.963764	-142.022202	10.461719
