time (s)	det(V)
3688.749733	1.625190	
3688.751240	1.625149	
3688.752992	1.625210	
3688.754509	1.625125	
3688.756225	1.625101	
3688.757754	1.625182	
3688.759470	1.625194	
3688.761020	1.625125	
3688.762736	1.625198	
3688.764295	1.625182	
3688.765986	1.625085	
3688.767551	1.625133	
3688.769230	1.625125	
3688.770801	1.625162	
3688.772472	1.625262	
3688.774082	1.621681	
3688.775703	1.550755	
3688.777333	1.497806	
3688.778861	1.438038	
3688.780484	1.396703	
3688.781965	1.371990	
3688.783605	1.338474	
3688.785096	1.303919	
3688.786733	1.265275	
3688.788240	1.238644	
3688.789888	1.213081	
3688.791380	1.156793	
3688.792981	1.122733	
3688.794491	1.094322	
3688.796126	1.054171	
3688.797674	1.022082	
3688.799288	1.008623	
3688.800877	1.003640	
3688.802465	0.961504	
3688.804084	0.942679	
3688.805637	0.920447	
3688.807275	0.879386	
3688.808780	0.845335	
3688.810498	0.824025	
3688.812086	0.787827	
3688.813754	0.771049	
3688.815344	0.754980	
3688.817030	0.751097	
3688.818595	0.720904	
3688.820300	0.710475	
3688.821842	0.693286	
3688.823555	0.663565	
3688.825111	0.633852	
3688.826830	0.623149	
3688.828342	0.602013	
3688.830091	0.577009	
3688.831585	0.567284	
3688.833375	0.557399	
3688.834855	0.536975	
3688.836649	0.526240	
3688.838134	0.518743	
3688.839906	0.492426	
3688.841392	0.467462	
3688.843148	0.453992	
3688.844650	0.431486	
3688.846421	0.412017	
3688.847928	0.403444	
3688.849681	0.407626	
3688.851188	0.400419	
3688.852923	0.393188	
3688.854458	0.376866	
3688.856180	0.360100	
3688.857718	0.335551	
3688.859455	0.317601	
3688.861003	0.310293	
3688.862693	0.293278	
3688.864248	0.270220	
3688.865935	0.286047	
3688.867507	0.277145	
3688.869167	0.256234	
3688.870762	0.264745	
3688.872398	0.265567	
3688.874022	0.242791	
3688.875658	0.216877	
3688.877256	0.215733	
3688.878869	0.198475	
3688.880525	0.189061	
3688.882126	0.185601	
3688.883811	0.194810	
3688.885398	0.173170	
3688.887089	0.184803	
3688.888566	0.180163	
3688.890150	0.155477	
3688.891644	0.145628	
3688.893283	0.147074	
3688.894778	0.133672	
3688.896385	0.123355	
3688.897906	0.117458	
3688.899478	0.130389	
3688.901037	0.133217	
3688.902537	0.122683	
3688.904169	0.127295	
3688.905744	0.115859	
3688.907352	0.102114	
3688.908914	0.083233	
3688.910586	0.091673	
3688.912082	0.080329	
3688.913787	0.072421	
3688.915279	0.076993	
3688.917009	0.087773	
3688.918480	0.080313	
3688.920218	0.083157	
3688.921769	0.092511	
3688.923485	0.079560	
3688.924995	0.059410	
3688.926754	0.072421	
3688.928245	0.053190	
3688.930024	0.042523	
3688.931513	0.048691	
3688.933278	0.062596	
3688.934754	0.063668	
3688.936540	0.065698	
3688.938016	0.073835	
3688.939795	0.069412	
3688.941292	0.053391	
3688.943056	0.049061	
3688.944563	0.053194	
3688.946292	0.041552	
3688.947815	0.040892	
3688.949539	0.058548	
3688.951073	0.057899	
3688.952778	0.051011	
3688.954328	0.067539	
3688.956038	0.057496	
3688.957607	0.050846	
3688.959267	0.037206	
3688.960834	0.047748	
3688.962509	0.035602	
3688.964092	0.023860	
3688.965733	0.041133	
3688.967336	0.055003	
3688.968966	0.048908	
3688.970598	0.052207	
3688.972207	0.056115	
3688.973876	0.045363	
3688.975482	0.032847	
3688.977125	0.037516	
3688.978735	0.026075	
3688.980420	0.017419	
3688.981995	0.029963	
3688.983695	0.036887	
3688.985255	0.038700	
3688.986957	0.041919	
3688.988517	0.048344	
3688.990221	0.043325	
3688.991788	0.024400	
3688.993503	0.025838	
3688.995023	0.019860	
3688.996765	0.011920	
3688.998250	0.011259	
3689.000017	0.026648	
3689.001502	0.014111	
3689.003126	0.023848	
3689.004634	0.018458	
3689.006220	0.024017	
3689.007763	0.010623	
3689.009293	-0.003819	
3689.010910	0.013398	
3689.012405	-0.008834	
3689.014036	-0.016166	
3689.015589	-0.000439	
3689.017224	0.008363	
3689.018716	-0.003351	
3689.020416	0.006361	
3689.021902	0.009632	
3689.023617	0.000717	
3689.025100	-0.015235	
3689.026815	-0.012008	
3689.028302	-0.020568	
3689.030005	-0.021181	
3689.031490	-0.022228	
3689.033249	-0.013994	
3689.034741	-0.008838	
3689.036493	-0.004733	
3689.037971	0.002341	
3689.039697	-0.007541	
3689.041210	-0.020850	
3689.042974	-0.025443	
3689.044483	-0.025350	
3689.046204	-0.032718	
3689.047743	-0.028339	
3689.049447	-0.013148	
3689.050988	-0.009313	
3689.052689	-0.016774	
3689.054262	-0.007384	
3689.055944	-0.003617	
3689.057515	-0.025048	
3689.059194	-0.032251	
3689.060771	-0.018659	
3689.062416	-0.030120	
3689.064011	-0.040561	
3689.065638	-0.023078	
3689.067254	-0.005072	
3689.068868	-0.011271	
3689.070544	-0.001430	
3689.072145	-0.001776	
3689.073799	-0.014014	
3689.075417	-0.022538	
3689.077096	-0.020367	
3689.078680	-0.028911	
3689.080383	-0.036662	
3689.081958	-0.019360	
3689.083662	-0.007585	
3689.085229	-0.014377	
3689.086902	-0.000222	
3689.088458	0.006518	
3689.090154	-0.012838	
3689.091662	-0.030551	
3689.093418	-0.015315	
3689.094901	-0.030434	
3689.096698	-0.030369	
3689.098175	-0.027787	
3689.099956	-0.011432	
3689.101443	-0.012907	
3689.103218	-0.009906	
3689.104710	-0.000258	
3689.106487	-0.012717	
3689.107966	-0.028134	
3689.109721	-0.026595	
3689.111243	-0.024677	
3689.112741	-0.040070	
3689.114310	-0.041008	
3689.115814	-0.024275	
3689.117472	-0.018341	
3689.118961	-0.030075	
3689.120586	-0.021088	
3689.122113	-0.017563	
3689.123742	-0.031421	
3689.125220	-0.050358	
3689.126867	-0.040734	
3689.128348	-0.052207	
3689.130054	-0.061714	
3689.131539	-0.057766	
3689.133225	-0.038188	
3689.134712	-0.044795	
3689.136424	-0.050197	
3689.137929	-0.041085	
3689.139601	-0.047067	
3689.141118	-0.068240	
3689.142826	-0.078129	
3689.144364	-0.075334	
3689.146073	-0.087596	
3689.147620	-0.088691	
3689.149303	-0.084768	
3689.150867	-0.078004	
3689.152552	-0.089920	
3689.154151	-0.079958	
3689.155819	-0.080836	
3689.157405	-0.104358	
3689.159051	-0.118295	
3689.160638	-0.110396	
3689.162272	-0.126884	
3689.163894	-0.138260	
3689.165496	-0.129236	
3689.167157	-0.117901	
3689.168750	-0.132483	
3689.170410	-0.126501	
3689.172014	-0.129506	
3689.173684	-0.143932	
3689.175254	-0.166793	
3689.176953	-0.159972	
3689.178502	-0.178676	
3689.180196	-0.188848	
3689.181721	-0.182628	
3689.183456	-0.173741	
3689.184973	-0.178044	
3689.186727	-0.178394	
3689.188220	-0.179429	
3689.189996	-0.192215	
3689.191481	-0.213618	
3689.193266	-0.218544	
3689.194751	-0.223729	
3689.196532	-0.241055	
3689.198017	-0.238900	
3689.199799	-0.228796	
3689.201286	-0.238762	
3689.203075	-0.239476	
3689.204574	-0.241191	
3689.206324	-0.251170	
3689.207843	-0.268773	
3689.209574	-0.279976	
3689.211098	-0.287694	
3689.212800	-0.302837	
3689.214338	-0.312497	
3689.216059	-0.303731	
3689.217614	-0.305020	
3689.219303	-0.321758	
3689.220888	-0.324308	
3689.222387	-0.325802	
3689.224030	-0.350846	
3689.225546	-0.371927	
3689.227222	-0.374074	
3689.228707	-0.392463	
3689.230349	-0.406844	
3689.231829	-0.410506	
3689.233473	-0.406341	
3689.234964	-0.419944	
3689.236669	-0.425419	
3689.238156	-0.433117	
3689.239856	-0.451413	
3689.241342	-0.485477	
3689.243014	-0.499701	
3689.244520	-0.515476	
3689.246163	-0.539404	
3689.247696	-0.556202	
3689.249320	-0.564642	
3689.250901	-0.573463	
3689.252583	-0.595631	
3689.254141	-0.608268	
3689.255829	-0.628680	
3689.257414	-0.669781	
3689.259073	-0.702160	
3689.260665	-0.715156	
3689.262291	-0.750742	
3689.263902	-0.784620	
3689.265523	-0.795940	
3689.267171	-0.817334	
3689.268770	-0.850060	
3689.270407	-0.864272	
3689.271990	-0.892031	
3689.273683	-0.944468	
3689.275252	-0.984940	
3689.276952	-1.011112	
3689.278499	-1.060028	
3689.280228	-1.101093	
3689.281776	-1.129162	
3689.283469	-1.159520	
3689.285020	-1.206768	
3689.286746	-1.234813	
3689.288241	-1.267249	
3689.290010	-1.314187	
3689.291488	-1.375043	
3689.293280	-1.421099	
3689.294770	-1.470268	
3689.296536	-1.534069	
3689.298022	-1.567238	
3689.299816	-1.601813	
3689.301296	-1.624323	
3689.303068	-1.629882	
3689.304563	-1.630035	
3689.306312	-1.630027	
3689.307822	-1.630120	
3689.309547	-1.629971	
3689.311074	-1.630096	
3689.312797	-1.629947	
3689.314346	-1.630064	
3689.316061	-1.629991	
3689.317616	-1.630076	
3689.319308	-1.630003	
3689.320864	-1.630048	
3689.322546	-1.629967	
3689.324123	-1.630108	
3689.325785	-1.629995	
3689.327408	-1.630064	
3689.328908	-1.630112	
3689.330552	-1.630092	
3689.332079	-1.630068	
3689.333710	-1.630221	
3689.335203	-1.629991	
3689.336857	-1.629999	
3689.338350	-1.630120	
3689.339969	-1.630019	
3689.341471	-1.630027	
3689.343107	-1.630056	
3689.344587	-1.630052	
3689.346191	-1.630096	
3689.347713	-1.630096	
3689.349342	-1.630011	
3689.350893	-1.630144	
3689.352486	-1.630064	
3689.354082	-1.630124	
3689.355642	-1.630015	
3689.357253	-1.630108	
3689.358776	-1.630068	
3689.360480	-1.630096	
3689.362074	-1.630044	
3689.363761	-1.630084	
3689.365359	-1.630092	
3689.367014	-1.630096	
3689.368597	-1.630003	
3689.370290	-1.630152	
3689.371839	-1.630036	
3689.373555	-1.630136	
3689.375107	-1.630120	
3689.376821	-1.630189	
3689.378381	-1.630213	
3689.380083	-1.630249	
3689.381608	-1.630108	
3689.383351	-1.630209	
3689.384843	-1.630092	
3689.386617	-1.630185	
3689.388099	-1.630040	
3689.389888	-1.630148	
3689.391375	-1.630188	
3689.393155	-1.630168	
3689.394641	-1.630132	
3689.396385	-1.630104	
3689.397896	-1.630160	
3689.399657	-1.630193	
3689.401172	-1.630197	
3689.402901	-1.630164	
3689.404416	-1.630172	
3689.406139	-1.630148	
3689.407667	-1.630164	
3689.409378	-1.630140	
3689.410926	-1.630245	
3689.412632	-1.630092	
3689.414198	-1.630237	
3689.415898	-1.630185	
3689.417461	-1.630273	
3689.419137	-1.630080	
3689.420727	-1.630233	
3689.422383	-1.630096	
3689.423994	-1.630269	
3689.425613	-1.630172	
3689.427238	-1.630285	
3689.428870	-1.630100	
3689.430487	-1.630301	
3689.432102	-1.630124	
3689.433770	-1.630245	
3689.435364	-1.630088	
3689.437041	-1.630241	
3689.438613	-1.630132	
3689.440302	-1.630265	
3689.441780	-1.630253	
3689.443334	-1.630229	
3689.444841	-1.630285	
3689.446484	-1.630140	
3689.447981	-1.630281	
3689.449567	-1.630221	
3689.451119	-1.630269	
3689.452655	-1.630132	
3689.454253	-1.630237	
3689.455746	-1.630172	
3689.457392	-1.630205	
3689.458965	-1.630136	
3689.460567	-1.630233	
3689.462089	-1.630217	
3689.463766	-1.630205	
3689.465255	-1.630128	
3689.466969	-1.630217	
3689.468454	-1.630148	
3689.470184	-1.630152	
3689.471668	-1.630136	
3689.473396	-1.630233	
3689.474896	-1.630108	
3689.476669	-1.630160	
3689.478155	-1.630051	
3689.479950	-1.630120	
3689.481447	-1.630132	
3689.483244	-1.630088	
3689.484724	-1.629967	
3689.486503	-1.630144	
3689.487986	-1.630156	
3689.489751	-1.630092	
3689.491246	-1.630080	
3689.492989	-1.630031	
3689.494498	-1.630140	
3689.496254	-1.630128	
3689.497775	-1.630104	
3689.499512	-1.630092	
3689.501041	-1.630080	
3689.502755	-1.630084	
3689.504293	-1.630080	
3689.505983	-1.629955	
3689.507531	-1.630092	
3689.509203	-1.630056	
3689.510783	-1.630080	
3689.512456	-1.630031	
3689.514021	-1.630185	
3689.515682	-1.629975	
3689.517272	-1.630088	
3689.518906	-1.629947	
3689.520539	-1.630027	
3689.522154	-1.629987	
3689.523827	-1.630088	
3689.525431	-1.629983	
3689.527095	-1.630100	
3689.528689	-1.624219	
3689.530338	-1.474047	
3689.531922	-1.327476	
3689.533597	-1.176539	
3689.535141	-1.042956	
3689.536859	-0.885183	
3689.538417	-0.736357	
3689.540130	-0.591482	
3689.541670	-0.466834	
3689.543378	-0.315361	
3689.544895	-0.176944	
3689.546653	-0.021302	
3689.548138	0.131331	
3689.549916	0.308014	
3689.551399	0.454459	
3689.552903	0.598331	
3689.554483	0.754871	
3689.556048	0.905591	
3689.557607	1.045148	
3689.559114	1.182518	
3689.560793	1.344484	
3689.562269	1.481230	
3689.563892	1.597990	
3689.565416	1.625000	
3689.567058	1.625117	
3689.568535	1.625158	
3689.570263	1.625137	
3689.571739	1.625190	
3689.573440	1.625182	
3689.574926	1.625157	
3689.576605	1.625170	
3689.578101	1.625129	
3689.579811	1.625149	
3689.581304	1.625069	
3689.582998	1.625194	
3689.584496	1.625226	
3689.586233	1.625145	
3689.587747	1.625194	
3689.589463	1.625206	
3689.590998	1.625149	
3689.592703	1.625157	
3689.594263	1.625202	
3689.595945	1.625182	
3689.597523	1.625170	
3689.599210	1.625214	
3689.600776	1.625117	
3689.602438	1.625254	
3689.604023	1.625206	
3689.605678	1.625254	
3689.607278	1.625190	
3689.608920	1.625230	
3689.610553	1.625117	
3689.612185	1.625238	
3689.613821	1.625174	
3689.615428	1.625230	
3689.617088	1.625097	
3689.618682	1.625202	
3689.620363	1.625298	
3689.621929	1.625186	
3689.623627	1.625214	
3689.625203	1.625294	
3689.626885	1.625230	
3689.628438	1.625262	
3689.630148	1.625145	
3689.631704	1.625254	
3689.633445	1.625105	
3689.634979	1.625137	
3689.636716	1.625206	
3689.638216	1.625158	
3689.639977	1.625125	
3689.641458	1.625190	
3689.643232	1.625299	
3689.644720	1.625202	
3689.646499	1.625258	
3689.647978	1.625250	
3689.649756	1.625097	
3689.651242	1.625194	
3689.652993	1.625186	
3689.654492	1.625258	
3689.656223	1.625310	
3689.657750	1.625170	
3689.659478	1.625274	
3689.660999	1.625186	
3689.662528	1.625222	
3689.664135	1.625202	
3689.665635	1.625190	
3689.667263	1.625142	
3689.668795	1.625141	
3689.670449	1.625246	
3689.671943	1.625158	
3689.673607	1.625182	
3689.675087	1.625137	
3689.676737	1.625218	
3689.678222	1.625154	
3689.679860	1.625162	
3689.681344	1.625270	
3689.683045	1.625323	
3689.684539	1.625170	
3689.686204	1.625254	
3689.687725	1.625210	
3689.689365	1.625214	
3689.690917	1.625154	
3689.692512	1.625190	
3689.694103	1.625162	
3689.695787	1.625230	
3689.697368	1.625158	
3689.699020	1.625278	
3689.700609	1.625186	
3689.702256	1.625270	
3689.703876	1.625133	
3689.705485	1.625190	
3689.707145	1.625089	
3689.708724	1.625258	
3689.710414	1.625178	
3689.712024	1.625198	
3689.713661	1.625129	
3689.715247	1.625170	
3689.716940	1.625210	
3689.718503	1.625194	
3689.720220	1.625053	
3689.721766	1.625125	
3689.723476	1.625158	
3689.725017	1.625186	
3689.726736	1.625085	
3689.728267	1.625258	
3689.730005	1.625121	
3689.731484	1.625093	
3689.733269	1.625214	
3689.734752	1.625222	
3689.736535	1.625234	
3689.738019	1.625178	
3689.739795	1.625149	
3689.741280	1.625202	
3689.743062	1.625198	
3689.744565	1.625178	
3689.746334	1.625214	
3689.747837	1.625121	
3689.749586	1.625226	
3689.751105	1.625137	
3689.752859	1.625222	
3689.754392	1.625089	
3689.756121	1.625129	
3689.757666	1.625105	
3689.759374	1.625109	
3689.760927	1.625198	
3689.762612	1.625105	
3689.764153	1.625101	
3689.765823	1.625186	
3689.767402	1.625170	
3689.769045	1.625182	
3689.770657	1.625246	
3689.772312	1.625186	
3689.773917	1.624976	
3689.775438	1.625166	
3689.777081	1.625069	
3689.778571	1.625178	
3689.780223	1.625117	
3689.781716	1.625174	
3689.783344	1.625041	
3689.784838	1.625166	
3689.786460	1.625218	
3689.787943	1.625077	
3689.789553	1.624988	
3689.791053	1.620372	
3689.792698	1.552289	
3689.794238	1.507752	
3689.795868	1.455549	
3689.797456	1.414750	
3689.799018	1.386983	
3689.800632	1.371071	
3689.802166	1.326059	
3689.803809	1.301869	
3689.805403	1.274045	
3689.807075	1.237129	
3689.808674	1.199815	
3689.810317	1.170058	
3689.811915	1.135181	
3689.813599	1.108723	
3689.815157	1.086720	
3689.816866	1.072476	
3689.818416	1.029772	
3689.820126	1.018718	
3689.821685	0.994633	
3689.823383	0.958974	
3689.824888	0.922074	
3689.826644	0.910473	
3689.828134	0.865706	
3689.829930	0.836884	
3689.831416	0.820484	
3689.833201	0.815376	
3689.834685	0.788508	
3689.836459	0.769019	
3689.837941	0.748768	
3689.839716	0.724840	
3689.841214	0.695562	
3689.842985	0.674599	
3689.844483	0.656387	
3689.846222	0.624652	
3689.847745	0.608393	
3689.849480	0.601569	
3689.851009	0.583019	
3689.852712	0.562483	
3689.854273	0.562656	
3689.856002	0.539070	
3689.857549	0.510042	
3689.859242	0.487628	
3689.860808	0.482247	
3689.862499	0.448251	
3689.864076	0.432150	
3689.865720	0.428255	
3689.867315	0.435929	
3689.868949	0.405455	
3689.870554	0.409149	
3689.872182	0.399251	
3689.873806	0.375697	
3689.875416	0.349118	
3689.877089	0.348655	
3689.878672	0.327313	
3689.880359	0.317202	
3689.881833	0.306241	
3689.883424	0.307800	
3689.884910	0.290720	
3689.886546	0.292432	
3689.888035	0.289552	
3689.889674	0.285789	
3689.891190	0.259972	
3689.892755	0.240426	
3689.894315	0.244358	
3689.895840	0.217340	
3689.897445	0.209453	
3689.899030	0.214408	
3689.900637	0.218158	
3689.902191	0.216317	
3689.903833	0.205791	
3689.905335	0.206137	
3689.907042	0.196252	
3689.908527	0.186173	
3689.910232	0.171933	
3689.911716	0.169077	
3689.913452	0.149342	
3689.914996	0.145310	
3689.916730	0.165467	
3689.918236	0.163796	
3689.919992	0.164835	
3689.921472	0.166398	
3689.923241	0.161765	
3689.924737	0.137136	
3689.926525	0.135307	
3689.928001	0.125962	
3689.929778	0.114767	
3689.931252	0.121357	
3689.933025	0.136020	
3689.934518	0.123492	
3689.936262	0.130598	
3689.937775	0.137261	
3689.939523	0.136983	
3689.941042	0.114086	
3689.942737	0.101232	
3689.944269	0.111500	
3689.945976	0.097941	
3689.947522	0.093808	
3689.949213	0.108092	
3689.950786	0.110932	
3689.952449	0.103101	
3689.954055	0.113095	
3689.955722	0.112128	
3689.957311	0.092648	
3689.958959	0.081320	
3689.960551	0.091435	
