time (s)	det(V)
4986.973533	0.096922	
4986.975022	0.101743	
4986.976800	0.091330	
4986.978275	0.075495	
4986.980080	0.058898	
4986.981565	0.058040	
4986.983339	0.046169	
4986.984826	0.043002	
4986.986576	0.054737	
4986.988086	0.065823	
4986.989819	0.045685	
4986.991341	0.056091	
4986.993071	0.052908	
4986.994598	0.034934	
4986.996300	0.027941	
4986.997847	0.021785	
4986.999549	0.016238	
4987.001104	0.018297	
4987.002772	0.025282	
4987.004342	0.032795	
4987.006006	0.026994	
4987.007589	0.033790	
4987.009231	0.035739	
4987.010827	0.027586	
4987.012465	0.010006	
4987.014088	0.011972	
4987.015693	-0.003166	
4987.017345	-0.004210	
4987.018932	0.009644	
4987.020592	0.022160	
4987.022174	0.016883	
4987.023839	0.028380	
4987.025392	0.035042	
4987.027095	0.029048	
4987.028572	0.022736	
4987.030144	0.009519	
4987.031632	0.028291	
4987.033232	0.009555	
4987.034727	0.011090	
4987.036302	0.025556	
4987.037850	0.032730	
4987.039344	0.028710	
4987.041012	0.037117	
4987.042501	0.044694	
4987.044141	0.034853	
4987.045661	0.022043	
4987.047347	0.033552	
4987.048817	0.022821	
4987.050532	0.021672	
4987.052007	0.028851	
4987.053713	0.040332	
4987.055190	0.039433	
4987.056893	0.034640	
4987.058371	0.043365	
4987.060150	0.045206	
4987.061645	0.029753	
4987.063437	0.028545	
4987.064918	0.030358	
4987.066703	0.021810	
4987.068177	0.021644	
4987.069933	0.034442	
4987.071423	0.036267	
4987.073145	0.032770	
4987.074668	0.043143	
4987.076388	0.034023	
4987.077911	0.031175	
4987.079628	0.010965	
4987.081166	0.027232	
4987.082856	0.013080	
4987.084408	0.008830	
4987.086078	0.021958	
4987.087656	0.034781	
4987.089305	0.021395	
4987.090894	0.025910	
4987.092524	0.027332	
4987.094125	0.019501	
4987.095764	0.000149	
4987.097376	0.005716	
4987.098977	-0.002582	
4987.100643	-0.014228	
4987.102220	-0.008435	
4987.103907	0.005998	
4987.105469	-0.002364	
4987.107170	0.002087	
4987.108729	0.006405	
4987.110429	0.000834	
4987.111965	-0.017294	
4987.113688	-0.016061	
4987.115202	-0.019549	
4987.116958	-0.028524	
4987.118435	-0.027980	
4987.120187	-0.011134	
4987.121666	-0.006977	
4987.123415	-0.015122	
4987.124898	-0.012766	
4987.126660	-0.008467	
4987.128154	-0.023634	
4987.129921	-0.037004	
4987.131415	-0.025084	
4987.133180	-0.039240	
4987.134689	-0.037516	
4987.136419	-0.025032	
4987.137944	-0.014647	
4987.139478	-0.024194	
4987.141088	-0.013193	
4987.142583	-0.012532	
4987.144243	-0.023247	
4987.145742	-0.033846	
4987.147383	-0.030708	
4987.148858	-0.037588	
4987.150498	-0.036307	
4987.151979	-0.030450	
4987.153612	-0.018780	
4987.155093	-0.008198	
4987.156791	-0.014280	
4987.158291	-0.010554	
4987.159991	-0.007928	
4987.161481	-0.020415	
4987.163165	-0.024863	
4987.164675	-0.016866	
4987.166327	-0.030768	
4987.167856	-0.029092	
4987.169541	-0.012226	
4987.171094	0.003493	
4987.172769	-0.012254	
4987.174338	0.002191	
4987.175994	0.005531	
4987.177599	-0.000487	
4987.179240	-0.015739	
4987.180818	-0.008024	
4987.182441	-0.010868	
4987.184055	-0.018264	
4987.185671	-0.005865	
4987.187347	0.002868	
4987.188929	0.004878	
4987.190595	0.016621	
4987.192179	0.015284	
4987.193871	0.006236	
4987.195450	-0.006534	
4987.197137	0.001108	
4987.198695	-0.002179	
4987.200390	-0.009628	
4987.201930	-0.005410	
4987.203621	0.010208	
4987.205120	0.011702	
4987.206876	0.003823	
4987.208357	0.020863	
4987.210111	0.013841	
4987.211602	-0.000620	
4987.213393	-0.009265	
4987.214866	-0.004101	
4987.216642	-0.018248	
4987.218124	-0.018337	
4987.219885	-0.005776	
4987.221384	0.000717	
4987.223111	-0.011315	
4987.224631	0.002586	
4987.226367	0.003803	
4987.227901	-0.012741	
4987.229610	-0.034378	
4987.231165	-0.024166	
4987.232861	-0.037914	
4987.234411	-0.042587	
4987.236089	-0.032307	
4987.237666	-0.024677	
4987.239309	-0.042108	
4987.240892	-0.034615	
4987.242515	-0.030136	
4987.244125	-0.040299	
4987.245750	-0.060344	
4987.247415	-0.057971	
4987.248907	-0.063913	
4987.250537	-0.077211	
4987.252028	-0.075362	
4987.253680	-0.064812	
4987.255168	-0.063369	
4987.256811	-0.069617	
4987.258288	-0.067825	
4987.259909	-0.070165	
4987.261406	-0.090484	
4987.262982	-0.100494	
4987.264515	-0.096768	
4987.266143	-0.110887	
4987.267720	-0.118022	
4987.269297	-0.106944	
4987.270899	-0.102158	
4987.272446	-0.110972	
4987.274080	-0.106231	
4987.275578	-0.107218	
4987.277279	-0.119166	
4987.278845	-0.141156	
4987.280521	-0.138046	
4987.282092	-0.142522	
4987.283766	-0.153386	
4987.285318	-0.153805	
4987.287007	-0.146623	
4987.288543	-0.145229	
4987.290266	-0.152585	
4987.291757	-0.147936	
4987.293519	-0.153664	
4987.295000	-0.173169	
4987.296766	-0.181794	
4987.298256	-0.171075	
4987.300060	-0.188086	
4987.301541	-0.194068	
4987.303341	-0.178571	
4987.304822	-0.175965	
4987.306594	-0.189403	
4987.308083	-0.177673	
4987.309807	-0.181133	
4987.311320	-0.201126	
4987.313041	-0.214407	
4987.314576	-0.207837	
4987.316293	-0.225884	
4987.317824	-0.229066	
4987.319527	-0.218802	
4987.321076	-0.215342	
4987.322740	-0.228571	
4987.324311	-0.223692	
4987.325976	-0.226291	
4987.327579	-0.239471	
4987.329230	-0.264697	
4987.330828	-0.263086	
4987.332470	-0.280254	
4987.334073	-0.290305	
4987.335693	-0.291481	
4987.337353	-0.287876	
4987.338937	-0.303042	
4987.340607	-0.309447	
4987.342191	-0.318471	
4987.343875	-0.336304	
4987.345445	-0.359427	
4987.347126	-0.374835	
4987.348687	-0.389329	
4987.350392	-0.411412	
4987.351946	-0.419739	
4987.353670	-0.414687	
4987.355156	-0.432005	
4987.356726	-0.452247	
4987.358220	-0.456328	
4987.359832	-0.475309	
4987.361339	-0.504761	
4987.362899	-0.540858	
4987.364492	-0.553898	
4987.365980	-0.583647	
4987.367652	-0.607483	
4987.369129	-0.619547	
4987.370753	-0.634912	
4987.372256	-0.664560	
4987.373967	-0.694486	
4987.375439	-0.713577	
4987.377156	-0.746955	
4987.378629	-0.793849	
4987.380344	-0.827912	
4987.381826	-0.853843	
4987.383542	-0.900507	
4987.385041	-0.927126	
4987.386743	-0.953870	
4987.388228	-0.981746	
4987.390029	-1.024611	
4987.391507	-1.056536	
4987.393274	-1.096186	
4987.394764	-1.151733	
4987.396500	-1.204967	
4987.398004	-1.235868	
4987.399742	-1.288651	
4987.401267	-1.325281	
4987.402996	-1.365790	
4987.404521	-1.398633	
4987.406231	-1.464137	
4987.407773	-1.497895	
4987.409468	-1.540204	
4987.411033	-1.598872	
4987.412716	-1.628118	
4987.414298	-1.630076	
4987.415968	-1.630060	
4987.417553	-1.630019	
4987.419197	-1.629894	
4987.420784	-1.630068	
4987.422425	-1.629943	
4987.424051	-1.630112	
4987.425659	-1.629939	
4987.427316	-1.630088	
4987.428893	-1.630056	
4987.430569	-1.630060	
4987.432143	-1.629987	
4987.433794	-1.630116	
4987.435350	-1.630007	
4987.437030	-1.630068	
4987.438582	-1.629923	
4987.440303	-1.630031	
4987.441828	-1.629911	
4987.443551	-1.630039	
4987.445038	-1.629975	
4987.446809	-1.629995	
4987.448293	-1.630072	
4987.450065	-1.630027	
4987.451565	-1.630132	
4987.453368	-1.630039	
4987.454844	-1.630136	
4987.456611	-1.630072	
4987.458101	-1.630003	
4987.459859	-1.630036	
4987.461365	-1.630112	
4987.463106	-1.629963	
4987.464653	-1.630132	
4987.466148	-1.630197	
4987.467748	-1.630124	
4987.469233	-1.630128	
4987.470883	-1.630136	
4987.472378	-1.629995	
4987.474012	-1.630112	
4987.475498	-1.630132	
4987.477133	-1.630152	
4987.478621	-1.630156	
4987.480262	-1.630019	
4987.481766	-1.630104	
4987.483477	-1.630100	
4987.484957	-1.630168	
4987.486656	-1.630048	
4987.488137	-1.630072	
4987.489807	-1.630104	
4987.491311	-1.630193	
4987.492963	-1.630076	
4987.494500	-1.630128	
4987.496203	-1.630112	
4987.497753	-1.630124	
4987.499433	-1.630064	
4987.501006	-1.630112	
4987.502698	-1.630039	
4987.504275	-1.630176	
4987.505929	-1.630019	
4987.507518	-1.630152	
4987.509168	-1.630023	
4987.510765	-1.630140	
4987.512373	-1.629999	
4987.514022	-1.630156	
4987.515622	-1.630052	
4987.517278	-1.630197	
4987.518868	-1.630104	
4987.520522	-1.630197	
4987.522103	-1.630140	
4987.523801	-1.630164	
4987.525361	-1.630035	
4987.527073	-1.630221	
4987.528613	-1.630096	
4987.530328	-1.630213	
4987.531869	-1.630112	
4987.533600	-1.630152	
4987.535122	-1.630253	
4987.536892	-1.630132	
4987.538378	-1.630128	
4987.540155	-1.630096	
4987.541634	-1.630036	
4987.543421	-1.630229	
4987.544898	-1.630148	
4987.546659	-1.630088	
4987.548136	-1.630100	
4987.549882	-1.630064	
4987.551388	-1.630197	
4987.553146	-1.630088	
4987.554658	-1.630185	
4987.556360	-1.630088	
4987.557887	-1.630156	
4987.559585	-1.630092	
4987.561134	-1.630156	
4987.562831	-1.630100	
4987.564386	-1.630148	
4987.566082	-1.630052	
4987.567643	-1.630148	
4987.569308	-1.630036	
4987.570893	-1.630120	
4987.572537	-1.630036	
4987.574136	-1.630180	
4987.575647	-1.630068	
4987.577309	-1.630092	
4987.578794	-1.630100	
4987.580450	-1.630205	
4987.581924	-1.630128	
4987.583562	-1.630051	
4987.585037	-1.630108	
4987.586674	-1.630064	
4987.588164	-1.630108	
4987.589759	-1.630148	
4987.591283	-1.630056	
4987.592927	-1.630048	
4987.594477	-1.630056	
4987.596096	-1.630080	
4987.597680	-1.630120	
4987.599279	-1.630092	
4987.600871	-1.630088	
4987.602428	-1.629939	
4987.604060	-1.630056	
4987.605692	-1.629979	
4987.607329	-1.630036	
4987.608938	-1.630031	
4987.610620	-1.630044	
4987.612206	-1.629911	
4987.613904	-1.629649	
4987.615496	-1.546565	
4987.617167	-1.375615	
4987.618736	-1.235006	
4987.620450	-1.069712	
4987.621996	-0.914666	
4987.623723	-0.771645	
4987.625264	-0.619978	
4987.626955	-0.468481	
4987.628491	-0.348627	
4987.630206	-0.197718	
4987.631685	-0.048263	
4987.633461	0.107476	
4987.634948	0.255698	
4987.636742	0.414671	
4987.638222	0.573113	
4987.640003	0.720844	
4987.641479	0.878806	
4987.643252	1.049108	
4987.644742	1.179243	
4987.646518	1.326200	
4987.648028	1.479953	
4987.649783	1.600472	
4987.651297	1.625145	
4987.653032	1.625145	
4987.654554	1.625210	
4987.656266	1.625194	
4987.657811	1.625222	
4987.659522	1.625214	
4987.661082	1.625194	
4987.662781	1.625206	
4987.664341	1.625121	
4987.666017	1.625202	
4987.667590	1.625097	
4987.669256	1.625206	
4987.670842	1.625166	
4987.672498	1.625274	
4987.674102	1.625158	
4987.675730	1.625274	
4987.677351	1.625286	
4987.678977	1.625234	
4987.680637	1.625206	
4987.682126	1.625166	
4987.683691	1.625053	
4987.685197	1.625274	
4987.686813	1.625214	
4987.688311	1.625230	
4987.689941	1.625230	
4987.691442	1.625198	
4987.693033	1.625222	
4987.694551	1.625125	
4987.696103	1.625182	
4987.697678	1.625246	
4987.699282	1.625186	
4987.700884	1.625089	
4987.702450	1.625274	
4987.704066	1.625194	
4987.705579	1.625315	
4987.707258	1.625234	
4987.708736	1.625141	
4987.710472	1.625226	
4987.711946	1.625129	
4987.713650	1.625226	
4987.715192	1.625266	
4987.716908	1.625170	
4987.718432	1.625278	
4987.720190	1.625266	
4987.721667	1.625258	
4987.723453	1.625174	
4987.724937	1.625186	
4987.726719	1.625190	
4987.728199	1.625194	
4987.729956	1.625170	
4987.731441	1.625190	
4987.733204	1.625157	
4987.734709	1.625230	
4987.736458	1.625145	
4987.737968	1.625226	
4987.739696	1.625222	
4987.741219	1.625214	
4987.742950	1.625214	
4987.744487	1.625218	
4987.746200	1.625266	
4987.747767	1.625182	
4987.749469	1.625242	
4987.751031	1.625141	
4987.752717	1.625230	
4987.754284	1.625117	
4987.755943	1.625218	
4987.757534	1.625218	
4987.759163	1.625282	
4987.760771	1.625069	
4987.762407	1.625274	
4987.764027	1.625206	
4987.765642	1.625246	
4987.767281	1.625170	
4987.768891	1.625282	
4987.770560	1.625133	
4987.772137	1.625234	
4987.773830	1.625202	
4987.775399	1.625274	
4987.777096	1.625137	
4987.778669	1.625214	
4987.780328	1.625186	
4987.781879	1.625214	
4987.783584	1.625133	
4987.785110	1.625270	
4987.786865	1.625186	
4987.788350	1.625238	
4987.790129	1.625226	
4987.791608	1.625158	
4987.793143	1.625049	
4987.794697	1.625182	
4987.796261	1.625162	
4987.797821	1.625142	
4987.799329	1.625258	
4987.800958	1.625206	
4987.802446	1.625222	
4987.804077	1.625134	
4987.805597	1.625194	
4987.807251	1.625242	
4987.808727	1.625214	
4987.810445	1.625206	
4987.811919	1.625254	
4987.813645	1.625113	
4987.815134	1.625178	
4987.816828	1.625154	
4987.818320	1.625137	
4987.820016	1.625194	
4987.821492	1.625194	
4987.823282	1.625085	
4987.824758	1.625238	
4987.826513	1.625141	
4987.828015	1.625238	
4987.829769	1.625182	
4987.831285	1.625206	
4987.833020	1.625178	
4987.834537	1.625218	
4987.836258	1.625287	
4987.837795	1.625129	
4987.839498	1.625254	
4987.841037	1.625129	
4987.842725	1.625133	
4987.844288	1.625093	
4987.845965	1.625174	
4987.847553	1.624960	
4987.849207	1.605951	
4987.850801	1.524365	
4987.852453	1.464959	
4987.854063	1.427838	
4987.855697	1.372513	
4987.857332	1.330804	
4987.858935	1.290046	
4987.860609	1.249883	
4987.862212	1.191017	
4987.863869	1.156636	
4987.865480	1.112590	
4987.867142	1.062192	
4987.868717	1.036088	
4987.870408	1.008168	
4987.871964	0.979575	
4987.873680	0.946788	
4987.875227	0.925112	
4987.876939	0.894726	
4987.878467	0.852256	
4987.880199	0.807989	
4987.881687	0.791049	
4987.883481	0.764736	
4987.884959	0.744949	
4987.886742	0.738085	
4987.888227	0.717214	
4987.889998	0.681576	
4987.891482	0.675811	
4987.893251	0.662828	
4987.894737	0.638578	
4987.896520	0.605662	
4987.898043	0.598459	
4987.899533	0.580316	
4987.901105	0.558833	
4987.902612	0.553153	
4987.904259	0.557149	
4987.905749	0.539638	
4987.907366	0.537793	
4987.908885	0.527327	
4987.910507	0.499951	
4987.911999	0.484204	
4987.913652	0.470931	
4987.915134	0.471346	
4987.916864	0.448316	
4987.918349	0.441842	
4987.920069	0.438579	
4987.921550	0.438116	
4987.923230	0.414635	
4987.924727	0.418587	
4987.926383	0.416403	
4987.927896	0.403203	
4987.929518	0.387750	
4987.931082	0.381917	
4987.932785	0.372326	
4987.934341	0.367737	
4987.936025	0.356655	
4987.937583	0.361151	
4987.939250	0.351209	
4987.940846	0.354037	
4987.942504	0.345739	
4987.944119	0.332989	
4987.945764	0.315555	
4987.947372	0.302599	
4987.949000	0.289793	
4987.950626	0.270051	
4987.952243	0.272073	
4987.953918	0.286390	
4987.955495	0.279997	
4987.957165	0.264637	
4987.958728	0.270224	
4987.960425	0.259174	
4987.961994	0.236539	
4987.963686	0.219713	
4987.965241	0.222500	
4987.966946	0.199269	
4987.968497	0.191756	
4987.970229	0.200268	
4987.971732	0.193573	
4987.973475	0.182431	
4987.974953	0.196224	
4987.976741	0.183913	
4987.978230	0.168086	
4987.980026	0.146409	
4987.981518	0.148299	
4987.983310	0.129531	
4987.984783	0.121365	
4987.986580	0.132383	
4987.988065	0.136020	
4987.989825	0.119242	
4987.991323	0.118135	
4987.993092	0.119444	
4987.994602	0.110533	
4987.996347	0.085731	
4987.997871	0.089634	
4987.999597	0.069477	
4988.001132	0.065368	
4988.002828	0.068836	
4988.004386	0.076724	
4988.006073	0.074335	
4988.007667	0.081706	
4988.009156	0.075914	
4988.010808	0.055953	
4988.012314	0.047273	
4988.013973	0.053794	
4988.015460	0.047526	
4988.017094	0.033983	
4988.018581	0.039997	
4988.020221	0.042128	
4988.021714	0.053754	
4988.023338	0.039115	
4988.024842	0.057214	
4988.026539	0.049689	
4988.028025	0.030684	
4988.029697	0.021028	
4988.031199	0.034466	
4988.032830	0.007807	
4988.034381	0.010373	
4988.035977	0.015795	
4988.037542	0.036614	
4988.039212	0.030692	
4988.040806	0.038926	
4988.042443	0.044864	
4988.044063	0.034628	
4988.045691	0.022998	
4988.047305	0.024001	
4988.048922	0.026527	
4988.050576	0.022841	
4988.052173	0.022168	
4988.053857	0.038156	
4988.055443	0.038176	
4988.057138	0.038769	
4988.058712	0.044122	
4988.060381	0.041198	
4988.061941	0.028400	
4988.063610	0.014474	
4988.065160	0.032029	
4988.066887	0.028642	
4988.068382	0.030668	
4988.070145	0.042821	
4988.071625	0.054910	
4988.073413	0.038926	
4988.074893	0.057150	
4988.076675	0.055474	
4988.078164	0.042451	
4988.079945	0.028476	
4988.081419	0.045911	
4988.083203	0.024512	
4988.084689	0.024952	
4988.086447	0.034720	
4988.087953	0.049645	
4988.089674	0.044034	
4988.091203	0.045806	
4988.092934	0.048819	
4988.094465	0.040654	
4988.096172	0.027566	
4988.097724	0.035514	
4988.099417	0.021681	
4988.100974	0.016411	
4988.102659	0.024758	
4988.104237	0.042676	
4988.105885	0.027276	
4988.107482	0.032799	
4988.109120	0.035324	
4988.110719	0.030370	
4988.112349	0.013036	
4988.113960	0.017942	
4988.115564	0.003984	
4988.117210	-0.005188	
4988.118692	-0.004306	
4988.120324	0.010434	
4988.121802	0.012121	
4988.123432	0.004218	
4988.124908	0.011275	
4988.126551	0.015795	
4988.128035	-0.001966	
4988.129601	-0.013974	
4988.131150	-0.005450	
4988.132686	-0.019219	
4988.134282	-0.026716	
4988.135874	-0.018454	
4988.137480	-0.008653	
4988.139016	-0.009080	
4988.140642	-0.011283	
4988.142139	-0.007150	
4988.143848	-0.009954	
4988.145323	-0.027541	
4988.147041	-0.032440	
4988.148602	-0.028319	
4988.150299	-0.041834	
4988.151850	-0.041157	
4988.153553	-0.032206	
4988.155057	-0.021745	
4988.156814	-0.033955	
4988.158302	-0.016492	
4988.160082	-0.016105	
4988.161568	-0.032976	
4988.163341	-0.046358	
4988.164829	-0.034724	
4988.166622	-0.054555	
4988.168101	-0.051313	
4988.169902	-0.039784	
4988.171377	-0.026091	
4988.173106	-0.036025	
4988.174609	-0.027598	
4988.176348	-0.027924	
4988.177865	-0.028943	
4988.179604	-0.040976	
4988.181133	-0.035586	
4988.182847	-0.046567	
4988.184390	-0.045846	
4988.186103	-0.038752	
4988.187660	-0.024230	
4988.189343	-0.026961	
4988.190916	-0.021515	
4988.192568	-0.010683	
4988.194169	-0.016190	
4988.195828	-0.038398	
4988.197412	-0.027441	
4988.199037	-0.030438	
4988.200652	-0.037077	
4988.202287	-0.030716	
4988.203938	-0.018897	
4988.205534	-0.016911	
4988.207213	-0.012866	
4988.208811	-0.007984	
4988.210467	-0.008931	
4988.212048	-0.024907	
4988.213726	-0.028053	
4988.215292	-0.021551	
4988.216981	-0.027034	
4988.218522	-0.030087	
4988.220235	-0.020097	
4988.221752	-0.010361	
4988.223483	-0.018434	
4988.224978	-0.006042	
4988.226522	-0.003069	
4988.228029	-0.015420	
4988.229600	-0.033246	
4988.231151	-0.021535	
4988.232688	-0.033238	
4988.234292	-0.034059	
4988.235781	-0.040029	
4988.237401	-0.026575	
4988.238927	-0.024536	
4988.240569	-0.026470	
4988.242041	-0.027445	
4988.243749	-0.032939	
4988.245225	-0.044352	
4988.246941	-0.058423	
4988.248433	-0.050636	
4988.250161	-0.067559	
4988.251643	-0.066358	
4988.253361	-0.058580	
4988.254845	-0.049597	
4988.256555	-0.068622	
4988.258032	-0.055365	
4988.259780	-0.060135	
4988.261286	-0.070910	
4988.263034	-0.094883	
4988.264568	-0.091080	
4988.266308	-0.105767	
4988.267835	-0.108466	
4988.269555	-0.108374	
4988.271094	-0.098847	
4988.272800	-0.114585	
4988.274347	-0.110589	
4988.276040	-0.114594	
4988.277609	-0.122018	
4988.279287	-0.141325	
4988.280875	-0.143106	
4988.282538	-0.159304	
4988.284134	-0.167207	
4988.285779	-0.170615	
4988.287371	-0.162192	
4988.289002	-0.172315	
4988.290630	-0.168372	
4988.292249	-0.175046	
4988.293917	-0.179872	
4988.295521	-0.198548	
4988.297187	-0.207060	
4988.298789	-0.211285	
4988.300466	-0.227189	
4988.302039	-0.230424	
4988.303722	-0.221501	
4988.305277	-0.223370	
4988.306975	-0.229107	
4988.308518	-0.227499	
4988.310214	-0.232398	
4988.311740	-0.248374	
4988.313443	-0.271029	
4988.314930	-0.260842	
4988.316703	-0.282603	
4988.318181	-0.289689	
4988.319957	-0.281910	
4988.321439	-0.276927	
4988.323207	-0.288561	
4988.324696	-0.281986	
4988.326457	-0.287425	
4988.327961	-0.298502	
4988.329686	-0.319329	
4988.331195	-0.320988	
4988.332920	-0.334278	
4988.334443	-0.341686	
4988.335966	-0.344997	
4988.337578	-0.334193	
4988.339065	-0.343301	
4988.340690	-0.345074	
4988.342218	-0.349698	
4988.343850	-0.357578	
4988.345331	-0.380245	
4988.346984	-0.394671	
4988.348454	-0.391959	
4988.350076	-0.410864	
4988.351561	-0.418466	
4988.353253	-0.421306	
4988.354729	-0.418647	
4988.356410	-0.437963	
4988.357919	-0.437568	
4988.359559	-0.444730	
4988.361105	-0.468385	
4988.362721	-0.496438	
4988.364295	-0.509587	
4988.365893	-0.525224	
4988.367486	-0.546530	
4988.369132	-0.558144	
4988.370737	-0.563920	
4988.372367	-0.587414	
4988.373965	-0.606842	
4988.375577	-0.609851	
4988.377233	-0.636627	
4988.378811	-0.674913	
4988.380479	-0.710801	
4988.382041	-0.722942	
4988.383727	-0.767065	
4988.385287	-0.788249	
4988.386981	-0.810232	
4988.388536	-0.825306	
4988.390242	-0.874186	
4988.391779	-0.888116	
4988.393494	-0.923299	
4988.394992	-0.966950	
4988.396746	-1.017582	
4988.398230	-1.043508	
4988.399979	-1.094450	
4988.401465	-1.136542	
4988.403259	-1.166182	
4988.404739	-1.194034	
4988.406504	-1.248666	
4988.407992	-1.278125	
4988.409736	-1.316854	
4988.411246	-1.373617	
4988.412984	-1.435778	
4988.414501	-1.475666	
4988.416204	-1.534746	
4988.417751	-1.587077	
4988.419466	-1.622075	
4988.421007	-1.629810	
4988.422705	-1.629903	
4988.424268	-1.629967	
4988.425954	-1.630003	
4988.427525	-1.630007	
4988.429191	-1.629894	
4988.430791	-1.630060	
4988.432448	-1.630007	
4988.434059	-1.630076	
4988.435701	-1.630015	
4988.437293	-1.630088	
4988.438920	-1.630048	
4988.440596	-1.630132	
4988.442187	-1.629923	
4988.443874	-1.630092	
4988.445343	-1.630120	
4988.446929	-1.629975	
4988.448412	-1.630076	
4988.450039	-1.630088	
4988.451524	-1.630124	
4988.453137	-1.630152	
4988.454654	-1.630124	
4988.456208	-1.629931	
4988.457768	-1.630160	
4988.459282	-1.630039	
4988.460889	-1.630124	
4988.462459	-1.630116	
4988.464075	-1.630148	
4988.465624	-1.629999	
4988.467292	-1.630124	
4988.468788	-1.629967	
4988.470468	-1.630128	
4988.471954	-1.630160	
4988.473685	-1.630116	
4988.475248	-1.630048	
4988.476964	-1.630080	
4988.478509	-1.629999	
4988.480216	-1.630164	
4988.481758	-1.630031	
4988.483503	-1.630096	
4988.485021	-1.630100	
4988.486748	-1.630064	
4988.488235	-1.630148	
4988.490020	-1.630120	
4988.491501	-1.630120	
4988.493276	-1.630076	
4988.494758	-1.630096	
4988.496539	-1.630096	
4988.498017	-1.630088	
4988.499757	-1.630056	
4988.501254	-1.630140	
4988.503010	-1.630104	
4988.504530	-1.630080	
4988.506258	-1.630052	
4988.507785	-1.630112	
4988.509504	-1.629999	
4988.511044	-1.630100	
4988.512734	-1.630076	
4988.514278	-1.630217	
4988.515954	-1.630108	
4988.517529	-1.630148	
4988.519178	-1.630088	
4988.520771	-1.630217	
4988.522422	-1.630048	
4988.524008	-1.630112	
4988.525628	-1.630011	
4988.527258	-1.630233	
4988.528866	-1.630068	
4988.530534	-1.630168	
4988.532116	-1.630080	
4988.533788	-1.630144	
4988.535377	-1.630080	
4988.537031	-1.630209	
4988.538600	-1.630011	
4988.540308	-1.630160	
4988.541856	-1.630096	
4988.543559	-1.630104	
4988.545091	-1.630104	
4988.546815	-1.630140	
4988.548312	-1.630100	
