time (s)	det(V)
4800.649928	0.018216	
4800.651639	0.017354	
4800.653167	0.034446	
4800.654863	0.010917	
4800.656422	0.025528	
4800.658110	0.042982	
4800.659672	0.037355	
4800.661346	0.012931	
4800.662921	0.027562	
4800.664585	0.019421	
4800.666174	0.017773	
4800.667801	0.020291	
4800.669414	0.038293	
4800.671026	0.033532	
4800.672687	0.031671	
4800.674294	0.042277	
4800.675955	0.046572	
4800.677563	0.020891	
4800.679244	0.023562	
4800.680807	0.022410	
4800.682501	0.018164	
4800.683978	0.011876	
4800.685560	0.027961	
4800.687035	0.038857	
4800.688671	0.029600	
4800.690152	0.044533	
4800.691748	0.045734	
4800.693291	0.038849	
4800.694829	0.020859	
4800.696448	0.028863	
4800.697934	0.013346	
4800.699562	0.006127	
4800.701097	0.008955	
4800.702740	0.025721	
4800.704244	0.036191	
4800.705959	0.028670	
4800.707433	0.034047	
4800.709148	0.037633	
4800.710631	0.020101	
4800.712343	0.014373	
4800.713834	0.022265	
4800.715551	0.012826	
4800.717030	0.003182	
4800.718816	0.013531	
4800.720300	0.021165	
4800.722070	0.014986	
4800.723553	0.023594	
4800.725323	0.027340	
4800.726812	0.016017	
4800.728589	0.002590	
4800.730084	0.002909	
4800.731835	-0.010405	
4800.733340	-0.016355	
4800.735082	-0.006405	
4800.736605	0.007590	
4800.738311	-0.001998	
4800.739847	-0.001845	
4800.741558	0.006184	
4800.743127	0.000048	
4800.744812	-0.016536	
4800.746369	-0.016520	
4800.748053	-0.016125	
4800.749622	-0.026865	
4800.751280	-0.024210	
4800.752861	-0.012709	
4800.754489	-0.009023	
4800.756105	-0.010788	
4800.757710	-0.001631	
4800.759362	-0.009660	
4800.760954	-0.023602	
4800.762595	-0.030563	
4800.764200	-0.021805	
4800.765882	-0.037749	
4800.767438	-0.036005	
4800.769133	-0.022913	
4800.770677	-0.013201	
4800.772366	-0.023010	
4800.773930	-0.009998	
4800.775637	-0.006296	
4800.777169	-0.019042	
4800.778908	-0.034079	
4800.780392	-0.026510	
4800.782170	-0.034720	
4800.783660	-0.034172	
4800.785446	-0.022897	
4800.786927	-0.010872	
4800.788704	-0.016306	
4800.790182	-0.004298	
4800.791946	-0.002940	
4800.793451	-0.007219	
4800.795040	-0.022430	
4800.796564	-0.017072	
4800.798118	-0.019682	
4800.799717	-0.022776	
4800.801210	-0.021660	
4800.802828	-0.000995	
4800.804349	0.002820	
4800.805978	0.000214	
4800.807464	0.013402	
4800.809179	0.010224	
4800.810653	-0.005374	
4800.812379	-0.011126	
4800.813861	0.001994	
4800.815558	-0.011883	
4800.817036	-0.012214	
4800.818736	-0.000326	
4800.820225	0.016371	
4800.821914	0.006647	
4800.823407	0.017495	
4800.825163	0.018881	
4800.826675	0.013350	
4800.828414	-0.004685	
4800.829925	0.005305	
4800.831636	0.003513	
4800.833164	-0.004492	
4800.834842	0.003577	
4800.836400	0.013676	
4800.838076	0.013241	
4800.839637	0.021282	
4800.841294	0.031304	
4800.842898	0.031687	
4800.844549	0.014579	
4800.846150	0.006087	
4800.847788	0.020021	
4800.849416	0.000097	
4800.851037	-0.003444	
4800.852683	0.013217	
4800.854265	0.016875	
4800.855931	0.010300	
