time (s)	magX	magY	magZ
4800.652416	-76.797195	201.461121	-6.136762
4800.655729	-76.095848	200.467560	-5.201637
4800.659064	-75.628288	198.831100	-4.383401
4800.662395	-75.394508	197.662186	-2.805377
4800.665730	-75.336060	196.317947	-2.571596
4800.669066	-75.160721	195.382828	-1.285798
4800.672427	-74.517830	193.863235	-0.233781
4800.675733	-74.225601	192.051437	1.285798
4800.679065	-73.407364	190.765625	1.110462
4800.683670	-73.115143	188.427811	3.623612
4800.686578	-73.056694	187.901810	4.266511
4800.689929	-72.530678	186.206894	5.902981
4800.693291	-72.238457	185.622437	6.779661
4800.696687	-72.063118	184.219757	6.721216
4800.699515	-71.712448	183.693741	7.481005
4800.702835	-71.478668	182.407959	8.591467
4800.706150	-71.537109	180.654587	8.708358
4800.709477	-71.654007	179.661011	10.286383
4800.712811	-71.595558	178.141434	11.513735
4800.715726	-71.770897	177.732330	12.098188
4800.719064	-70.894211	176.855637	11.689071
4800.722388	-71.127991	175.803619	12.799533
4800.725721	-70.894211	174.810059	13.500876
4800.729063	-70.952660	174.167160	13.676212
4800.732389	-70.601990	173.933380	14.260666
4800.735722	-70.485100	173.524261	13.676212
4800.739060	-70.075974	172.822922	14.786674
4800.742389	-70.251312	171.887787	15.312682
4800.745720	-69.959084	171.537109	15.429573
4800.749053	-69.725304	171.887787	16.014027
4800.752386	-69.783752	171.537109	16.014027
4800.755752	-69.199303	170.894211	16.247808
4800.759064	-69.199303	170.134430	15.897136
4800.762389	-69.433083	170.309753	15.955583
4800.765725	-69.140854	170.835770	16.014027
4800.769075	-68.731735	170.718872	16.072474
4800.772391	-69.082413	170.660431	15.371127
4800.775721	-67.855057	170.543533	16.130919
4800.779058	-68.322617	170.660431	16.189363
4800.782386	-68.147285	170.718872	15.897136
4800.785714	-67.679718	170.952652	15.838690
4800.789052	-67.913506	171.128006	14.552893
4800.793258	-67.738167	170.952652	14.845119
4800.796590	-67.621269	172.296906	14.494448
4800.800003	-67.562828	172.355347	14.026885
4800.803317	-67.212158	172.647568	14.085330
4800.806166	-66.919930	172.472244	14.085330
4800.809465	-67.153709	172.764465	14.728229
4800.812819	-66.160141	173.232025	14.377557
4800.816137	-66.744598	173.641144	13.091760
4800.819472	-66.218582	174.225601	13.500876
4800.822380	-66.744598	174.167160	14.026885
4800.825714	-66.627708	174.576263	14.319112
4800.829047	-66.452370	174.751602	14.143775
4800.832382	-66.861488	174.576263	13.676212
4800.835710	-67.329048	175.277618	12.390414
4800.839044	-67.562828	175.686722	13.033314
4800.842404	-67.153709	176.329636	12.741087
4800.845714	-66.919930	176.388077	12.331969
4800.849048	-67.153709	176.446518	12.098188
4800.852415	-67.329048	177.673874	12.039742
4800.855709	-67.445938	178.199890	12.507306
4800.859047	-67.387489	179.018112	11.572180
4800.862373	-67.504379	179.544128	11.279953
4800.865717	-67.855057	180.946808	10.812390
4800.869047	-67.621269	181.531265	9.643483
4800.872377	-67.387489	182.174164	9.292811
4800.875709	-67.971947	183.518402	9.468147
4800.879069	-67.562828	184.102875	8.825249
4800.882373	-67.738167	186.031555	7.831677
4800.885714	-67.796616	186.206894	7.305669
4800.889038	-67.738167	187.960251	6.136762
4800.892376	-67.855057	188.778503	4.675628
4800.895708	-67.621269	190.005844	3.798948
4800.899970	-67.562828	192.986557	1.753361
4800.903307	-67.562828	195.032150	-0.058445
4800.906631	-68.147285	196.902390	-1.227352
4800.909896	-67.153709	198.889542	-1.578025
4800.913213	-67.504379	200.000000	-3.214494
4800.916143	-67.504379	202.337814	-4.967855
4800.919462	-68.381065	203.506729	-6.253653
4800.922835	-67.504379	205.727646	-8.007013
4800.926132	-67.855057	207.422562	-8.240795
4800.929035	-67.387489	209.117477	-10.520164
4800.932369	-68.264175	211.221497	-11.046172
4800.935707	-67.504379	213.267090	-12.916424
4800.939039	-67.212158	215.371124	-14.552893
4800.942417	-67.621269	217.182922	-16.189363
4800.945706	-67.738167	218.994736	-17.533606
4800.949036	-67.738167	220.689651	-19.812975
4800.952370	-68.088837	223.436600	-21.332554
4800.955699	-67.913506	224.780823	-23.202805
4800.959037	-68.731735	227.293991	-24.663939
4800.962372	-68.614845	229.164246	-25.423729
4800.965732	-68.848625	231.677383	-27.586206
4800.969031	-68.381065	233.313843	-30.274693
4800.972364	-68.439507	235.826996	-32.203392
4800.975699	-69.140854	237.814148	-32.963181
4800.979028	-69.433083	239.801285	-34.599651
4800.982365	-69.666862	241.905304	-37.814144
4800.985703	-69.725304	244.710678	-39.509056
4800.989030	-70.134422	247.399185	-42.197548
4800.992366	-70.134422	249.970764	-44.184689
4800.995694	-70.192871	251.841019	-46.580948
4800.999034	-70.894211	254.880188	-48.918758
4801.002366	-70.660431	257.276428	-51.724136
4801.006639	-70.718880	262.945648	-57.977791
4801.009892	-71.361771	266.218597	-61.250729
4801.013203	-70.952660	269.959106	-64.406784
4801.016543	-71.478668	272.705994	-67.971947
4801.019910	-71.420219	276.037415	-71.654007
4801.022786	-71.770897	279.076538	-75.219170
4801.026168	-71.420219	282.349518	-79.076561
4801.029476	-71.712448	286.440674	-82.992401
4801.032814	-71.537109	290.005859	-87.258911
4801.036119	-71.887787	293.395691	-91.700760
4801.039028	-72.004677	296.843964	-95.733490
4801.042356	-71.361771	300.876678	-101.578018
4801.045691	-71.420219	304.324951	-106.428993
4801.049025	-71.537109	308.649933	-111.922852
4801.052382	-71.829338	311.689056	-117.299820
4801.055688	-71.127991	316.014038	-122.793686
4801.059029	-70.952660	319.170074	-128.053772
4801.062364	-71.127991	322.969025	-133.839859
4801.065688	-70.368210	326.826416	-139.684387
4801.069027	-70.485100	330.976044	-146.697845
4801.072354	-70.368210	334.891876	-152.191696
4801.075689	-70.075974	338.398590	-159.789597
4801.079021	-70.017532	342.723572	-165.867920
4801.082366	-69.783752	345.528931	-172.296906
4801.085689	-69.666862	349.327881	-179.953247
4801.089016	-69.666862	352.834595	-186.732895
