time (s)	magX	magY	magZ
6243.644753	-115.312683	-333.547638	-289.596710
6243.648084	-117.066040	-335.300995	-300.467560
6243.651419	-118.059608	-337.521912	-308.825256
6243.654754	-119.579193	-339.041504	-319.812958
6243.658084	-121.040329	-341.554626	-330.917603
6243.661422	-122.326126	-342.431335	-341.262421
6243.664746	-124.079491	-343.892456	-351.957916
6243.668076	-125.365280	-345.119812	-363.822327
6243.671413	-126.592636	-346.873169	-375.511414
6243.674767	-127.819992	-347.106964	-387.843384
6243.678081	-129.105789	-348.042084	-400.058472
6243.681417	-130.976028	-348.568085	-413.851562
6243.684747	-132.378723	-348.451202	-426.884827
6243.688079	-133.080063	-347.925171	-440.385712
6243.691415	-135.242538	-348.042084	-468.731750
6243.695601	-137.112793	-345.412048	-482.291077
6243.698933	-138.223267	-343.950928	-496.142639
6243.702262	-138.924606	-341.087067	-509.877258
6243.705655	-140.385742	-339.509064	-523.378113
6243.708943	-140.970200	-337.346588	-537.697266
6243.711856	-141.613083	-334.132080	-552.074829
6243.715196	-142.139099	-331.034485	-565.225037
6243.718569	-143.074219	-327.294006	-578.901245
6243.721828	-143.541794	-323.085907	-592.635864
6243.724741	-144.476913	-318.702515	-606.136780
6243.728081	-144.769150	-313.267090	-617.182922
6243.731414	-144.301575	-308.416138	-629.807129
6243.734739	-144.710693	-303.214508	-642.606628
6243.738078	-145.002930	-297.369965	-653.828186
6243.741414	-144.301575	-290.531860	-664.699036
6243.744745	-144.184692	-284.687317	-676.388062
6243.748072	-144.418472	-277.381653	-685.447144
6243.751410	-144.126236	-270.368195	-695.850342
6243.754744	-144.301575	-263.004089	-707.364136
6243.758077	-143.424896	-255.172424	-715.897156
6243.761410	-143.308014	-247.282288	-725.949707
6243.764739	-142.431335	-239.041489	-734.774963
6243.768072	-142.197556	-230.450027	-742.372925
6243.771409	-141.320862	-221.449448	-750.496765
6243.774740	-140.970200	-210.929276	-758.211548
6243.778118	-140.210403	-201.461121	-765.809509
6243.781405	-139.392166	-190.824081	-772.355347
6243.784739	-138.866165	-179.953247	-778.842773
6243.788073	-137.288147	-168.264175	-784.395081
6243.791421	-136.294571	-156.399765	-790.122742
6243.794737	-135.417877	-144.360016	-794.856812
6243.798072	-134.599655	-131.326706	-798.363525
6243.802273	-131.852722	-103.974281	-805.143188
6243.805601	-130.917603	-90.414963	-807.831665
6243.808944	-128.755112	-76.212738	-809.117493
6243.812362	-127.644661	-61.893631	-810.169495
6243.815189	-125.949738	-46.814728	-809.468201
6243.818539	-123.962593	-31.677380	-809.526611
6243.821845	-122.735237	-16.423145	-808.416199
6243.825164	-120.572769	-1.052016	-806.838135
6243.828493	-118.118057	14.669784	-803.740479
6243.831399	-116.247810	29.631794	-799.415527
6243.834747	-113.734665	45.295151	-795.791931
6243.838061	-111.046173	60.958504	-790.239624
6243.841393	-109.059021	76.037407	-786.089966
6243.844728	-106.136765	90.473404	-779.018127
6243.848071	-104.208061	104.266510	-772.881348
6243.851396	-101.168907	118.702522	-765.049683
6243.854735	-98.655754	132.378723	-757.334900
6243.858060	-95.967270	145.002930	-749.853882
6243.861398	-93.921684	157.919342	-740.619507
6243.864747	-91.817650	170.309753	-733.898315
6243.868067	-88.603157	181.881943	-723.319702
6243.871392	-86.148453	192.986557	-715.371155
6243.874736	-83.518410	203.623611	-706.429016
6243.878069	-81.355927	214.494446	-697.662170
6243.881391	-78.375221	224.079483	-688.486267
6243.884719	-75.978958	233.781403	-678.433655
6243.888061	-74.050262	242.139099	-668.673279
6243.891393	-71.595558	250.555237	-659.322021
6243.894727	-69.842194	259.088257	-647.691406
6243.898059	-67.387489	266.452362	-638.924622
6243.901391	-65.458801	274.225586	-628.112244
6243.904721	-63.588543	280.303894	-617.241394
6243.908949	-59.146698	293.687897	-596.084167
6243.912268	-57.510227	300.350677	-585.388672
6243.915648	-55.639977	305.552307	-574.985413
6243.918983	-53.769726	310.637054	-564.114563
6243.921857	-52.483929	315.897125	-553.243713
6243.925153	-51.315022	319.929871	-542.255981
6243.928485	-48.684978	325.540619	-530.216248
6243.931825	-47.457626	328.872009	-518.351868
6243.935154	-45.879601	333.547638	-507.481018
6243.938051	-44.243134	337.580383	-495.499695
6243.941384	-42.840446	341.496216	-484.979523
6243.944725	-41.729984	344.886047	-472.121582
6243.948054	-40.035065	346.288727	-461.075409
6243.951411	-38.749268	348.568085	-449.503235
6243.954718	-37.580360	352.191711	-437.521942
6243.958057	-35.827003	353.068390	-426.183502
6243.961389	-34.833431	354.529510	-414.377533
6243.964722	-33.956753	355.815308	-403.682037
6243.968055	-32.787846	356.867340	-393.103455
6243.971387	-31.677380	357.042664	-381.005249
6243.974729	-30.508474	358.036224	-371.303314
6243.978049	-29.456457	357.159576	-360.900055
6243.981383	-28.345997	357.627136	-350.496796
6243.984720	-27.819988	356.925781	-339.567505
6243.988087	-26.300409	356.282867	-330.157806
6243.991387	-25.832848	355.113953	-320.864990
6243.994726	-24.780828	354.821747	-312.799530
6243.998047	-24.021040	352.191711	-303.857391
6244.001380	-23.027470	350.905884	-294.681488
6244.004715	-22.559906	350.672119	-286.031555
6244.008049	-21.391001	348.684967	-279.368774
6244.011381	-21.157219	347.516083	-271.712433
6244.015582	-20.748100	343.483337	-257.743988
6244.018981	-19.111629	341.671539	-251.139694
6244.022358	-18.702513	339.918182	-244.652252
6244.025646	-18.702513	337.814148	-238.632370
6244.028901	-17.884277	335.826996	-233.138519
6244.031848	-18.176504	333.430756	-227.527756
6244.035138	-17.358271	332.203400	-222.267670
6244.038468	-17.416716	329.222687	-215.429565
6244.041809	-16.540035	326.592651	-210.695511
6244.044709	-16.364700	324.196381	-205.727646
6244.048043	-16.306253	321.624786	-200.058441
6244.051374	-16.306253	320.105194	-194.915253
6244.054716	-15.838690	317.475159	-189.479843
6244.058041	-15.546463	315.312683	-185.330215
6244.061377	-15.078900	313.442413	-180.596130
6244.064705	-15.546463	309.877289	-175.277618
6244.068078	-15.663354	307.831665	-170.718872
6244.071374	-15.371127	305.786072	-165.984802
6244.074713	-15.312682	303.565155	-161.776733
6244.078038	-15.371127	300.818237	-156.282883
6244.081378	-15.254237	297.779083	-151.490356
6244.084707	-15.254237	294.856812	-146.522491
6244.088043	-14.552893	293.220337	-142.489761
6244.091375	-14.260666	290.531860	-138.106369
6244.094706	-14.845119	287.726471	-132.729401
6244.098043	-14.552893	285.096436	-129.281128
6244.101372	-14.669784	282.407959	-124.897720
6244.104720	-14.669784	280.245483	-120.923439
6244.108038	-14.845119	277.907654	-116.423141
6244.111369	-14.319112	274.985382	-113.383987
6244.114707	-14.552893	272.063110	-109.292816
6244.118039	-14.319112	269.374634	-105.318520
6244.122295	-13.793103	264.991241	-98.421974
6244.125631	-14.202221	263.471649	-95.967270
6244.128900	-14.786674	260.666260	-92.986557
6244.132212	-14.494448	258.562256	-89.538284
6244.135162	-14.377557	256.049072	-86.966690
6244.138467	-13.909994	254.704865	-84.453537
6244.141792	-14.319112	252.659271	-82.817062
6244.145125	-14.494448	250.555237	-80.713036
6244.148495	-14.085330	248.275848	-77.849213
6244.151367	-13.734658	246.814728	-76.388077
6244.154698	-13.968439	245.821167	-75.043831
6244.158033	-13.734658	243.483353	-72.530678
6244.161374	-14.085330	242.139099	-71.654007
6244.164697	-13.968439	240.911743	-70.134422
6244.168038	-13.909994	239.801285	-67.913506
6244.171364	-13.676212	238.866165	-67.329048
6244.174691	-14.085330	237.814148	-65.049675
6244.178070	-13.676212	236.469910	-64.173004
6244.181367	-14.026885	235.534760	-62.711864
6244.184702	-13.734658	233.898300	-62.478085
6244.188030	-13.676212	233.080078	-60.257160
6244.191379	-13.617767	231.969620	-59.614258
6244.194695	-13.793103	230.274704	-58.503799
6244.198032	-13.617767	229.865570	-56.867332
6244.201363	-13.909994	228.462891	-55.289303
6244.204697	-13.909994	226.826401	-55.289303
6244.208028	-13.267096	225.482178	-53.419052
6244.211365	-13.559322	224.722382	-52.191700
6244.214693	-14.260666	223.261261	-51.841026
6244.218023	-13.500876	221.683212	-49.970776
6244.221381	-13.793103	221.157211	-49.035652
6244.224689	-13.793103	219.929855	-47.691406
6244.229305	-13.500876	217.708939	-45.587376
6244.232209	-13.559322	216.072464	-44.243134
6244.235549	-13.676212	214.903564	-42.665108
6244.238921	-13.851549	214.319107	-41.437756
6244.242227	-13.617767	214.377548	-40.853302
6244.245140	-13.325541	212.156631	-39.333721
6244.248468	-13.676212	211.104614	-38.164814
6244.251886	-13.968439	210.578613	-38.047924
6244.255118	-13.617767	209.526581	-36.645237
6244.258058	-13.793103	208.708359	-36.002338
6244.261358	-13.325541	207.597900	-34.950321
6244.264707	-13.267096	207.305664	-34.248978
6244.268024	-12.624197	206.779663	-33.839859
6244.271352	-13.033314	206.312103	-32.670956
6244.274686	-12.273524	206.312103	-32.437172
6244.278024	-11.922852	205.435425	-32.904736
6244.281357	-12.448860	205.260086	-31.969610
6244.284687	-11.981297	204.675629	-31.911165
6244.288021	-11.981297	204.850952	-32.612507
6244.291349	-11.572180	205.318527	-32.437172
6244.294685	-11.396844	204.967850	-31.852718
6244.298022	-10.929281	204.850952	-32.437172
6244.301372	-11.104617	205.201630	-31.969610
6244.304679	-11.221508	205.143188	-33.138515
6244.308013	-10.578609	205.318527	-33.372299
6244.311353	-9.994155	205.143188	-33.606079
6244.314741	-10.461719	205.318527	-33.956753
6244.318027	-10.344828	205.318527	-34.248978
6244.321349	-9.643483	206.370544	-35.768555
6244.324681	-9.643483	206.370544	-35.943893
6244.328014	-9.351256	206.779663	-36.469902
6244.331346	-9.526592	206.721207	-36.995907
6244.334679	-9.175920	206.896545	-37.521915
6244.338868	-8.825249	208.065460	-37.405025
6244.342225	-8.240795	208.065460	-37.814144
6244.345586	-8.007013	208.416122	-38.983051
6244.348964	-7.481005	208.416122	-38.047924
6244.351799	-7.656341	208.766800	-39.158386
6244.355153	-7.247224	209.585052	-39.216831
6244.358441	-6.721216	210.344833	-39.333721
6244.361770	-7.071887	209.877274	-39.801285
6244.365107	-6.896552	210.169479	-39.859730
6244.368013	-6.662770	210.812408	-39.684395
6244.371345	-6.019871	211.221497	-39.684395
6244.374683	-5.727644	212.156631	-39.567505
6244.378009	-5.376973	212.331970	-39.684395
6244.381344	-5.318527	212.799530	-39.918175
6244.384676	-4.909410	213.033325	-40.502628
6244.388018	-4.383401	213.734650	-40.970196
6244.391340	-4.675628	214.202209	-41.788429
6244.394678	-4.032730	214.669769	-42.957336
6244.398015	-3.331385	215.020462	-43.132671
6244.401341	-3.039158	216.364700	-43.541790
6244.404677	-2.279369	216.715363	-44.886032
