time (s)	det(V)
4698.205204	1.625194	
4698.206741	1.625133	
4698.208266	1.625158	
4698.209863	1.625154	
4698.211351	1.625137	
4698.212970	1.625101	
4698.214500	1.625170	
4698.216136	1.625053	
4698.217613	1.625162	
4698.219264	1.625162	
4698.220743	1.625117	
4698.222371	1.625190	
4698.223857	1.625153	
4698.225570	1.625258	
4698.227050	1.625069	
4698.228737	1.625125	
4698.230245	1.625154	
4698.231887	1.625137	
4698.233433	1.625149	
4698.235042	1.625161	
4698.236613	1.625085	
4698.238285	1.625218	
4698.239854	1.625125	
4698.241505	1.625246	
4698.243102	1.625222	
4698.244747	1.625411	
4698.246356	1.625210	
4698.247957	1.625270	
4698.249621	1.625174	
4698.251203	1.625198	
4698.252870	1.625202	
4698.254471	1.625327	
4698.256126	1.625149	
4698.257716	1.625182	
4698.259416	1.625141	
4698.260974	1.625319	
4698.262679	1.625154	
4698.264222	1.625182	
4698.265919	1.625226	
4698.267468	1.625238	
4698.269197	1.625174	
4698.270709	1.625174	
4698.272455	1.625262	
4698.273936	1.625258	
4698.275720	1.625226	
4698.277204	1.625206	
4698.278980	1.625210	
4698.280459	1.625230	
4698.282247	1.625246	
4698.283729	1.625226	
4698.285488	1.625274	
4698.286992	1.625149	
4698.288742	1.625270	
4698.290251	1.625145	
4698.291966	1.625266	
4698.293495	1.625202	
4698.295214	1.625190	
4698.296757	1.625214	
4698.298437	1.625226	
4698.299988	1.625178	
4698.301692	1.625278	
4698.303259	1.625214	
4698.304927	1.625278	
4698.306504	1.625194	
4698.308157	1.625250	
4698.309761	1.625145	
4698.311408	1.625254	
4698.313026	1.625117	
4698.314645	1.625218	
4698.316293	1.625149	
4698.317775	1.625117	
4698.319409	1.625166	
4698.320886	1.625161	
4698.322527	1.625198	
4698.324013	1.625137	
4698.325643	1.625162	
4698.327138	1.625141	
4698.328750	1.625222	
4698.330258	1.625162	
4698.331911	1.625101	
4698.333445	1.625142	
4698.335068	1.625097	
4698.336624	1.625125	
4698.338226	1.625206	
4698.339821	1.625133	
4698.341390	1.625254	
4698.343014	1.625105	
4698.344542	1.625190	
4698.346228	1.625141	
4698.347800	1.625222	
4698.349477	1.625101	
4698.351068	1.625331	
4698.352744	1.625069	
4698.354316	1.625262	
