time (s)	det(V)
2612.114630	0.395094	
2612.116183	0.395706	
2612.117890	0.378594	
2612.119422	0.369828	
2612.121148	0.363060	
2612.122657	0.356309	
2612.124427	0.329053	
2612.125905	0.321996	
2612.127670	0.304275	
2612.129151	0.291276	
2612.130926	0.291195	
2612.132410	0.289568	
2612.134174	0.286583	
2612.135670	0.276089	
2612.137452	0.271275	
2612.138946	0.266119	
2612.140686	0.244721	
2612.142203	0.228293	
2612.143918	0.230609	
2612.145455	0.208768	
2612.147154	0.205863	
2612.148692	0.211451	
2612.150386	0.218387	
2612.151952	0.209151	
2612.153627	0.207785	
2612.155193	0.207600	
2612.156867	0.187200	
2612.158459	0.171115	
2612.160115	0.169842	
2612.161714	0.155747	
2612.163342	0.148718	
2612.164961	0.158176	
2612.166476	0.162164	
2612.168128	0.144778	
2612.169608	0.162591	
2612.171239	0.156089	
2612.172719	0.150031	
2612.174362	0.127021	
2612.175866	0.112837	
2612.177494	0.123082	
2612.179003	0.109913	
2612.180589	0.110992	
2612.182128	0.114400	
2612.183756	0.118856	
2612.185314	0.104410	
2612.186920	0.110247	
2612.188517	0.105695	
2612.190089	0.098569	
2612.191702	0.073605	
2612.193256	0.074947	
2612.194904	0.065263	
2612.196507	0.060425	
2612.198182	0.065621	
2612.199777	0.069348	
2612.201451	0.070838	
2612.203044	0.064244	
2612.204731	0.069895	
2612.206300	0.063527	
2612.207990	0.042205	
2612.209539	0.044432	
2612.211257	0.035300	
2612.212794	0.032223	
2612.214505	0.033258	
2612.216026	0.041738	
2612.217742	0.045323	
2612.219242	0.038974	
2612.221025	0.046942	
2612.222508	0.044646	
2612.224306	0.021580	
2612.225791	0.014260	
2612.227559	0.019155	
2612.229045	0.001305	
2612.230802	0.005857	
2612.232295	0.016387	
2612.234060	0.022853	
2612.235567	0.016113	
2612.237308	0.033294	
2612.238830	0.029862	
2612.240552	0.025431	
2612.242087	0.012726	
2612.243816	0.014425	
2612.245365	0.009213	
2612.247072	-0.007493	
2612.248635	0.007557	
2612.250321	0.010853	
2612.251891	0.006284	
2612.253568	0.019529	
2612.255143	0.017705	
2612.256777	0.000447	
2612.258380	-0.008830	
2612.260003	0.001499	
2612.261627	-0.013015	
2612.263232	-0.013507	
2612.264884	-0.009620	
2612.266500	0.008033	
2612.268143	-0.000121	
2612.269741	0.005338	
2612.271419	0.018514	
2612.273004	0.022845	
2612.274699	0.006800	
2612.276176	0.000520	
2612.277796	-0.003009	
2612.279277	-0.010047	
2612.280915	-0.004693	
2612.282405	0.009801	
2612.283984	0.018236	
2612.285549	0.008641	
2612.287097	0.022124	
2612.288669	0.025600	
2612.290256	0.008963	
2612.291837	-0.005414	
2612.293397	0.006172	
2612.295012	-0.001631	
2612.296564	-0.004902	
2612.298225	0.001587	
2612.299704	0.014969	
2612.301407	0.006006	
2612.302897	0.011578	
2612.304633	0.019711	
2612.306178	0.011537	
2612.307884	-0.004556	
2612.309419	-0.003202	
2612.311151	-0.010067	
2612.312651	-0.013599	
2612.314401	-0.009898	
2612.315894	-0.001486	
2612.317686	0.001801	
2612.319170	-0.008371	
2612.320942	0.004157	
2612.322428	0.000379	
2612.324195	-0.018458	
2612.325676	-0.027968	
2612.327422	-0.018514	
2612.328920	-0.034164	
2612.330661	-0.031497	
2612.332198	-0.025124	
2612.333940	-0.014985	
2612.335460	-0.024021	
2612.337155	-0.012133	
2612.338699	-0.017600	
2612.340390	-0.029020	
2612.341951	-0.046221	
2612.343640	-0.038305	
2612.345220	-0.048456	
2612.346889	-0.051635	
2612.348478	-0.047059	
2612.350149	-0.032758	
2612.351737	-0.044150	
2612.353394	-0.035038	
2612.355003	-0.035155	
2612.356633	-0.044380	
2612.358250	-0.066894	
2612.359848	-0.059611	
2612.361525	-0.064614	
2612.363131	-0.072747	
2612.364781	-0.071519	
2612.366368	-0.061730	
2612.368054	-0.065222	
2612.369617	-0.061601	
2612.371335	-0.063950	
2612.372884	-0.070818	
2612.374591	-0.087048	
2612.376142	-0.087028	
2612.377832	-0.090851	
2612.379355	-0.096091	
2612.381099	-0.096071	
2612.382610	-0.085259	
2612.384165	-0.082484	
2612.385657	-0.090222	
2612.387252	-0.084027	
2612.388776	-0.084909	
2612.390328	-0.099507	
2612.391943	-0.112740	
2612.393449	-0.106468	
2612.395116	-0.112692	
2612.396614	-0.119158	
2612.398245	-0.114219	
2612.399740	-0.105095	
2612.401455	-0.115242	
2612.402930	-0.107979	
2612.404660	-0.099592	
2612.406139	-0.111866	
2612.407859	-0.131968	
2612.409340	-0.134143	
2612.411044	-0.133716	
2612.412531	-0.142582	
2612.414243	-0.143767	
2612.415736	-0.133039	
2612.417541	-0.135158	
2612.419020	-0.141217	
2612.420793	-0.139984	
2612.422286	-0.145072	
2612.424038	-0.163517	
2612.425544	-0.176674	
2612.427259	-0.174072	
2612.428789	-0.194789	
2612.430519	-0.193669	
2612.432055	-0.186080	
2612.433755	-0.187712	
2612.435299	-0.200365	
2612.437001	-0.197436	
2612.438559	-0.200022	
2612.440233	-0.226891	
2612.441815	-0.243786	
2612.443461	-0.243677	
2612.445070	-0.260197	
2612.446707	-0.272826	
2612.448319	-0.274872	
2612.449959	-0.270884	
2612.451574	-0.285721	
2612.453189	-0.289701	
2612.454868	-0.297012	
2612.456456	-0.317387	
2612.458113	-0.347632	
2612.459678	-0.352603	
2612.461364	-0.372152	
2612.462938	-0.385550	
2612.464616	-0.394747	
2612.466187	-0.396330	
2612.467908	-0.412512	
2612.469455	-0.424049	
2612.471165	-0.434128	
2612.472700	-0.456372	
2612.474454	-0.485433	
2612.475962	-0.502086	
2612.477722	-0.528173	
2612.479219	-0.549221	
2612.481015	-0.566217	
2612.482497	-0.577423	
2612.484287	-0.588699	
2612.485775	-0.616619	
2612.487545	-0.636483	
2612.489025	-0.653921	
2612.490774	-0.692150	
2612.492285	-0.725738	
2612.493864	-0.740562	
2612.495407	-0.769433	
2612.496933	-0.795984	
2612.498557	-0.806788	
2612.500054	-0.822873	
2612.501697	-0.855998	
2612.503218	-0.874927	
2612.504880	-0.899000	
2612.506365	-0.934361	
2612.508064	-0.975578	
2612.509553	-1.000756	
2612.511291	-1.035326	
2612.512762	-1.071594	
2612.514469	-1.089677	
2612.515962	-1.110902	
2612.517659	-1.145586	
2612.519141	-1.174155	
2612.520839	-1.201068	
2612.522323	-1.239385	
2612.524083	-1.281835	
2612.525593	-1.325035	
2612.527366	-1.354962	
2612.528863	-1.400216	
2612.530587	-1.440886	
2612.532110	-1.466812	
2612.533828	-1.500497	
2612.535369	-1.546818	
2612.537088	-1.581015	
2612.538633	-1.616520	
2612.540334	-1.629157	
2612.541892	-1.630068	
2612.543563	-1.630007	
2612.545139	-1.630112	
2612.546813	-1.629995	
2612.548392	-1.630088	
2612.550032	-1.629951	
2612.551656	-1.630148	
2612.553292	-1.629947	
2612.554914	-1.630100	
2612.556535	-1.629987	
2612.558183	-1.630172	
2612.559786	-1.629999	
2612.561437	-1.630136	
2612.563026	-1.629971	
2612.564707	-1.630168	
2612.566267	-1.629979	
2612.567967	-1.630015	
2612.569516	-1.630031	
2612.571219	-1.630140	
2612.572782	-1.629999	
2612.574501	-1.630124	
2612.576040	-1.630064	
2612.577787	-1.630088	
2612.579289	-1.630132	
2612.581052	-1.630185	
2612.582540	-1.630056	
2612.584339	-1.630100	
2612.585828	-1.630132	
2612.587598	-1.630044	
2612.589096	-1.630044	
2612.590885	-1.629983	
2612.592367	-1.630072	
2612.594152	-1.630120	
2612.595644	-1.630176	
2612.597391	-1.630104	
2612.598892	-1.630180	
2612.600648	-1.630060	
2612.602174	-1.630217	
2612.603730	-1.630128	
2612.605332	-1.630148	
2612.606824	-1.630092	
2612.608492	-1.630172	
2612.609989	-1.630116	
2612.611622	-1.630180	
2612.613151	-1.630100	
2612.614815	-1.630201	
2612.616309	-1.630176	
2612.617974	-1.630217	
2612.619454	-1.630176	
2612.621180	-1.630233	
2612.622663	-1.630168	
2612.624365	-1.630229	
2612.625845	-1.630201	
2612.627544	-1.630213	
2612.629031	-1.630124	
2612.630721	-1.630180	
2612.632219	-1.630116	
2612.633967	-1.630136	
2612.635492	-1.630185	
2612.637237	-1.630144	
2612.638758	-1.630249	
2612.640476	-1.630201	
2612.642000	-1.630305	
2612.643726	-1.630168	
2612.645276	-1.630334	
2612.646965	-1.630108	
2612.648537	-1.630317	
2612.650220	-1.630221	
2612.651794	-1.630366	
2612.653467	-1.630156	
2612.655052	-1.630350	
2612.656693	-1.630156	
2612.658297	-1.630309	
2612.659926	-1.630213	
2612.661549	-1.630313	
2612.663161	-1.630197	
2612.664841	-1.630281	
2612.666450	-1.630201	
2612.668115	-1.630301	
2612.669719	-1.630249	
2612.671400	-1.630297	
2612.672968	-1.630197	
2612.674666	-1.630321	
2612.676229	-1.630289	
2612.677925	-1.630293	
2612.679486	-1.630277	
2612.681178	-1.630241	
2612.682738	-1.630185	
2612.684456	-1.630313	
2612.685967	-1.630257	
2612.687711	-1.630132	
2612.689189	-1.630273	
2612.690957	-1.630297	
