time (s)	det(V)
4323.223192	0.030418	
4323.224678	0.037141	
4323.226452	0.061742	
4323.227929	0.049428	
4323.229693	0.053154	
4323.231192	0.048936	
4323.232961	0.043075	
4323.234464	0.023368	
4323.236233	0.023743	
4323.237748	0.018595	
4323.239467	0.008359	
4323.240991	0.003275	
4323.242696	0.020879	
4323.244247	0.026531	
4323.245925	0.020653	
4323.247486	0.025967	
4323.249169	0.024222	
4323.250733	0.017004	
4323.252399	0.003009	
4323.253990	0.011195	
4323.255627	-0.010796	
4323.257218	-0.006747	
4323.258842	0.003581	
4323.260463	0.011783	
4323.262062	0.006627	
4323.263724	0.037967	
4323.265335	0.031389	
4323.266998	0.003932	
4323.268587	-0.010292	
4323.270280	0.006059	
4323.271840	-0.013003	
4323.273548	-0.011207	
4323.275095	-0.000205	
4323.276803	0.013499	
4323.278276	0.007130	
4323.279915	0.011779	
4323.281405	0.030293	
4323.283033	0.027453	
4323.284538	0.016198	
4323.286123	0.004105	
4323.287656	0.003867	
4323.289189	-0.007565	
4323.290773	-0.001261	
4323.292353	0.007428	
4323.293962	0.019247	
4323.295522	0.009350	
4323.297163	0.017636	
4323.298661	0.024371	
4323.300346	0.009906	
4323.301833	-0.002997	
4323.303555	0.009346	
4323.305031	-0.000604	
4323.306748	-0.006034	
4323.308281	0.004802	
4323.310010	0.019856	
4323.311508	0.011412	
4323.313270	0.007183	
4323.314755	0.014264	
4323.316496	0.010941	
4323.317984	-0.001502	
4323.319769	-0.000552	
4323.321243	-0.008262	
4323.323005	-0.021624	
4323.324491	-0.008129	
4323.326236	0.003976	
4323.327744	0.002373	
4323.329455	0.000806	
4323.330980	0.006635	
4323.332704	0.004290	
4323.334243	-0.003295	
4323.335950	-0.017241	
4323.337501	-0.013785	
4323.339198	-0.022144	
4323.340764	-0.026031	
4323.342422	-0.008020	
4323.343997	0.004596	
4323.345623	-0.013060	
4323.347241	-0.005104	
4323.348882	0.001273	
4323.350489	-0.016999	
4323.352116	-0.029564	
4323.353765	-0.015034	
4323.355353	-0.031868	
4323.357022	-0.029765	
4323.358601	-0.019082	
4323.360283	-0.012975	
4323.361847	-0.014828	
4323.363537	-0.006816	
4323.365103	-0.002481	
4323.366796	-0.014562	
4323.368358	-0.031397	
4323.370053	-0.021725	
4323.371571	-0.032198	
4323.373297	-0.038237	
4323.374777	-0.026426	
4323.376581	-0.020331	
4323.378063	-0.020383	
4323.379836	-0.006542	
4323.381328	-0.012568	
4323.383120	-0.014506	
4323.384603	-0.026671	
4323.386198	-0.028238	
4323.387718	-0.025411	
4323.389275	-0.033221	
4323.390866	-0.033560	
4323.392361	-0.016689	
4323.394028	-0.003061	
4323.395521	-0.018635	
4323.397149	-0.004218	
4323.398648	-0.001108	
4323.400353	-0.015396	
4323.401826	-0.024399	
4323.403564	-0.015211	
4323.405039	-0.025044	
4323.406737	-0.033145	
4323.408214	-0.017052	
4323.409906	-0.001801	
4323.411392	-0.006288	
4323.413084	-0.000507	
4323.414567	0.008250	
4323.416324	0.005608	
4323.417824	-0.009736	
4323.419568	-0.011497	
4323.421076	-0.012214	
4323.422808	-0.016593	
4323.424327	-0.015082	
4323.426052	0.003694	
4323.427589	0.005330	
4323.429287	0.002357	
4323.430844	0.015715	
4323.432543	0.013632	
4323.434112	-0.003380	
4323.435783	-0.009064	
4323.437352	0.000000	
4323.439005	-0.012794	
4323.440591	-0.013946	
4323.442231	0.001342	
4323.443841	0.009801	
4323.445439	0.002224	
4323.447086	0.014724	
4323.448683	0.017439	
4323.450350	-0.002401	
4323.451939	-0.013241	
4323.453600	-0.005889	
4323.455161	-0.022196	
4323.456864	-0.017479	
4323.458414	-0.010901	
4323.460102	0.005068	
4323.461633	-0.004967	
4323.463328	0.000459	
4323.464831	0.005740	
4323.466582	-0.002804	
4323.468073	-0.018538	
4323.469856	-0.012359	
4323.471338	-0.027819	
4323.473119	-0.032661	
4323.474597	-0.026406	
4323.476362	-0.018917	
4323.477843	-0.015896	
4323.479556	-0.017918	
4323.481071	-0.010320	
4323.482795	-0.020101	
4323.484326	-0.034228	
4323.486050	-0.038515	
4323.487584	-0.037431	
4323.489287	-0.051683	
4323.490862	-0.049053	
4323.492346	-0.040650	
4323.494008	-0.034752	
4323.495492	-0.040380	
4323.497119	-0.036730	
4323.498644	-0.040138	
4323.500298	-0.049331	
4323.501771	-0.065988	
4323.503408	-0.061077	
4323.504885	-0.068929	
4323.506512	-0.078427	
4323.507991	-0.073666	
4323.509695	-0.057806	
4323.511178	-0.057726	
4323.512843	-0.065553	
4323.514364	-0.058447	
4323.516000	-0.061565	
4323.517547	-0.081388	
4323.519162	-0.089187	
4323.520730	-0.082327	
4323.522397	-0.095145	
4323.523979	-0.097296	
4323.525630	-0.084631	
4323.527223	-0.080180	
4323.528842	-0.090822	
4323.530461	-0.081227	
4323.532060	-0.080679	
4323.533737	-0.095008	
4323.535338	-0.104462	
4323.536972	-0.101759	
4323.538558	-0.112233	
4323.540232	-0.119782	
4323.541784	-0.110432	
4323.543464	-0.098005	
4323.545008	-0.113784	
4323.546709	-0.102940	
4323.548241	-0.097175	
4323.549963	-0.114731	
4323.551458	-0.131315	
4323.553205	-0.126098	
4323.554698	-0.141495	
4323.556483	-0.148794	
4323.557961	-0.144198	
4323.559747	-0.129277	
4323.561226	-0.141603	
4323.562982	-0.145172	
4323.564474	-0.145064	
4323.566219	-0.150832	
4323.567736	-0.166128	
4323.569485	-0.171034	
4323.571003	-0.179619	
4323.572718	-0.204642	
4323.574248	-0.203474	
4323.575954	-0.197021	
4323.577507	-0.194467	
4323.579190	-0.210383	
4323.580746	-0.209976	
4323.582409	-0.219153	
4323.584008	-0.243786	
4323.585673	-0.260963	
4323.587254	-0.262332	
4323.588902	-0.287066	
4323.590506	-0.302217	
4323.592143	-0.296641	
4323.593773	-0.297326	
4323.595379	-0.321621	
4323.597043	-0.324864	
4323.598517	-0.339519	
4323.600158	-0.364096	
4323.601630	-0.392620	
4323.603276	-0.403271	
4323.604759	-0.424182	
4323.606394	-0.445399	
4323.607903	-0.452715	
4323.609499	-0.459486	
4323.611032	-0.481283	
4323.612651	-0.507085	
4323.614196	-0.521232	
4323.615820	-0.539827	
4323.617392	-0.577057	
4323.618969	-0.613702	
4323.620585	-0.627644	
4323.622131	-0.664262	
4323.623765	-0.695659	
4323.625265	-0.704892	
4323.626969	-0.725891	
4323.628543	-0.762355	
4323.630239	-0.784044	
4323.631799	-0.812166	
4323.633492	-0.852691	
4323.635047	-0.898956	
4323.636725	-0.930220	
4323.638272	-0.969258	
4323.640007	-1.015213	
4323.641530	-1.034303	
4323.643272	-1.059085	
4323.644750	-1.103252	
4323.646530	-1.137187	
4323.648013	-1.165900	
4323.649775	-1.220263	
4323.651255	-1.266351	
4323.653018	-1.312922	
4323.654510	-1.353729	
4323.656302	-1.409392	
4323.657793	-1.453684	
4323.659524	-1.488662	
4323.661034	-1.532457	
4323.662745	-1.583835	
4323.664266	-1.611413	
4323.665963	-1.629085	
4323.667510	-1.629991	
4323.669199	-1.629999	
4323.670762	-1.630104	
4323.672444	-1.629959	
4323.674020	-1.630084	
4323.675679	-1.630116	
4323.677267	-1.630112	
4323.678912	-1.629919	
4323.680529	-1.629995	
4323.682151	-1.629939	
4323.683781	-1.630201	
4323.685392	-1.629951	
4323.687033	-1.630209	
4323.688627	-1.629991	
4323.690289	-1.630092	
4323.691875	-1.629995	
4323.693567	-1.630160	
4323.695140	-1.629991	
4323.696847	-1.630019	
4323.698429	-1.629975	
4323.700108	-1.630092	
4323.701656	-1.630035	
4323.703363	-1.630213	
4323.704863	-1.630112	
4323.706492	-1.630124	
4323.707976	-1.630132	
4323.709609	-1.630096	
4323.711105	-1.630068	
4323.712678	-1.630100	
4323.714209	-1.630108	
4323.715709	-1.630120	
4323.717341	-1.630205	
4323.718909	-1.630044	
4323.720526	-1.630201	
4323.722070	-1.630060	
4323.723763	-1.630152	
4323.725245	-1.630072	
4323.726964	-1.630152	
4323.728437	-1.630056	
4323.730160	-1.630201	
4323.731628	-1.630112	
4323.733330	-1.630140	
4323.734837	-1.630084	
4323.736588	-1.630104	
4323.738075	-1.630104	
4323.739858	-1.630068	
4323.741336	-1.630096	
4323.743131	-1.630152	
4323.744614	-1.630201	
4323.746382	-1.630152	
4323.747861	-1.630096	
4323.749623	-1.630177	
4323.751126	-1.630205	
4323.752906	-1.630301	
4323.754408	-1.630209	
4323.756152	-1.630120	
4323.757659	-1.630221	
4323.759374	-1.630136	
4323.760898	-1.630229	
4323.762606	-1.630144	
4323.764159	-1.630293	
4323.765836	-1.630189	
4323.767407	-1.630269	
4323.769097	-1.630088	
4323.770658	-1.630350	
4323.772339	-1.630168	
4323.773917	-1.630265	
4323.775567	-1.630128	
4323.777174	-1.630269	
4323.778794	-1.630112	
4323.780419	-1.630265	
4323.782034	-1.630197	
4323.783685	-1.630281	
4323.785284	-1.630108	
4323.786942	-1.630362	
4323.788517	-1.630132	
4323.790206	-1.630237	
4323.791757	-1.630164	
4323.793463	-1.630261	
4323.794996	-1.630144	
4323.796700	-1.630273	
4323.798237	-1.630176	
4323.799961	-1.630209	
4323.801478	-1.630217	
4323.803241	-1.630136	
4323.804717	-1.630176	
4323.806504	-1.630039	
4323.807986	-1.630168	
4323.809766	-1.630088	
4323.811257	-1.630201	
4323.812745	-1.630205	
4323.814330	-1.630124	
4323.815883	-1.630164	
4323.817469	-1.630209	
4323.818954	-1.630164	
4323.820629	-1.630100	
4323.822120	-1.630128	
4323.823755	-1.630112	
4323.825276	-1.630108	
4323.826912	-1.630205	
4323.828390	-1.630092	
4323.830094	-1.630140	
4323.831571	-1.630180	
4323.833276	-1.630205	
4323.834770	-1.630076	
4323.836490	-1.630132	
4323.837977	-1.630076	
4323.839676	-1.630104	
4323.841160	-1.630023	
4323.842914	-1.630003	
4323.844413	-1.630100	
4323.846155	-1.629987	
4323.847672	-1.630072	
4323.849405	-1.630128	
4323.850938	-1.630084	
4323.852651	-1.629987	
4323.854194	-1.629665	
4323.855887	-1.487896	
4323.857444	-1.268337	
4323.859131	-1.039041	
4323.860690	-0.833898	
4323.862356	-0.628559	
4323.863949	-0.418401	
4323.865596	-0.210238	
4323.867222	-0.014014	
4323.868871	0.194774	
4323.870462	0.408431	
4323.872109	0.603197	
4323.873744	0.827619	
4323.875349	1.058216	
4323.877028	1.291061	
4323.878612	1.496388	
4323.880298	1.619816	
4323.881889	1.625178	
4323.883564	1.625113	
4323.885151	1.625218	
4323.886849	1.625154	
4323.888409	1.625113	
4323.890116	1.625157	
4323.891655	1.625073	
4323.893364	1.625198	
4323.894914	1.625262	
4323.896633	1.625117	
4323.898152	1.625194	
4323.899901	1.625182	
4323.901393	1.625282	
4323.903177	1.625210	
4323.904657	1.625178	
4323.906442	1.625170	
4323.907922	1.625234	
4323.909688	1.625303	
4323.911172	1.625121	
4323.912940	1.625149	
4323.914446	1.625206	
4323.916207	1.625210	
4323.917729	1.625150	
4323.919219	1.625190	
4323.920830	1.625121	
4323.922327	1.625198	
4323.923971	1.625121	
4323.925474	1.625226	
4323.927096	1.625250	
4323.928622	1.625254	
4323.930264	1.625125	
4323.931741	1.625206	
4323.933388	1.625214	
4323.934877	1.625254	
4323.936589	1.625238	
4323.938069	1.625157	
4323.939770	1.625158	
4323.941250	1.625246	
4323.942933	1.625202	
4323.944430	1.625238	
4323.946095	1.625222	
4323.947626	1.625142	
4323.949242	1.625270	
4323.950802	1.625254	
4323.952491	1.625278	
4323.954053	1.625186	
4323.955737	1.625387	
4323.957304	1.625218	
4323.958967	1.625270	
4323.960553	1.625202	
4323.962180	1.625210	
4323.963796	1.625117	
4323.965417	1.625291	
4323.967062	1.625198	
4323.968672	1.625303	
4323.970305	1.625214	
4323.971899	1.625182	
4323.973575	1.625097	
4323.975136	1.625234	
4323.976816	1.625166	
4323.978367	1.625174	
4323.980059	1.625230	
4323.981611	1.625202	
4323.983298	1.625134	
4323.984816	1.625202	
4323.986569	1.625206	
4323.988050	1.625218	
4323.989818	1.625226	
4323.991300	1.625242	
4323.993080	1.625186	
4323.994560	1.625149	
4323.996324	1.625250	
4323.997805	1.625178	
4323.999568	1.625133	
4324.001078	1.625149	
4324.002806	1.625266	
4324.004320	1.625226	
4324.006062	1.625359	
4324.007594	1.625093	
4324.009318	1.625283	
4324.010854	1.625174	
4324.012576	1.625093	
4324.014142	1.625250	
4324.015838	1.625222	
4324.017390	1.625170	
4324.019077	1.625323	
4324.020658	1.625182	
4324.022325	1.625154	
4324.023910	1.625170	
4324.025566	1.625242	
4324.027179	1.625214	
4324.028697	1.625178	
4324.030339	1.625085	
4324.031814	1.625178	
4324.033456	1.625210	
4324.034930	1.625077	
4324.036565	1.625218	
4324.038054	1.625149	
4324.039694	1.625166	
4324.041191	1.625238	
4324.042780	1.625182	
4324.044309	1.625186	
4324.045930	1.625137	
4324.047483	1.625137	
4324.049094	1.625121	
4324.050673	1.625166	
4324.052261	1.625141	
4324.053870	1.625174	
4324.055422	1.625246	
4324.057047	1.625125	
4324.058658	1.625238	
4324.060327	1.625109	
4324.061906	1.625186	
4324.063589	1.625190	
4324.065182	1.625226	
4324.066842	1.623014	
4324.068426	1.553272	
4324.070107	1.461511	
4324.071672	1.395040	
4324.073374	1.322711	
4324.074916	1.280865	
4324.076618	1.243140	
4324.078120	1.192000	
4324.079873	1.145727	
4324.081355	1.108388	
4324.083125	1.044677	
4324.084620	0.994834	
4324.086407	0.949725	
4324.087885	0.896809	
4324.089678	0.850129	
4324.091150	0.823095	
4324.092924	0.799440	
4324.094423	0.771754	
4324.096172	0.735753	
4324.097680	0.709839	
4324.099429	0.670587	
4324.100945	0.635878	
4324.102656	0.605868	
4324.104181	0.582620	
4324.105890	0.545290	
4324.107441	0.516886	
4324.109129	0.508910	
4324.110690	0.506747	
4324.112353	0.466584	
4324.113947	0.461186	
4324.115603	0.440473	
4324.117183	0.415344	
4324.118834	0.386316	
4324.120444	0.378272	
4324.122077	0.348595	
4324.123702	0.334850	
4324.125306	0.327974	
4324.126985	0.326423	
4324.128575	0.302297	
4324.130259	0.307679	
4324.131845	0.294442	
4324.133508	0.270377	
4324.135086	0.249164	
4324.136778	0.246980	
4324.138260	0.227898	
4324.139843	0.213070	
4324.141326	0.213864	
4324.142962	0.222210	
4324.144447	0.203998	
4324.146037	0.202669	
4324.147568	0.209396	
4324.149103	0.192377	
4324.150697	0.167252	
4324.152303	0.149850	
4324.153906	0.150232	
4324.155460	0.134711	
4324.157080	0.127738	
4324.158585	0.138723	
4324.160293	0.134594	
4324.161767	0.122328	
4324.163467	0.134429	
4324.164938	0.122042	
4324.166661	0.106879	
4324.168217	0.081086	
4324.169956	0.087983	
4324.171473	0.071753	
4324.173212	0.059184	
4324.174692	0.070842	
4324.176483	0.075008	
4324.177968	0.073593	
4324.179751	0.068361	
4324.181231	0.070641	
4324.183019	0.055897	
4324.184506	0.041016	
4324.186290	0.040457	
4324.187774	0.019767	
4324.189493	0.023167	
4324.191000	0.025310	
4324.192737	0.029310	
4324.194266	0.035228	
4324.195985	0.031179	
4324.197528	0.025745	
4324.199244	0.019215	
4324.200800	0.004431	
4324.202495	-0.000165	
4324.204046	0.005877	
4324.205711	-0.019163	
4324.207274	-0.028331	
4324.208932	-0.014639	
4324.210527	-0.003235	
4324.212149	-0.017056	
4324.213767	-0.006659	
4324.215384	-0.008729	
4324.217007	-0.021894	
4324.218618	-0.035139	
4324.220296	-0.028899	
4324.221888	-0.039643	
4324.223575	-0.045472	
4324.225135	-0.036166	
4324.226839	-0.026357	
4324.228415	-0.031723	
4324.230085	-0.023811	
4324.231644	-0.017205	
4324.233343	-0.033407	
4324.234891	-0.043691	
4324.236621	-0.043437	
4324.238133	-0.051490	
4324.239881	-0.056417	
4324.241365	-0.051393	
4324.243127	-0.031844	
4324.244608	-0.037669	
4324.246132	-0.033882	
4324.247665	-0.029048	
4324.249214	-0.028867	
4324.250781	-0.040295	
4324.252255	-0.049452	
4324.253911	-0.041733	
4324.255409	-0.053581	
4324.257048	-0.057532	
4324.258569	-0.040855	
4324.260214	-0.031018	
4324.261689	-0.038563	
4324.263396	-0.030237	
4324.264872	-0.020411	
4324.266596	-0.032778	
4324.268093	-0.045762	
4324.269809	-0.038776	
4324.271297	-0.044263	
4324.273008	-0.048549	
4324.274490	-0.043055	
4324.276159	-0.026329	
4324.277666	-0.024685	
4324.279378	-0.025620	
4324.280900	-0.015320	
4324.282589	-0.019719	
4324.284133	-0.036351	
4324.285833	-0.035127	
4324.287382	-0.028138	
4324.289069	-0.039208	
4324.290636	-0.041975	
4324.292299	-0.028226	
4324.293867	-0.019525	
4324.295522	-0.025008	
4324.297137	-0.013765	
4324.298762	-0.014445	
4324.300388	-0.021189	
4324.302017	-0.037552	
4324.303658	-0.024472	
4324.305270	-0.037935	
4324.306924	-0.038853	
4324.308515	-0.024955	
4324.310205	-0.017116	
4324.311774	-0.024464	
4324.313474	-0.009777	
4324.315038	-0.006510	
4324.316725	-0.018498	
4324.318267	-0.033947	
4324.319963	-0.027888	
4324.321485	-0.034660	
4324.323239	-0.042245	
4324.324731	-0.036835	
4324.326481	-0.013797	
4324.327971	-0.019549	
4324.329758	-0.012838	
4324.331243	-0.009805	
4324.333010	-0.013100	
4324.334501	-0.030913	
4324.336280	-0.026265	
4324.337766	-0.032710	
4324.339551	-0.037056	
4324.341045	-0.028319	
4324.342785	-0.016097	
4324.344308	-0.014180	
4324.346041	-0.015211	
4324.347566	-0.002896	
4324.349277	-0.012605	
4324.350817	-0.025096	
4324.352513	-0.030925	
4324.354091	-0.023497	
4324.355587	-0.034269	
4324.357248	-0.034664	
4324.358755	-0.020323	
4324.360389	-0.011005	
4324.361915	-0.020802	
4324.363550	-0.007734	
4324.365026	-0.004230	
4324.366661	-0.018466	
4324.368144	-0.030651	
4324.369790	-0.016113	
4324.371280	-0.029741	
4324.372996	-0.034071	
4324.374474	-0.031062	
4324.376150	-0.012371	
4324.377663	-0.006828	
4324.379297	-0.010820	
4324.380839	0.001047	
4324.382444	-0.000475	
4324.384017	-0.012045	
4324.385686	-0.024516	
4324.387252	-0.011892	
4324.388909	-0.027376	
4324.390505	-0.026071	
4324.392158	-0.010163	
4324.393775	0.005809	
4324.395394	-0.004282	
4324.397022	0.006433	
4324.398629	0.009241	
4324.400287	-0.005293	
4324.401867	-0.018969	
4324.403520	-0.001756	
4324.405083	-0.009007	
4324.406770	-0.018385	
4324.408322	-0.005966	
4324.410013	0.009890	
4324.411549	0.004335	
4324.413266	0.016609	
4324.414776	0.020404	
4324.416548	0.007513	
4324.418058	-0.008044	
4324.419818	0.009330	
4324.421295	-0.003980	
4324.423064	-0.009176	
4324.424542	-0.003376	
4324.426315	0.018168	
4324.427788	0.020395	
4324.429537	0.026333	
4324.431038	0.030237	
4324.432774	0.035421	
4324.434295	0.022506	
4324.436019	0.023352	
4324.437548	0.018877	
4324.439255	0.002586	
4324.440782	0.007706	
4324.442465	0.029355	
4324.444018	0.041576	
4324.445712	0.027723	
4324.447284	0.043341	
4324.448949	0.039478	
4324.450545	0.028444	
4324.452202	0.016138	
4324.453801	0.017362	
4324.455448	0.004669	
4324.457054	0.007448	
4324.458664	0.020814	
4324.460327	0.036670	
4324.461804	0.016230	
4324.463456	0.040819	
4324.464927	0.042519	
4324.466569	0.034084	
4324.468048	0.015658	
4324.469682	0.023683	
4324.471172	0.016343	
4324.472764	0.010478	
4324.474300	0.009922	
4324.475848	0.028118	
4324.477421	0.041887	
4324.479020	0.031844	
4324.480615	0.043236	
4324.482178	0.037351	
4324.483776	0.033818	
4324.485324	0.008274	
4324.486990	0.024271	
4324.488480	0.012855	
4324.490171	-0.000576	
4324.491661	0.016206	
4324.493383	0.032908	
4324.494921	0.028819	
4324.496630	0.032899	
4324.498159	0.035369	
4324.499899	0.024706	
4324.501392	0.021282	
4324.503145	0.026418	
4324.504631	0.022003	
4324.506413	0.017398	
4324.507890	0.022994	
4324.509670	0.036863	
4324.511150	0.035264	
4324.512917	0.043252	
4324.514400	0.045991	
4324.516145	0.042402	
4324.517647	0.029822	
4324.519401	0.020859	
4324.520916	0.026043	
4324.522647	0.012661	
4324.524173	0.022502	
4324.525856	0.035981	
4324.527394	0.042011	
4324.529065	0.032907	
4324.530629	0.051957	
4324.532295	0.040662	
4324.533871	0.033975	
4324.535507	0.006067	
4324.537120	0.027046	
4324.538748	0.015840	
4324.540351	0.009032	
4324.541975	0.027046	
4324.543631	0.042382	
4324.545220	0.036952	
4324.546896	0.053363	
4324.548475	0.053992	
4324.550164	0.026958	
4324.551739	0.023465	
4324.553435	0.035260	
4324.555001	0.023082	
4324.556704	0.012480	
4324.558251	0.024198	
4324.559970	0.042330	
4324.561493	0.030269	
4324.563228	0.037254	
4324.564733	0.036239	
4324.566497	0.030482	
4324.567978	0.014321	
4324.569739	0.034305	
4324.571224	0.014820	
4324.572845	0.011815	
4324.574355	0.015384	
4324.575921	0.030450	
4324.577467	0.020408	
4324.578974	0.002349	
4324.580614	0.016722	
4324.582116	0.017253	
4324.583748	0.004661	
4324.585285	-0.009479	
4324.586940	-0.003122	
4324.588426	-0.023614	
4324.590151	-0.028093	
4324.591621	-0.021435	
4324.593363	-0.007114	
4324.594834	-0.022655	
4324.596534	-0.022438	
4324.598010	-0.017491	
4324.599713	-0.027465	
4324.601194	-0.048734	
4324.602974	-0.051111	
4324.604459	-0.060364	
4324.606229	-0.072828	
4324.607713	-0.070568	
4324.609457	-0.065645	
4324.610968	-0.077271	
4324.612708	-0.083567	
4324.614228	-0.079124	
4324.615926	-0.090029	
4324.617460	-0.115629	
4324.619186	-0.124882	
4324.620741	-0.131130	
4324.622420	-0.153116	
4324.623988	-0.156585	
4324.625677	-0.155267	
4324.627246	-0.153410	
4324.628909	-0.171909	
4324.630494	-0.175574	
4324.632126	-0.185516	
4324.633737	-0.209674	
4324.635347	-0.230388	
4324.636974	-0.234222	
4324.638583	-0.259822	
4324.640247	-0.277479	
4324.641848	-0.274900	
4324.643529	-0.279287	
4324.645099	-0.301564	
4324.646780	-0.304376	
4324.648338	-0.322858	
4324.650033	-0.344772	
4324.651583	-0.374223	
4324.653266	-0.382614	
4324.654804	-0.405454	
4324.656551	-0.425282	
4324.658048	-0.436968	
4324.659814	-0.438213	
4324.661300	-0.463378	
4324.663067	-0.474081	
4324.664544	-0.489658	
4324.666321	-0.519242	
4324.667813	-0.557781	
4324.669599	-0.571417	
4324.671092	-0.599644	
4324.672867	-0.631447	
4324.674360	-0.646602	
4324.676119	-0.655222	
4324.677626	-0.683614	
4324.679191	-0.707538	
4324.680759	-0.727567	
4324.682260	-0.752756	
4324.683918	-0.797277	
4324.685400	-0.831643	
4324.687042	-0.860985	
4324.688556	-0.901284	
4324.690186	-0.932725	
4324.691664	-0.956295	
4324.693370	-0.986334	
4324.694842	-1.028539	
4324.696544	-1.059323	
4324.698028	-1.095067	
4324.699735	-1.151322	
4324.701227	-1.201664	
4324.702939	-1.249005	
4324.704419	-1.290045	
4324.706109	-1.353133	
4324.707630	-1.396453	
