time (s)	magX	magY	magZ
4322.906843	17.942724	95.908829	-921.507935
4322.910176	20.338982	115.780243	-911.455261
4322.913507	23.378141	134.658096	-900.350647
4322.916843	25.774401	153.594391	-888.778503
4322.920182	27.352425	171.361786	-874.985413
4322.923514	30.157801	190.239624	-861.776733
4322.926844	32.203392	206.838104	-848.451233
4322.930178	33.722969	223.378128	-833.547607
4322.933508	35.242550	239.216827	-817.592041
4322.936844	36.937462	254.295731	-803.448303
4322.940212	38.398598	268.322601	-787.551147
4322.943506	39.801285	281.531250	-771.887756
4322.946839	40.853302	294.739929	-755.698425
4322.951068	42.255993	318.293396	-722.676819
4322.954380	42.372883	328.579773	-707.247192
4322.957763	43.015781	338.457031	-689.655151
4322.961107	43.132671	347.808289	-674.868469
4322.964442	42.957336	355.464661	-657.860901
4322.967261	43.541790	363.705444	-641.846924
4322.970602	42.898891	371.011108	-625.657532
4322.973925	42.489773	377.440094	-608.942139
4322.977271	41.846874	383.167755	-593.103455
4322.980597	42.197548	388.895386	-577.615479
4322.983533	41.846874	393.395691	-559.731140
4322.986834	40.327293	396.960815	-543.834045
4322.990163	40.093510	400.467590	-528.988892
4322.993500	39.392166	403.214508	-513.267090
4322.996835	38.983051	406.019867	-498.305084
4323.000169	38.281708	408.123932	-482.349487
4323.003498	38.047924	409.409729	-467.036804
4323.006833	37.463470	410.520172	-452.951477
4323.010166	36.645237	411.279968	-438.573944
4323.013544	36.353008	410.870850	-423.261261
4323.016832	35.768555	411.689087	-409.059052
4323.020171	34.365868	409.994171	-395.149048
4323.023501	33.839859	409.409729	-381.706604
4323.026857	33.372299	408.182343	-368.205750
4323.030171	32.846291	406.779663	-354.938629
4323.033501	32.495617	405.084747	-341.437744
4323.036835	31.618935	402.922241	-329.339569
4323.040167	31.209818	400.292206	-316.949158
4323.043496	30.625364	397.662201	-305.493866
4323.046827	29.631794	395.090576	-293.278778
4323.050165	29.164230	391.583862	-281.765045
4323.053494	28.170660	388.194031	-271.186462
4323.056846	27.410872	383.752197	-259.848053
4323.061112	25.891293	377.557007	-240.327286
4323.064418	25.189949	373.173584	-230.508469
4323.067743	24.371712	369.433075	-221.391006
4323.071022	23.436586	365.809479	-213.442413
4323.074335	23.027470	360.841614	-205.143188
4323.077261	21.624781	356.808868	-196.551727
