time (s)	det(V)
2475.014094	-1.630068	
2475.015657	-1.630164	
2475.017332	-1.630003	
2475.018911	-1.630152	
2475.020584	-1.630100	
2475.022167	-1.630140	
2475.023825	-1.630035	
2475.025442	-1.630152	
2475.027075	-1.629971	
2475.028688	-1.630088	
2475.030320	-1.629971	
2475.031954	-1.630144	
2475.033560	-1.630015	
2475.035219	-1.630056	
2475.036817	-1.630092	
2475.038497	-1.630128	
2475.040076	-1.629995	
2475.041771	-1.630080	
2475.043348	-1.630003	
2475.045035	-1.630068	
2475.046582	-1.629991	
2475.048263	-1.630007	
2475.049820	-1.615344	
2475.051530	-1.443790	
2475.053027	-1.308777	
2475.054790	-1.176914	
2475.056269	-1.041115	
2475.057815	-0.920020	
2475.059346	-0.807573	
2475.060934	-0.681962	
2475.062495	-0.554124	
2475.064032	-0.440823	
2475.065632	-0.314302	
2475.067121	-0.171771	
2475.068772	-0.024516	
2475.070284	0.099604	
2475.071949	0.242360	
2475.073433	0.384773	
2475.075128	0.500869	
2475.076600	0.615431	
2475.078311	0.754815	
2475.079797	0.872409	
2475.081507	1.010428	
2475.083000	1.154013	
2475.084731	1.304636	
2475.086220	1.435617	
2475.087920	1.569808	
2475.089401	1.622736	
2475.091148	1.625137	
2475.092642	1.625153	
2475.094387	1.625214	
2475.095904	1.625129	
2475.097634	1.625178	
2475.099169	1.625141	
2475.100889	1.625145	
2475.102433	1.625121	
2475.104135	1.625145	
2475.105687	1.625073	
2475.107378	1.625141	
2475.108944	1.625129	
2475.110631	1.625182	
2475.112214	1.625033	
2475.113880	1.625242	
2475.115474	1.625073	
2475.117129	1.625295	
2475.118739	1.625057	
2475.120380	1.625202	
2475.122004	1.625057	
2475.123625	1.625190	
2475.125292	1.625157	
2475.126881	1.625202	
2475.128558	1.625202	
2475.130154	1.625178	
2475.131798	1.625154	
2475.133384	1.625242	
2475.135077	1.625170	
2475.136642	1.625234	
2475.138348	1.625214	
2475.139897	1.625113	
2475.141599	1.625178	
2475.143157	1.625222	
2475.144877	1.625085	
2475.146405	1.625218	
2475.148167	1.625162	
2475.149656	1.625238	
2475.151433	1.625137	
2475.152911	1.625149	
2475.154699	1.625254	
2475.156176	1.625170	
2475.157942	1.625166	
2475.159421	1.625081	
2475.161221	1.625299	
2475.162735	1.625149	
2475.164225	1.625214	
2475.165807	1.625117	
2475.167353	1.625154	
2475.168964	1.625133	
2475.170458	1.625125	
2475.172090	1.625182	
2475.173614	1.625166	
2475.175262	1.625182	
2475.176760	1.625274	
2475.178410	1.625186	
2475.179883	1.625234	
2475.181614	1.625061	
2475.183099	1.625274	
2475.184811	1.625198	
2475.186298	1.625246	
2475.188001	1.625262	
2475.189489	1.625137	
2475.191212	1.625242	
2475.192696	1.625109	
2475.194376	1.625190	
2475.195909	1.625162	
2475.197646	1.625218	
2475.199171	1.625210	
2475.200892	1.625121	
