time (s)	magX	magY	magZ
4880.304427	-25.482174	-172.004669	0.175336
4880.307768	-25.715956	-172.063126	0.526008
4880.311100	-25.306839	-172.004669	-0.292227
4880.315356	-25.423729	-172.063126	-0.233781
4880.318649	-25.657511	-172.472244	-0.058445
4880.321946	-25.599066	-172.998245	-0.759790
4880.325290	-25.599066	-172.589127	-1.285798
4880.328638	-25.949738	-173.173584	-1.052016
4880.331521	-25.657511	-173.582703	-1.753361
4880.334851	-25.657511	-174.225601	-1.578025
4880.338210	-25.891293	-173.933380	-2.279369
4880.341551	-25.365284	-174.050262	-2.630041
4880.344486	-26.417299	-174.284042	-2.396260
4880.347769	-26.475746	-174.868500	-2.454705
4880.351103	-26.125072	-174.751602	-2.571596
4880.354427	-25.423729	-174.810059	-2.513150
4880.357762	-25.715956	-174.926941	-2.863822
4880.361094	-25.482174	-175.219162	-3.389831
4880.364433	-26.125072	-175.511398	-4.734074
4880.367763	-26.008183	-176.329636	-4.617183
4880.371093	-26.300409	-175.686722	-4.208066
4880.374425	-26.183519	-176.154297	-4.792519
4880.377763	-26.358854	-176.914078	-4.441847
4880.381086	-26.066628	-176.621857	-5.143191
4880.384424	-26.592636	-176.154297	-4.909410
4880.387776	-26.008183	-177.030975	-5.376973
4880.391093	-26.241964	-177.381653	-5.026300
4880.394424	-26.008183	-177.440094	-5.786090
4880.397761	-26.008183	-177.556976	-5.844535
4880.401086	-26.651081	-177.556976	-5.844535
4880.404417	-26.066628	-177.440094	-6.253653
4880.407778	-25.832848	-177.556976	-6.136762
4880.411093	-26.183519	-177.907654	-6.195207
4880.414427	-25.599066	-177.790756	-6.545880
4880.417756	-25.715956	-177.673874	-6.370543
4880.421089	-25.599066	-177.790756	-5.902981
4880.425712	-26.008183	-178.784332	-5.961426
4880.428637	-25.715956	-178.375214	-6.545880
4880.432002	-25.540621	-178.725891	-6.136762
4880.435345	-25.365284	-178.492111	-6.662770
4880.438222	-25.599066	-179.076569	-6.779661
4880.441539	-25.423729	-178.842789	-6.545880
4880.444847	-25.306839	-179.076569	-6.721216
4880.448174	-25.306839	-179.135010	-6.604325
4880.451517	-25.891293	-178.725891	-6.604325
4880.454421	-25.306839	-179.310349	-6.779661
4880.457750	-25.423729	-178.959671	-6.312099
4880.461083	-24.956165	-179.368790	-6.370543
4880.464422	-25.540621	-179.485672	-6.253653
4880.467749	-26.534191	-179.427231	-6.428989
